,BondYield,price,ret,cum_ret
2015-05-06,3.4315,96.68234532033277,-0.0003277531506360454,1.002022406704383
2015-05-07,3.4227,96.69057179903444,8.508770318327308e-05,1.0021074944075663
2015-05-08,3.3829,96.72779540910538,0.00038497662572845037,1.0024924710332948
2015-05-11,3.3932,96.71815941473906,-9.961970419736232e-05,1.0023928513290974
2015-05-12,3.3734,96.73668467903737,0.00019153863566478968,1.0025843899647622
2015-05-13,3.3984,96.71329537014113,-0.00024178323842549698,1.0023426067263368
2015-05-14,3.3686,96.74117672097715,0.00028828870662844785,1.0026308954329652
2015-05-15,3.3612,96.74810276970469,7.159359604980153e-05,1.002702489029015
2015-05-18,3.3939,96.71750461100704,-0.000316266240077856,1.002386222788937
2015-05-19,3.4337,96.6802889193754,-0.0003847875498993458,1.0020014352390376
2015-05-20,3.4338,96.68019544868312,-9.668019543829232e-07,1.0020004684370831
2015-05-21,3.4364,96.67776527412013,-2.5136218971377744e-05,1.0019753322181117
2015-05-22,3.439,96.6753352217249,-2.5135587157554262e-05,1.001950196630954
2015-05-25,3.4542,96.66113120588626,-0.00014692491943324448,1.0018032717115208
2015-05-26,3.4741,96.64254146689849,-0.00019231865751889732,1.0016109530540018
2015-05-27,3.5202,96.59950425134419,-0.00044532371459882203,1.0011656293394031
2015-05-28,3.5241,96.59586511739778,-3.767238739593726e-05,1.0011279569520073
2015-05-29,3.5739,96.54942026900599,-0.00048081611293959714,1.0006471408390678
2015-06-01,3.6436,96.48449108290335,-0.0006724969028476524,0.9999746439362202
2015-06-02,3.599,96.52602824351587,0.00043050608596595374,1.000405150022186
2015-06-03,3.614,96.512054355589,-0.0001447680815335195,1.0002603819406524
2015-06-04,3.5843,96.53972658018637,0.0002867229879430777,1.0005471049285954
2015-06-05,3.5893,96.53506684570704,-4.826753342279666e-05,1.0004988373951726
2015-06-08,3.5647,96.55799707815501,0.00023753267281234614,1.000736370067985
2015-06-09,3.5673,96.55557304284267,-2.510444899128661e-05,1.0007112656189938
2015-06-10,3.5946,96.53012801825578,-0.0002635272494897478,1.000447738369504
2015-06-11,3.6096,96.51615294335662,-0.00014477422941494567,1.0003029641400891
2015-06-12,3.622,96.50460326957597,-0.00011966570805432841,1.000183298432035
2015-06-15,3.6445,96.48365325704692,-0.00021708821982846516,0.9999662102122064
2015-06-16,3.6253,96.50153003175865,0.00018528293766095771,1.0001514931498674
2015-06-17,3.6194,96.50702474633128,5.693914460036531e-05,1.0002084322944678
2015-06-18,3.5804,96.54336148537755,0.0003765191097930831,1.0005849514042608
2015-06-19,3.5909,96.53357582567581,-0.00010136025461693343,1.000483591149644
2015-06-23,3.6095,96.5162460971243,-0.00017952021774070293,1.0003040709319033
2015-06-24,3.6204,96.50609339473695,-0.00010519164180011753,1.000198879290103
2015-06-25,3.5933,96.53133938198705,0.00026159992972507595,1.0004604792198282
2015-06-26,3.6057,96.51978607354614,-0.00011968453473121254,1.0003407946850968
2015-06-29,3.6158,96.51037776092063,-9.747548153848928e-05,1.0002433192035585
2015-06-30,3.5961,96.52873032865138,0.00019016159874762906,1.000433480802306
2015-07-01,3.5975,96.52742585487101,-1.3513839619783141e-05,1.0004199669626863
2015-07-02,3.6213,96.50525519367157,-0.00022968250736088436,1.0001902844553254
2015-07-03,3.57,96.55305590421936,0.0004953171767885234,1.000685601632114
2015-07-06,3.5375,96.58336351563443,0.00031389593142594485,1.00099949756354
2015-07-07,3.44,96.67440061871616,0.0009425754060323754,1.0019420729695723
2015-07-08,3.375,96.73518742442565,0.0006287787182588378,1.002570851687831
2015-07-09,3.4375,96.67673716012084,-0.0006042296072509279,1.0019666220805803
2015-07-10,3.49,96.62769349695624,-0.0005072953908588085,1.0014593266897216
2015-07-13,3.48,96.63703131039814,9.66370313102427e-05,1.0015559637210318
2015-07-14,3.54,96.58103148541626,-0.0005794861889124592,1.0009764775321193
2015-07-15,3.565,96.55771737556124,-0.0002413942934389457,1.0007350832386803
2015-07-16,3.5325,96.58802791394007,0.0003139110907204312,1.0010489943294008
2015-07-17,3.5125,96.60669001328341,0.00019321338002642463,1.0012422077094272
2015-07-20,3.515,96.60435685649422,-2.4151089214163868e-05,1.0012180566202131
2015-07-21,3.52,96.59969088098919,-4.829984544041377e-05,1.0011697567747726
2015-07-22,3.5175,96.60202381239887,2.4150505953057788e-05,1.0011939072807257
2015-07-23,3.495,96.6230252669211,0.0002174018068505923,1.0014113090875763
2015-07-24,3.465,96.65104141497125,0.0002899531242448461,1.001701262211821
2015-07-27,3.4844,96.63292245014706,-0.00018746786955337047,1.0015137943422676
2015-07-28,3.455,96.66038374172345,0.00028418152820064435,1.0017979758704683
2015-07-29,3.4475,96.6673916721042,7.250054375407267e-05,1.0018704764142223
2015-07-30,3.4375,96.67673716012084,9.667673716018399e-05,1.0019671531513825
2015-07-31,3.47,96.64637092877163,-0.0003141007055182943,1.0016530524458642
2015-08-03,3.49,96.62769349695624,-0.00019325538699388467,1.0014597970588703
2015-08-04,3.48,96.63703131039814,9.66370313102427e-05,1.0015564340901806
2015-08-05,3.49,96.62769349695624,-9.662769349683131e-05,1.0014598063966837
2015-08-06,3.49,96.62769349695624,0.0,1.0014598063966837
2015-08-07,3.46,96.65571235260005,0.0002899671370577561,1.0017497735337415
2015-08-10,3.4775,96.63936604575873,-0.00016911889058024432,1.0015806546431612
2015-08-11,3.535,96.58569565847299,-0.0005553677500360621,1.001025286893125
2015-08-12,3.555,96.56704166867848,-0.00019313408333732074,1.0008321528097879
2015-08-13,3.5313,96.58914743657233,0.00022891627942467352,1.0010610690892126
2015-08-14,3.5125,96.60669001328341,0.00018162057722470593,1.0012426896664373
2015-08-17,3.5375,96.58336351563443,-0.00024145840878897484,1.0010012312576482
2015-08-18,3.535,96.58569565847299,2.414642391457278e-05,1.0010253776815627
2015-08-19,3.53,96.59036028204386,4.8295180141044725e-05,1.0010736728617038
2015-08-20,3.525,96.59502535619416,4.829751267809712e-05,1.0011219703743819
2015-08-21,3.5125,96.60669001328341,0.00012075836251645988,1.0012427287368983
2015-08-24,3.4975,96.62069132104641,0.00014493103698165477,1.00138765977388
2015-08-25,3.475,96.64170089393573,0.00021744382701127662,1.0016051036008913
2015-08-26,3.44,96.67440061871616,0.0003383604021653941,1.0019434640030567
2015-08-27,3.42,96.69309611293754,0.00019338619222586395,1.0021368501952825
2015-08-28,3.3775,96.73284805687892,0.00041111460424181345,1.0025479647995243
2015-08-31,3.34,96.76795045480935,0.0003628798142052414,1.0029108446137296
2015-09-01,3.3178,96.7887430820246,0.00021487100964234784,1.003125715623372
2015-09-02,3.315,96.79136621013406,2.710158253882433e-05,1.0031528172059108
2015-09-06,3.315,96.79136621013406,0.0,1.0031528172059108
2015-09-07,3.3288,96.77843931217627,-0.00013355424625083323,1.00301926295966
2015-09-08,3.3675,96.74220620601254,-0.000374392338017171,1.0026448706216429
2015-09-09,3.3425,96.76560950238284,0.00024191402375572935,1.0028867846453986
2015-09-10,3.3575,96.75156616597732,-0.0001451273492487637,1.0027416572961498
2015-09-11,3.3475,96.76092793729893,9.676092793720059e-05,1.002838418224087
2015-09-14,3.3425,96.76560950238284,4.838280475105705e-05,1.002886801028838
2015-09-15,3.3225,96.78434029374047,0.0001935686805876191,1.0030803697094257
2015-09-16,3.3175,96.78902412466427,4.839451206239964e-05,1.0031287642214881
2015-09-17,3.325,96.78199854827002,-7.258649891117575e-05,1.003056177722577
2015-09-18,3.325,96.78199854827002,0.0,1.003056177722577
2015-09-21,3.305,96.8007356855912,0.000193601471371041,1.003249779193948
2015-09-22,3.315,96.79136621013406,-9.679136621010276e-05,1.0031529878277379
2015-09-23,3.315,96.79136621013406,0.0,1.0031529878277379
2015-09-24,3.32,96.78668215253582,-4.8393341076202745e-05,1.0031045944866617
2015-09-25,3.325,96.78199854827002,-4.8390999274228186e-05,1.0030562034873873
2015-09-28,3.3,96.8054211035818,0.0002420135527589906,1.0032982170401463
2015-09-29,3.265,96.83823173388853,0.00033893381106842035,1.0036371508512147
2015-09-30,3.255,96.8476102852162,9.684761028516675e-05,1.0037339984615
2015-10-08,3.24,96.86168151879117,0.00014529252227823974,1.0038792909837781
2015-10-09,3.1688,96.92852878001877,0.0006901311249136732,1.0045694221086918
2015-10-10,3.1625,96.93444807948624,6.106870228994588e-05,1.0046304908109818
2015-10-12,3.1575,96.93914645081551,4.8469573225462526e-05,1.0046789603842072
2015-10-13,3.145,96.95089437200059,0.0001211886179650623,1.0048001490021723
2015-10-14,3.0126,97.0755033850228,0.0012852796648175069,1.0060854286669898
2015-10-15,3.0775,97.01438238218816,-0.0006296233416603902,1.0054558053253295
2015-10-16,3.1225,96.97204780721957,-0.00043637421513254004,1.005019431110197
2015-10-19,3.125,96.96969696969697,-2.4242424242371108e-05,1.0049951886859545
2015-10-20,3.0755,97.01626477678982,0.0004802305106450522,1.0054754191965996
2015-10-21,3.0525,97.03791756628904,0.0002231872104025978,1.0056986064070021
2015-10-22,3.0425,97.04733483756704,9.704733483761885e-05,1.0057956537418398
2015-10-23,3.04,97.04968944099379,2.4262422360088465e-05,1.0058199161641999
2015-10-26,3.025,97.0638194612958,0.0001455957291918164,1.0059655118933917
2015-10-27,2.99,97.09680551509855,0.00033983881930299553,1.0063053507126947
2015-10-28,2.965,97.1203807118924,0.0002428009517798646,1.0065481516644745
2015-10-29,3.035,97.05439899063424,-0.0006793807929346141,1.00586877087154
2015-10-30,3.0625,97.0285021224985,-0.00026682838083669225,1.0056019424907032
2015-11-02,3.0588,97.03198562374101,3.590183468071828e-05,1.005637844325384
2015-11-03,3.065,97.02614854703342,-6.0156212099204964e-05,1.0055776881132847
2015-11-04,3.1075,96.98615522634144,-0.00041219115971180553,1.0051654969535728
2015-11-05,3.135,96.96029475929608,-0.0002666408105879148,1.0048988561429848
2015-11-06,3.1025,96.99085861157585,0.00031522029048747235,1.0052140764334723
2015-11-09,3.186,96.91237183338825,-0.0008092183048086232,1.0044048581286638
2015-11-10,3.215,96.88514266337258,-0.0002809669137237014,1.00412389121494
2015-11-11,3.145,96.95089437200059,0.000678656260604038,1.004802547475544
2015-11-12,3.1325,96.96264514095944,0.00012120330642595434,1.00492375078197
2015-11-13,3.129,96.96593586673002,3.3938077553363755e-05,1.0049576888595233
2015-11-16,3.135,96.96029475929608,-5.81761768555511e-05,1.0048995126826679
2015-11-17,3.129,96.96593586673002,5.817956151998871e-05,1.0049576922441879
2015-11-18,3.135,96.96029475929608,-5.81761768555511e-05,1.0048995160673324
2015-11-19,3.15,96.94619486185167,-0.0001454192922929476,1.0047540967750395
2015-11-20,3.13,96.96499563657518,0.0001939299912729897,1.0049480267663125
2015-11-23,3.125,96.96969696969697,4.848484848496426e-05,1.0049965116147974
2015-11-24,3.1175,96.97674982422964,7.273256236817183e-05,1.0050692441771656
2015-11-25,3.085,97.007324052966,0.0003152738031722002,1.0053845179803378
2015-11-26,3.0625,97.0285021224985,0.00021831412977579845,1.0056028321101136
2015-11-27,3.0625,97.0285021224985,0.0,1.0056028321101136
2015-11-30,3.03,97.05910899737941,0.00031544210424150343,1.005918274214355
2015-12-01,3.0569,97.03377454590618,-0.00026102085352863735,1.0056572533608263
2015-12-02,3.0406,97.04912432575121,0.00015819007265105434,1.0058154434334774
2015-12-03,3.038,97.05157320600166,2.5233409033598164e-05,1.005840676842511
2015-12-04,3.0234,97.06532690631448,0.00014171537728313588,1.0059823922197941
2015-12-07,3.0344,97.05496416730723,-0.00010676046058388788,1.0058756317592104
2015-12-08,3.0322,97.05703653809198,2.1352548038366947e-05,1.0058969843072487
2015-12-09,3.0076,97.08021544041411,0.00023881732998343175,1.0061358016372322
2015-12-10,2.9917,97.0952028173144,0.0001543813724793619,1.0062901830097115
2015-12-11,2.9852,97.10133106504624,6.311586519225365e-05,1.0063532988749038
2015-12-14,3.0183,97.07013219981303,-0.00032130213758152504,1.0060319967373221
2015-12-15,3.0271,97.06184101076319,-8.541442008935807e-05,1.0059465823172329
2015-12-16,3.022,97.06664595911553,4.9503989439259044e-05,1.0059960863066721
2015-12-17,2.9948,97.09228038697098,0.00026409100265234464,1.0062601773093245
2015-12-18,2.9568,97.1281158699571,0.0003690868403058989,1.0066292641496304
2015-12-21,2.8979,97.18371317587628,0.0005724120706058766,1.0072016762202363
2015-12-22,2.8604,97.21914361600771,0.0003645717885600863,1.0075662480087964
2015-12-23,2.8642,97.21555215517157,-3.694190981906598e-05,1.0075293060989772
2015-12-24,2.8143,97.26273485303115,0.00048534104691677626,1.008014647145894
2015-12-25,2.8281,97.24968175041647,-0.0001342045608155873,1.0078804425850785
2015-12-28,2.8117,97.2651945255258,0.00015951491902188586,1.0080399575041004
2015-12-29,2.814,97.26301865504698,-2.237049429076876e-05,1.0080175870098096
2015-12-30,2.8359,97.24230545947475,-0.00021296064895626188,1.0078046263608533
2015-12-31,2.8366,97.24164353936246,-6.8069150476191e-06,1.0077978194458057
2016-01-04,2.8699,97.21016546142263,-0.00032370985098661986,1.0074741095948192
2016-01-05,2.904,97.17795226618985,-0.0003313768172277243,1.0071427327775915
2016-01-06,2.9111,97.17124780514445,-6.899158594164678e-05,1.00707374119165
2016-01-07,2.8791,97.20147240790403,0.00031104471170517733,1.0073847859033551
2016-01-08,2.8609,97.21867104021061,0.00017693798129303495,1.0075617238846482
2016-01-11,2.8455,97.23322848350196,0.00014973917186478225,1.007711463056513
2016-01-12,2.8181,97.2591401708454,0.0002664900440678686,1.0079779531005808
2016-01-13,2.7867,97.28885157320937,0.0003054869939398408,1.0082834400945206
2016-01-14,2.7686,97.30598645889891,0.0001761238354904826,1.0084595639300111
2016-01-15,2.7876,97.28799971981056,-0.00018484719946754158,1.0082747167305435
2016-01-18,2.8072,97.26945194499996,-0.00019064812581215396,1.0080840686047314
2016-01-19,2.8191,97.2581942460107,-0.0001157372511527699,1.0079683313535788
2016-01-20,2.8591,97.22037233458197,-0.0003888814893382442,1.0075794498642405
2016-01-21,2.836,97.242210898907,0.00022462950717661023,1.0078040793714171
2016-01-22,2.8042,97.27229043171388,0.00030932588357290847,1.00811340525499
2016-01-25,2.8879,97.19315876794063,-0.0008135067388878037,1.0072998985161021
2016-01-26,2.8928,97.1885301984201,-4.7622379797163106e-05,1.007252276136305
2016-01-27,2.916,97.16662132224337,-0.0002254265614676232,1.0070268495748373
2016-01-28,2.9209,97.16199527987027,-4.76093776869968e-05,1.0069792401971505
2016-01-29,2.8846,97.19627621626562,0.000352822482665216,1.0073320626798157
2016-02-01,2.825,97.25261366399221,0.0005796255774370707,1.0079116882572527
2016-02-02,2.8725,97.20770857128969,-0.0004617366157136926,1.0074499516415392
2016-02-03,2.905,97.17700791992614,-0.00031582527573958963,1.0071341263657996
2016-02-04,2.8775,97.20298413161284,0.0002673082063620047,1.0074014345721616
2016-02-05,2.8525,97.22661092340975,0.0002430665273087662,1.0076445010994703
2016-02-06,2.8688,97.21120495232762,-0.00015845426407246066,1.0074860468353979
2016-02-14,2.815,97.26207265476829,0.0005232699508828098,1.0080093167862807
2016-02-15,2.84,97.2384286269934,-0.0002430960715675834,1.0077662207147131
2016-02-16,2.85,97.22897423432183,-9.722897423447563e-05,1.0076689917404786
2016-02-17,2.87,97.21007096335181,-0.00019442014192661006,1.007474571598552
2016-02-18,2.8588,97.22065588943289,0.00010888713459600297,1.007583458733148
2016-02-19,2.8553,97.22396415157993,3.4028387453144404e-05,1.0076174871206012
2016-02-22,2.875,97.20534629404617,-0.00019149453219935442,1.0074259925884017
2016-02-23,2.8763,97.20411795525305,-1.263653533412068e-05,1.0074133560530676
2016-02-24,2.8875,97.19353662981412,-0.00010885676102534436,1.0073044992920424
2016-02-25,2.89,97.19117504130625,-2.429779376034169e-05,1.007280201498282
2016-02-26,2.8975,97.18409096430915,-7.288806822314253e-05,1.007207313430059
2016-02-29,2.88,97.20062208398134,0.00017010108864701223,1.007377414518706
2016-03-01,2.8875,97.19353662981412,-7.289515247244083e-05,1.0073045193662336
2016-03-02,2.885,97.19589833309034,2.429897458333663e-05,1.007328818340817
2016-03-03,2.895,97.18645220856213,-9.718645220846422e-05,1.0072316318886085
2016-03-04,2.9,97.18172983479107,-4.859086491726394e-05,1.0071830410236913
2016-03-07,2.93,97.1534052268532,-0.00029146021568071667,1.0068915808080106
2016-03-08,2.94,97.14396735962696,-9.714396735971409e-05,1.006794436840651
2016-03-09,2.9325,97.15104558812814,7.286328419131571e-05,1.0068673001248423
2016-03-10,2.9,97.18172983479107,0.00031584062196321483,1.0071831407468055
2016-03-11,2.87,97.21007096335181,0.0002916302128899151,1.0074747709596954
2016-03-14,2.865,97.2147960919652,4.860739804590786e-05,1.0075233783577413
2016-03-15,2.8825,97.19826015114329,-0.00017009695526459812,1.0073532814024766
2016-03-16,2.865,97.2147960919652,0.00017012589316101057,1.0075234072956376
2016-03-17,2.845,97.23370120083621,0.00019446740240169902,1.0077178746980393
2016-03-18,2.865,97.2147960919652,-0.00019442959218385347,1.0075234451058555
2016-03-21,2.8525,97.22661092340975,0.0001215332636543831,1.0076449783695098
2016-03-22,2.88,97.20062208398134,-0.00026730171073108266,1.0073776766587788
2016-03-23,2.8588,97.22065588943289,0.00020610779048557681,1.0075837844492643
2016-03-24,2.8625,97.21715882853324,-3.597034876645644e-05,1.0075478141004979
2016-03-25,2.8725,97.20770857128969,-9.720770857157834e-05,1.0074506063919264
2016-03-28,2.9,97.18172983479107,-0.0002672497570453958,1.0071833566348811
2016-03-29,2.89,97.19117504130625,9.719117504114472e-05,1.0072805478099223
2016-03-30,2.8675,97.21243347024084,0.00021872797530786414,1.0074992757852301
2016-03-31,2.8625,97.21715882853324,4.860857941446639e-05,1.0075478843646446
2016-04-01,2.8688,97.21120495232762,-6.124305912014183e-05,1.0074866413055243
2016-04-05,2.8675,97.21243347024084,1.263761635117433e-05,1.0074992789218755
2016-04-06,2.885,97.19589833309034,-0.00017009282208291232,1.0073291860997926
2016-04-07,2.9125,97.16992590793149,-0.00026721729624690216,1.0070619688035456
2016-04-08,2.9075,97.17464713456259,4.858732356738393e-05,1.007110556127113
2016-04-11,2.885,97.19589833309034,0.00021869077124936354,1.0073292468983623
2016-04-12,2.905,97.17700791992614,-0.00019435401583989265,1.0071348928825223
2016-04-13,2.925,97.15812484819043,-0.00019431624969634687,1.006940576632826
2016-04-14,2.93,97.1534052268532,-4.8576702613489786e-05,1.0068919999302126
2016-04-15,2.94,97.14396735962696,-9.714396735971409e-05,1.0067948559628528
2016-04-18,2.91,97.1722864639005,0.0002915168593919937,1.0070863728222448
2016-04-19,2.92,97.1628449280995,-9.716284492811145e-05,1.0069892099773168
2016-04-20,2.92,97.1628449280995,0.0,1.0069892099773168
2016-04-21,2.94,97.14396735962696,-0.00019428793471942818,1.0067949220425974
2016-04-22,2.95,97.13453132588634,-9.713453132587091e-05,1.0066977875112715
2016-04-25,2.965,97.1203807118924,-0.00014568057106767451,1.006552106940204
2016-04-26,2.955,97.1298139964062,9.712981399645493e-05,1.0066492367542004
2016-04-27,2.95,97.13453132588634,4.856726566271341e-05,1.006697804019863
2016-04-28,2.9225,97.1604848308193,0.0002671913332847886,1.0069649953531479
2016-04-29,2.92,97.1628449280995,2.429071123222215e-05,1.00698928606438
2016-05-03,2.89,97.19117504130625,0.00029157352512387824,1.007280859589504
2016-05-04,2.89,97.19117504130625,0.0,1.007280859589504
2016-05-05,2.88,97.20062208398134,9.720062208407043e-05,1.007378060211588
2016-05-06,2.8975,97.18409096430915,-0.0001700721591875176,1.0072079880524005
2016-05-09,2.89,97.19117504130625,7.289338128102507e-05,1.0072808814336816
2016-05-10,2.8725,97.20770857128969,0.00017011348999962372,1.0074509949236812
2016-05-11,2.87,97.21007096335181,2.4302517741103813e-05,1.0074752974414223
2016-05-12,2.87,97.21007096335181,0.0,1.0074752974414223
2016-05-13,2.875,97.20534629404617,-4.860267314721334e-05,1.007426694768275
2016-05-16,2.875,97.20534629404617,0.0,1.007426694768275
2016-05-17,2.89,97.19117504130625,-0.0001457867625618281,1.0072809080057132
2016-05-18,2.905,97.17700791992614,-0.00014576551187994724,1.0071351424938333
2016-05-19,2.905,97.17700791992614,0.0,1.0071351424938333
2016-05-20,2.905,97.17700791992614,0.0,1.0071351424938333
2016-05-23,2.905,97.17700791992614,0.0,1.0071351424938333
2016-05-24,2.905,97.17700791992614,0.0,1.0071351424938333
2016-05-25,2.91,97.1722864639005,-4.85861432317769e-05,1.0070865563506015
2016-05-26,2.91,97.1722864639005,0.0,1.0070865563506015
2016-05-27,2.925,97.15812484819043,-0.00014573718727239893,1.0069408191633291
2016-05-30,2.905,97.17700791992614,0.00019435401583978162,1.007135173179169
2016-05-31,2.905,97.17700791992614,0.0,1.007135173179169
2016-06-01,2.9825,97.10387687228413,-0.000752555045760106,1.0063826181334088
2016-06-02,3.0075,97.08030968618789,-0.00024270077421562064,1.0061399173591932
2016-06-03,3.0175,97.0708860145121,-9.707088601440539e-05,1.0060428464731788
2016-06-06,3.0025,97.08502220819884,0.00014562753331226475,1.006188474006491
2016-06-07,3.0033,97.08426817393229,-7.766741453973935e-06,1.006180707265037
2016-06-08,3.0075,97.08030968618789,-4.077373006827756e-05,1.0061399335349688
2016-06-12,3.0025,97.08502220819884,4.854251110431029e-05,1.006188476046073
2016-06-13,3.0,97.08737864077669,2.4271844660139763e-05,1.0062127478907332
2016-06-14,2.96,97.12509712509711,0.0003885003885002458,1.0066012482792335
2016-06-15,2.9663,97.11915451948842,-6.11850673470915e-05,1.0065400632118864
2016-06-16,2.9488,97.13566355314487,0.00016998741121798666,1.0067100506231044
2016-06-17,2.9395,97.14443920943854,9.034432846477536e-05,1.0068003949515691
2016-06-20,2.9425,97.1416081793234,-2.914248245378115e-05,1.0067712524691155
2016-06-21,2.9538,97.13094611369371,-0.00010975796910839275,1.006661494500007
2016-06-22,2.9213,97.16161766320481,0.0003157752574056705,1.0069772697574126
2016-06-23,2.92,97.1628449280995,1.2631169840737755e-05,1.0069899009272534
2016-06-24,2.9025,97.17936881999951,0.0001700638954349465,1.0071599648226883
2016-06-27,2.825,97.25261366399221,0.0007537077558958938,1.0079136725785842
2016-06-28,2.8288,97.24901972988111,-3.695462749730982e-05,1.007876717951087
2016-06-29,2.8638,97.21593019118485,-0.00034025575566898336,1.007536462195418
2016-06-30,2.8425,97.23606485645527,0.00020711281814422833,1.0077435750135622
2016-07-01,2.8013,97.27503445968095,0.0004007731419737315,1.0081443481555359
2016-07-04,2.825,97.25261366399221,-0.00023048869438369035,1.0079138594611523
2016-07-05,2.8376,97.24069795483365,-0.00012252327942285923,1.0077913361817294
2016-07-06,2.8325,97.24552062820607,4.95952155203927e-05,1.0078409313972498
2016-07-07,2.8138,97.26320785731099,0.0001818821986931951,1.008022813595943
2016-07-08,2.8075,97.26916810543977,6.12795759062923e-05,1.0080840931718493
2016-07-11,2.8113,97.26557294772073,-3.696091772009691e-05,1.0080471322541293
2016-07-12,2.835,97.2431565128604,-0.00023046628093559285,1.0078166659731937
2016-07-13,2.84,97.2384286269934,-4.861921431331684e-05,1.0077680467588803
2016-07-14,2.8325,97.24552062820607,7.293414047104818e-05,1.0078409808993514
2016-07-15,2.835,97.2431565128604,-2.431078912834561e-05,1.007816670110223
2016-07-18,2.825,97.25261366399221,9.725261366400062e-05,1.007913922723887
2016-07-19,2.8213,97.25611327614025,3.598476191224442e-05,1.0079499074857992
2016-07-20,2.8063,97.27030347361982,0.00014590545521064868,1.0080958129410098
2016-07-21,2.775,97.29992702505474,0.0003045487715884754,1.0084003617125983
2016-07-22,2.7913,97.28449781255806,-0.00015857373143468578,1.0082417879811636
2016-07-25,2.8075,97.26916810543977,-0.00015757605233079897,1.008084211928833
2016-07-26,2.799,97.27721086781,8.268562923774425e-05,1.0081668975580707
2016-07-27,2.79,97.28572818367545,8.755715536512554e-05,1.0082544547134358
2016-07-28,2.7875,97.28809436945153,2.4322023592260322e-05,1.008278776737028
2016-07-29,2.7675,97.30702800009732,0.0001946140560005194,1.0084733907930286
2016-08-01,2.775,97.29992702505474,-7.29749452688111e-05,1.0084004158477597
2016-08-02,2.785,97.29046067033129,-9.729046067030733e-05,1.0083031253870893
2016-08-03,2.7663,97.30816425228893,0.00018196626715161202,1.008485091654241
2016-08-04,2.7663,97.30816425228893,0.0,1.008485091654241
2016-08-05,2.755,97.31886526203105,0.00010997031774606647,1.008595061971987
2016-08-08,2.76,97.31413001167769,-4.865706500600808e-05,1.008546404906981
2016-08-09,2.73,97.34254842791783,0.0002920276452837989,1.0088384325522648
2016-08-10,2.6875,97.38283627510651,0.0004138770541692871,1.009252309606434
2016-08-11,2.7,97.37098344693283,-0.00012171372930858126,1.0091305958771255
2016-08-12,2.69,97.380465478625,9.738046547869139e-05,1.0092279763426042
2016-08-15,2.6375,97.43027645840945,0.000511508951406503,1.0097394852940107
2016-08-16,2.65,97.4184120798831,-0.0001217730150998575,1.009617712278911
2016-08-17,2.695,97.37572423194898,-0.00043819075904372173,1.0091795215198673
2016-08-18,2.7075,97.36387313487332,-0.0001217048414184907,1.0090578166784487
2016-08-19,2.7195,97.35249879526282,-0.00011682299855453326,1.0089409936798943
2016-08-22,2.7225,97.34965562559321,-2.9204896687673454e-05,1.0089117887832066
2016-08-23,2.7175,97.35439433397426,4.867719716705743e-05,1.0089604659803737
2016-08-24,2.7675,97.30702800009732,-0.0004865351400004103,1.0084739308403732
2016-08-25,2.75,97.323600973236,0.00017031630170283307,1.008644247142076
2016-08-26,2.7475,97.32596900167889,2.4331492250562192e-05,1.0086685786343266
2016-08-29,2.745,97.32833714535987,2.4332084286093902e-05,1.0086929107186127
2016-08-30,2.7725,97.30229390157874,-0.00026758130822923665,1.0084253294103833
2016-08-31,2.7925,97.28336211299462,-0.00019456672422601962,1.0082307626861573
2016-09-01,2.74,97.33307377846991,0.0005109986373368347,1.0087417613234941
2016-09-02,2.735,97.33781087263347,4.8668905436421994e-05,1.0087904302289306
2016-09-05,2.75,97.323600973236,-0.000145985401459936,1.0086444448274707
2016-09-06,2.745,97.32833714535987,4.866416857285394e-05,1.0086931089960436
2016-09-07,2.7658,97.30863769853396,-0.00020240196641285735,1.0084907070296307
2016-09-08,2.7815,97.29377368495304,-0.00015275122468538793,1.0083379558049455
2016-09-09,2.7713,97.30343004321244,9.924949864381638e-05,1.0084372053035893
2016-09-12,2.79,97.28572818367545,-0.00018192431170349632,1.0082552809918859
2016-09-13,2.7663,97.30816425228893,0.00023062034927812114,1.008485901341164
2016-09-14,2.7525,97.32123306002286,0.0001343033016227846,1.0086202046427868
2016-09-18,2.765,97.3093952221087,-0.0001216367440274313,1.0084985678987595
2016-09-19,2.7625,97.31176255929935,2.4327940639778944e-05,1.0085228958393992
2016-09-20,2.7425,97.33070540428741,0.00019466141080859423,1.0087175572502078
2016-09-21,2.7613,97.312898922065,-0.00018294824997355796,1.0085346090002343
2016-09-22,2.745,97.32833714535987,0.00015864518954700202,1.0086932541897813
2016-09-23,2.7263,97.34605451573745,0.0001820371219445338,1.0088752913117258
2016-09-26,2.7175,97.35439433397426,8.56718670139145e-05,1.0089609631787397
2016-09-27,2.715,97.35676386116926,2.4339190965338986e-05,1.008985302369705
2016-09-28,2.73,97.34254842791783,-0.00014601382264201046,1.0088392885470632
2016-09-29,2.735,97.33781087263347,-4.866890543631097e-05,1.0087906196416268
2016-09-30,2.72,97.35202492211837,0.0001460280373832834,1.00893664767901
2016-10-08,2.7038,97.36738075903716,0.0001577351568298191,1.0090943828358399
2016-10-09,2.67,97.39943508327653,0.000329210090581622,1.0094235929264215
2016-10-10,2.685,97.38520718702829,-0.00014607781078068705,1.0092775151156408
2016-10-11,2.6675,97.40180680351621,0.0001704531619062255,1.009447968277547
2016-10-12,2.6738,97.39583028971364,-6.13593730824924e-05,1.0093866089044645
