,close
2010/5/25,3.203
2010/5/26,3.2272
2010/5/27,3.2416
2010/5/28,3.2529
2010/5/31,3.243
2010/6/1,3.2726
2010/6/2,3.2748
2010/6/3,3.2478
2010/6/4,3.2512
2010/6/7,3.226
2010/6/8,3.2432
2010/6/9,3.2845
2010/6/10,3.2891
2010/6/11,3.332
2010/6/12,3.3282
2010/6/13,3.3282
2010/6/17,3.3296
2010/6/18,3.3836
2010/6/21,3.3925
2010/6/22,3.3807
2010/6/23,3.4129
2010/6/24,3.4179
2010/6/25,3.3822
2010/6/28,3.3435
2010/6/29,3.2909
2010/6/30,3.279
2010/7/1,3.2848
2010/7/2,3.2665
2010/7/5,3.2517
2010/7/6,3.2168
2010/7/7,3.2233
2010/7/8,3.2382
2010/7/9,3.2347
2010/7/12,3.2146
2010/7/13,3.1767
2010/7/14,3.1744
2010/7/15,3.1817
2010/7/16,3.1976
2010/7/19,3.1901
2010/7/20,3.2086
2010/7/21,3.2144
2010/7/22,3.2161
2010/7/23,3.2528
2010/7/26,3.2813
2010/7/27,3.2816
2010/7/28,3.2982
2010/7/29,3.2993
2010/7/30,3.2996
2010/8/2,3.3131
2010/8/3,3.3105
2010/8/4,3.2971
2010/8/5,3.2967
2010/8/6,3.2922
2010/8/9,3.2975
2010/8/10,3.2972
2010/8/11,3.2685
2010/8/12,3.223
2010/8/13,3.2374
2010/8/16,3.2504
2010/8/17,3.2461
2010/8/18,3.245
2010/8/19,3.2501
2010/8/20,3.2389
2010/8/23,3.2346
2010/8/24,3.2229
2010/8/25,3.2154
2010/8/26,3.2322
2010/8/27,3.2379
2010/8/30,3.2304
2010/8/31,3.2301
2010/9/1,3.2358
2010/9/2,3.2418
2010/9/3,3.2406
2010/9/6,3.258
2010/9/7,3.2739
2010/9/8,3.2632
2010/9/9,3.2681
2010/9/10,3.2989
2010/9/13,3.3251
2010/9/14,3.3205
2010/9/15,3.3443
2010/9/16,3.3401
2010/9/17,3.3504
2010/9/19,3.35
2010/9/20,3.3388
2010/9/21,3.3391
2010/9/25,3.3387
2010/9/26,3.3428
2010/9/27,3.3378
2010/9/28,3.3371
2010/9/29,3.331
2010/9/30,3.3183
2010/10/8,3.3342
2010/10/9,3.3584
2010/10/11,3.404
2010/10/12,3.4179
2010/10/13,3.4271
2010/10/14,3.4275
2010/10/15,3.4247
2010/10/18,3.4182
2010/10/19,3.4205
2010/10/20,3.6201
2010/10/21,3.637
2010/10/22,3.6358
2010/10/25,3.6407
2010/10/26,3.6944
2010/10/27,3.6975
2010/10/28,3.6863
2010/10/29,3.6821
2010/11/1,3.6941
2010/11/2,3.7497
2010/11/3,3.8113
2010/11/4,3.8434
2010/11/5,3.8458
2010/11/8,3.8392
2010/11/9,3.8445
2010/11/10,3.9204
2010/11/11,3.953
2010/11/12,3.9534
2010/11/15,3.945
2010/11/16,3.9065
2010/11/17,3.86
2010/11/18,3.8336
2010/11/19,3.87
2010/11/22,3.9161
2010/11/23,3.9317
2010/11/24,3.9533
2010/11/25,3.9674
2010/11/26,4.0123
2010/11/29,3.9959
2010/11/30,3.971
2010/12/1,3.8919
2010/12/2,3.8609
2010/12/3,3.8699
2010/12/6,3.8696
2010/12/7,3.8435
2010/12/8,3.8609
2010/12/9,3.9023
2010/12/10,3.8888
2010/12/13,3.8509
2010/12/14,3.8521
2010/12/15,3.815
2010/12/16,3.8044
2010/12/17,3.8058
2010/12/20,3.785
2010/12/21,3.7956
2010/12/22,3.8004
2010/12/23,3.8108
2010/12/24,3.8136
2010/12/27,3.8913
2010/12/28,3.9118
2010/12/29,3.9019
2010/12/30,3.88
2010/12/31,3.8799
2011/1/4,3.8606
2011/1/5,3.8132
2011/1/6,3.8339
2011/1/7,3.8237
2011/1/10,3.8449
2011/1/11,3.8703
2011/1/12,3.855
2011/1/13,3.8831
2011/1/14,3.9156
2011/1/17,3.9651
2011/1/18,3.9954
2011/1/19,3.9752
2011/1/20,3.9749
2011/1/21,3.9837
2011/1/24,3.9918
2011/1/25,4.0152
2011/1/26,3.9991
2011/1/27,4.0058
2011/1/28,4.0096
2011/1/30,4.01
2011/1/31,4.0187
2011/2/1,4.0186
2011/2/9,4.1006
2011/2/10,4.1158
2011/2/11,4.1062
2011/2/12,4.1087
2011/2/14,4.0552
2011/2/15,4.0454
2011/2/16,4.045
2011/2/17,4.0449
2011/2/18,4.045
2011/2/21,4.0702
2011/2/22,4.04
2011/2/23,3.9946
2011/2/24,3.9132
2011/2/25,3.9566
2011/2/28,3.9314
2011/3/1,3.9259
2011/3/2,3.9233
2011/3/3,3.9279
2011/3/4,3.9388
2011/3/7,3.9351
2011/3/8,3.9078
2011/3/9,3.8879
2011/3/10,3.9321
2011/3/11,3.9328
2011/3/14,3.9074
2011/3/15,3.8659
2011/3/16,3.86
2011/3/17,3.8326
2011/3/18,3.8489
2011/3/21,3.8774
2011/3/22,3.8987
2011/3/23,3.9037
2011/3/24,3.8762
2011/3/25,3.8714
2011/3/28,3.8807
2011/3/29,3.9044
2011/3/30,3.9069
2011/3/31,3.912
2011/4/1,3.9126
2011/4/2,3.9078
2011/4/6,3.9203
2011/4/7,3.9167
2011/4/8,3.9081
2011/4/11,3.8928
2011/4/12,3.87
2011/4/13,3.8703
2011/4/14,3.8707
2011/4/15,3.8709
2011/4/18,3.896
2011/4/19,3.8911
2011/4/20,3.8913
2011/4/21,3.8912
2011/4/22,3.8966
2011/4/25,3.8961
2011/4/26,3.896
2011/4/27,3.8812
2011/4/28,3.87
2011/4/29,3.8713
2011/5/3,3.8752
2011/5/4,3.8772
2011/5/5,3.8715
2011/5/6,3.8308
2011/5/9,3.8378
2011/5/10,3.8326
2011/5/11,3.8334
2011/5/12,3.8211
2011/5/13,3.8363
2011/5/16,3.8432
2011/5/17,3.8318
2011/5/18,3.8338
2011/5/19,3.8309
2011/5/20,3.8429
2011/5/23,3.84
2011/5/24,3.8414
2011/5/25,3.8382
2011/5/26,3.8352
2011/5/27,3.8217
2011/5/30,3.8256
2011/5/31,3.8311
2011/6/1,3.8311
2011/6/2,3.8337
2011/6/3,3.8337
2011/6/7,3.8341
2011/6/8,3.8572
2011/6/9,3.8726
2011/6/10,3.894
2011/6/13,3.9036
2011/6/14,3.9406
2011/6/15,3.9986
2011/6/16,3.9839
2011/6/17,3.9803
2011/6/20,3.9413
2011/6/21,3.9003
2011/6/22,3.9555
2011/6/23,3.9691
2011/6/24,3.8963
2011/6/27,3.8703
2011/6/28,3.88
2011/6/29,3.8833
2011/6/30,3.8857
2011/7/1,3.8775
2011/7/4,3.8842
2011/7/5,3.8909
2011/7/6,3.9116
2011/7/7,3.9021
2011/7/8,3.8881
2011/7/11,3.8923
2011/7/12,3.8899
2011/7/13,3.8913
2011/7/14,3.9204
2011/7/15,3.9278
2011/7/18,3.9558
2011/7/19,4.0088
2011/7/20,4.0715
2011/7/21,4.0889
2011/7/22,4.0671
2011/7/25,4.0663
2011/7/26,4.0753
2011/7/27,4.0855
2011/7/28,4.0627
2011/7/29,4.0477
2011/8/1,4.0502
2011/8/2,4.0615
2011/8/3,4.1201
2011/8/4,4.0911
2011/8/5,4.0423
2011/8/8,4.0007
2011/8/9,3.9554
2011/8/10,3.9639
2011/8/11,3.9291
2011/8/12,3.9268
2011/8/15,3.9231
2011/8/16,3.9492
2011/8/17,3.9432
2011/8/18,3.956
2011/8/19,3.9331
2011/8/22,3.9325
2011/8/23,3.9356
2011/8/24,3.9501
2011/8/25,3.975
2011/8/26,3.9886
2011/8/29,4.0994
2011/8/30,4.1303
2011/8/31,4.105
2011/9/1,4.0708
2011/9/2,4.07
2011/9/5,4.0501
2011/9/6,4.0107
2011/9/7,4.05
2011/9/8,4.065
2011/9/9,4.0452
2011/9/13,4.0208
2011/9/14,4.021
2011/9/15,4.0495
2011/9/16,4.0752
2011/9/19,4.0801
2011/9/20,4.0801
2011/9/21,4.0908
2011/9/22,4.0676
2011/9/23,3.9662
2011/9/26,3.8878
2011/9/27,3.9158
2011/9/28,3.9203
2011/9/29,3.884
2011/9/30,3.8605
2011/10/8,3.8605
2011/10/9,3.8056
2011/10/10,3.7706
2011/10/11,3.7593
2011/10/12,3.8005
2011/10/13,3.8205
2011/10/14,3.7707
2011/10/17,3.7906
2011/10/18,3.7407
2011/10/19,3.7311
2011/10/20,3.7266
2011/10/21,3.7385
2011/10/24,3.7533
2011/10/25,3.796
2011/10/26,3.7918
2011/10/27,3.8032
2011/10/28,3.787
2011/10/31,3.7607
2011/11/1,3.7395
2011/11/2,3.7208
2011/11/3,3.7233
2011/11/4,3.7158
2011/11/7,3.7333
2011/11/8,3.6988
2011/11/9,3.6436
2011/11/10,3.5563
2011/11/11,3.5916
2011/11/14,3.5807
2011/11/15,3.6563
2011/11/16,3.626
2011/11/17,3.636
2011/11/18,3.6412
2011/11/21,3.6598
2011/11/22,3.6412
2011/11/23,3.5914
2011/11/24,3.6103
2011/11/25,3.6115
2011/11/28,3.6402
2011/11/29,3.6315
2011/11/30,3.6091
2011/12/1,3.5005
2011/12/2,3.472
2011/12/5,3.442
2011/12/6,3.479
2011/12/7,3.489
2011/12/8,3.4953
2011/12/9,3.4817
2011/12/12,3.4927
2011/12/13,3.4982
2011/12/14,3.4807
2011/12/15,3.489
2011/12/16,3.4637
2011/12/19,3.4702
2011/12/20,3.4655
2011/12/21,3.4709
2011/12/22,3.4752
2011/12/23,3.4803
2011/12/26,3.4653
2011/12/27,3.4603
2011/12/28,3.4603
2011/12/29,3.4453
2011/12/30,3.4303
2011/12/31,3.4211
2012/1/4,3.4395
2012/1/5,3.4304
2012/1/6,3.397
2012/1/9,3.3806
2012/1/10,3.403
2012/1/11,3.4208
2012/1/12,3.402
2012/1/13,3.4108
2012/1/16,3.4233
2012/1/17,3.4045
2012/1/18,3.3957
2012/1/19,3.3758
2012/1/20,3.3808
2012/1/21,3.3811
2012/1/29,3.3812
2012/1/30,3.4005
2012/1/31,3.4064
2012/2/1,3.4318
2012/2/2,3.441
2012/2/3,3.436
2012/2/6,3.4785
2012/2/7,3.481
2012/2/8,3.5098
2012/2/9,3.5409
2012/2/10,3.521
2012/2/13,3.5148
2012/2/14,3.516
2012/2/15,3.5335
2012/2/16,3.5361
2012/2/17,3.5361
2012/2/20,3.5116
2012/2/21,3.5164
2012/2/22,3.5276
2012/2/23,3.5254
2012/2/24,3.5164
2012/2/27,3.5501
2012/2/28,3.5464
2012/2/29,3.534
2012/3/1,3.55
2012/3/2,3.5616
2012/3/5,3.5614
2012/3/6,3.5465
2012/3/7,3.5316
2012/3/8,3.5316
2012/3/9,3.5367
2012/3/12,3.5242
2012/3/13,3.5401
2012/3/14,3.5451
2012/3/15,3.5589
2012/3/16,3.5483
2012/3/19,3.559
2012/3/20,3.5601
2012/3/21,3.5608
2012/3/22,3.5502
2012/3/23,3.5267
2012/3/26,3.5247
2012/3/27,3.5403
2012/3/28,3.5223
2012/3/29,3.5143
2012/3/30,3.5054
2012/3/31,3.5004
2012/4/1,3.5204
2012/4/5,3.5191
2012/4/6,3.5203
2012/4/9,3.5352
2012/4/10,3.5366
2012/4/11,3.5308
2012/4/12,3.5407
2012/4/13,3.5277
2012/4/16,3.5318
2012/4/17,3.5291
2012/4/18,3.5366
2012/4/19,3.5518
2012/4/20,3.5414
2012/4/23,3.5407
2012/4/24,3.5302
2012/4/25,3.5369
2012/4/26,3.5357
2012/4/27,3.5389
2012/4/28,3.5391
2012/5/2,3.5449
2012/5/3,3.5454
2012/5/4,3.5512
2012/5/7,3.5518
2012/5/8,3.552
2012/5/9,3.5414
2012/5/10,3.5287
2012/5/11,3.4907
2012/5/14,3.4461
2012/5/15,3.405
2012/5/16,3.3618
2012/5/17,3.4116
2012/5/18,3.3614
2012/5/21,3.3866
2012/5/22,3.3948
2012/5/23,3.3825
2012/5/24,3.3619
2012/5/25,3.3019
2012/5/28,3.3418
2012/5/29,3.3718
2012/5/30,3.3766
2012/5/31,3.3443
2012/6/1,3.3416
2012/6/4,3.3469
2012/6/5,3.3568
2012/6/6,3.36
2012/6/7,3.3751
2012/6/8,3.3101
2012/6/11,3.3491
2012/6/12,3.3747
2012/6/13,3.3909
2012/6/14,3.4009
2012/6/15,3.3932
2012/6/18,3.4107
2012/6/19,3.4093
2012/6/20,3.4101
2012/6/21,3.4001
2012/6/25,3.3677
2012/6/26,3.3653
2012/6/27,3.3252
2012/6/28,3.3253
2012/6/29,3.3253
2012/7/2,3.3353
2012/7/3,3.3204
2012/7/4,3.3195
2012/7/5,3.3193
2012/7/6,3.296
2012/7/9,3.2709
2012/7/10,3.2549
2012/7/11,3.2398
2012/7/12,3.2502
2012/7/13,3.2591
2012/7/16,3.2752
2012/7/17,3.285
2012/7/18,3.2858
2012/7/19,3.286
2012/7/20,3.281
2012/7/23,3.276
2012/7/24,3.2759
2012/7/25,3.276
2012/7/26,3.2763
2012/7/27,3.2764
2012/7/30,3.2755
2012/7/31,3.2915
2012/8/1,3.2921
2012/8/2,3.2861
2012/8/3,3.2902
2012/8/6,3.31
2012/8/7,3.33
2012/8/8,3.3545
2012/8/9,3.3023
2012/8/10,3.2825
2012/8/13,3.3029
2012/8/14,3.3105
2012/8/15,3.3402
2012/8/16,3.3467
2012/8/17,3.3342
2012/8/20,3.3564
2012/8/21,3.3578
2012/8/22,3.3935
2012/8/23,3.3702
2012/8/24,3.3364
2012/8/27,3.3498
2012/8/28,3.3634
2012/8/29,3.3943
2012/8/30,3.3904
2012/8/31,3.3928
2012/9/3,3.4001
2012/9/4,3.3836
2012/9/5,3.3887
2012/9/6,3.3963
2012/9/7,3.4162
2012/9/10,3.4611
2012/9/11,3.4714
2012/9/12,3.4909
2012/9/13,3.4834
2012/9/14,3.5485
2012/9/17,3.5717
2012/9/18,3.5216
2012/9/19,3.5166
2012/9/20,3.5171
2012/9/21,3.4998
2012/9/24,3.4956
2012/9/25,3.4676
2012/9/26,3.4444
2012/9/27,3.4525
2012/9/28,3.4575
2012/9/29,3.4574
2012/10/8,3.4814
2012/10/9,3.4921
2012/10/10,3.5036
2012/10/11,3.499
2012/10/12,3.4807
2012/10/15,3.473
2012/10/16,3.4903
2012/10/17,3.5036
2012/10/18,3.519
2012/10/19,3.535
2012/10/22,3.5293
2012/10/23,3.5454
2012/10/24,3.5478
2012/10/25,3.5672
2012/10/26,3.5727
2012/10/29,3.5668
2012/10/30,3.5648
2012/10/31,3.5739
2012/11/1,3.5984
2012/11/2,3.5852
2012/11/5,3.5872
2012/11/6,3.5771
2012/11/7,3.5644
2012/11/8,3.5609
2012/11/9,3.5594
2012/11/12,3.5585
2012/11/13,3.547
2012/11/14,3.5356
2012/11/15,3.5279
2012/11/16,3.5133
2012/11/19,3.501
2012/11/20,3.5111
2012/11/21,3.5205
2012/11/22,3.5357
2012/11/23,3.5428
2012/11/26,3.5511
2012/11/27,3.557
2012/11/28,3.5535
2012/11/29,3.5311
2012/11/30,3.5332
2012/12/3,3.5397
2012/12/4,3.5498
2012/12/5,3.5622
2012/12/6,3.558
2012/12/7,3.5689
2012/12/10,3.5707
2012/12/11,3.5658
2012/12/12,3.5666
2012/12/13,3.5649
2012/12/14,3.5781
2012/12/17,3.5814
2012/12/18,3.5843
2012/12/19,3.5942
2012/12/20,3.6086
2012/12/21,3.606
2012/12/24,3.6009
2012/12/25,3.5955
2012/12/26,3.5925
2012/12/27,3.5803
2012/12/28,3.5752
2012/12/31,3.5738
2013/1/4,3.6062
2013/1/5,3.6003
2013/1/6,3.595
2013/1/7,3.5965
2013/1/8,3.5943
2013/1/9,3.575
2013/1/10,3.595
2013/1/11,3.5999
2013/1/14,3.6023
2013/1/15,3.6008
2013/1/16,3.6047
2013/1/17,3.5986
2013/1/18,3.5834
2013/1/21,3.5743
2013/1/22,3.5705
2013/1/23,3.5682
2013/1/24,3.5816
2013/1/25,3.5837
2013/1/28,3.6042
2013/1/29,3.6116
2013/1/30,3.6053
2013/1/31,3.6054
2013/2/1,3.6004
2013/2/4,3.6016
2013/2/5,3.591
2013/2/6,3.5922
2013/2/7,3.5928
2013/2/8,3.5859
2013/2/16,3.5922
2013/2/17,3.5847
2013/2/18,3.5929
2013/2/19,3.5931
2013/2/20,3.5632
2013/2/21,3.5623
2013/2/22,3.5708
2013/2/25,3.5821
2013/2/26,3.5948
2013/2/27,3.5904
2013/2/28,3.5957
2013/3/1,3.5878
2013/3/4,3.5785
2013/3/5,3.576
2013/3/6,3.5802
2013/3/7,3.5813
2013/3/8,3.5816
2013/3/11,3.583
2013/3/12,3.5897
2013/3/13,3.5898
2013/3/14,3.5919
2013/3/15,3.5919
2013/3/18,3.5971
2013/3/19,3.5922
2013/3/20,3.5722
2013/3/21,3.5819
2013/3/22,3.5816
2013/3/25,3.577
2013/3/26,3.5717
2013/3/27,3.5611
2013/3/28,3.5505
2013/3/29,3.5392
2013/4/1,3.5303
2013/4/2,3.5106
2013/4/3,3.5005
2013/4/7,3.4907
2013/4/8,3.4905
2013/4/9,3.4705
2013/4/10,3.4624
2013/4/11,3.4705
2013/4/12,3.4655
2013/4/15,3.4405
2013/4/16,3.4005
2013/4/17,3.4131
2013/4/18,3.4431
2013/4/19,3.4503
2013/4/22,3.4867
2013/4/23,3.4629
2013/4/24,3.4498
2013/4/25,3.4314
2013/4/26,3.4313
2013/4/27,3.4311
2013/4/28,3.4314
2013/5/2,3.4119
2013/5/3,3.4212
2013/5/6,3.4354
2013/5/7,3.4261
2013/5/8,3.4345
2013/5/9,3.4317
2013/5/10,3.4212
2013/5/13,3.4238
2013/5/14,3.4248
2013/5/15,3.4218
2013/5/16,3.4219
2013/5/17,3.4213
2013/5/20,3.4253
2013/5/21,3.4253
2013/5/22,3.4153
2013/5/23,3.413
2013/5/24,3.4181
2013/5/27,3.4166
2013/5/28,3.4206
2013/5/29,3.434
2013/5/30,3.434
2013/5/31,3.4399
2013/6/3,3.4478
2013/6/4,3.4603
2013/6/5,3.4615
2013/6/6,3.4651
2013/6/7,3.4822
2013/6/8,3.4822
2013/6/9,3.4491
2013/6/13,3.4591
2013/6/14,3.4689
2013/6/17,3.4785
2013/6/18,3.4818
2013/6/19,3.5516
2013/6/20,3.7016
2013/6/21,3.6014
2013/6/24,3.5999
2013/6/25,3.5999
2013/6/26,3.55
2013/6/27,3.5231
2013/6/28,3.5125
2013/7/1,3.5245
2013/7/2,3.5243
2013/7/3,3.5302
2013/7/4,3.5102
2013/7/5,3.5127
2013/7/8,3.5177
2013/7/9,3.5202
2013/7/10,3.5802
2013/7/11,3.5902
2013/7/12,3.6001
2013/7/15,3.6102
2013/7/16,3.619
2013/7/17,3.669
2013/7/18,3.6903
2013/7/19,3.7051
2013/7/22,3.7401
2013/7/23,3.7602
2013/7/24,3.7952
2013/7/25,3.7102
2013/7/26,3.7152
2013/7/29,3.7228
2013/7/30,3.7227
2013/7/31,3.7214
2013/8/1,3.7053
2013/8/2,3.7034
2013/8/5,3.7104
2013/8/6,3.7153
2013/8/7,3.7703
2013/8/8,3.8455
2013/8/9,3.8407
2013/8/12,3.8513
2013/8/13,3.9252
2013/8/14,3.9516
2013/8/15,3.9602
2013/8/16,3.9401
2013/8/19,4.0103
2013/8/20,4.0881
2013/8/21,4.0382
2013/8/22,4.0302
2013/8/23,3.9916
2013/8/26,3.9555
2013/8/27,3.9654
2013/8/28,4.0222
2013/8/29,4.03
2013/8/30,4.0354
2013/9/2,4.0356
2013/9/3,4.0404
2013/9/4,4.055
2013/9/5,4.055
2013/9/6,4.0455
2013/9/9,4.055
2013/9/10,4.065
2013/9/11,4.1341
2013/9/12,4.1291
2013/9/13,4.1406
2013/9/16,4.1201
2013/9/17,4.0721
2013/9/18,4.0502
2013/9/22,3.9851
2013/9/23,4.0095
2013/9/24,4.0201
2013/9/25,4.0202
2013/9/26,3.9901
2013/9/27,4.0002
2013/9/29,4.0002
2013/9/30,3.9954
2013/10/8,3.9903
2013/10/9,4.0316
2013/10/10,4.0166
2013/10/11,4.0265
2013/10/12,4.0263
2013/10/14,4.0663
2013/10/15,4.0791
2013/10/16,4.0966
2013/10/17,4.0966
2013/10/18,4.1055
2013/10/21,4.1105
2013/10/22,4.1305
2013/10/23,4.1491
2013/10/24,4.194
2013/10/25,4.214
2013/10/28,4.204
2013/10/29,4.2173
2013/10/30,4.2173
2013/10/31,4.1806
2013/11/1,4.1556
2013/11/4,4.1731
2013/11/5,4.2106
2013/11/6,4.2206
2013/11/7,4.2945
2013/11/8,4.3186
2013/11/11,4.4034
2013/11/12,4.4146
2013/11/13,4.4628
2013/11/14,4.5006
2013/11/15,4.6006
2013/11/18,4.6619
2013/11/19,4.6722
2013/11/20,4.7222
2013/11/21,4.7009
2013/11/22,4.6509
2013/11/25,4.6159
2013/11/26,4.6059
2013/11/27,4.5511
2013/11/28,4.4313
2013/11/29,4.3612
2013/12/2,4.4812
2013/12/3,4.4412
2013/12/4,4.4262
2013/12/5,4.4962
2013/12/6,4.5162
2013/12/9,4.5413
2013/12/10,4.6012
2013/12/11,4.6213
2013/12/12,4.5913
2013/12/13,4.5411
2013/12/16,4.5539
2013/12/17,4.5639
2013/12/18,4.5814
2013/12/19,4.6016
2013/12/20,4.6016
2013/12/23,4.6017
2013/12/24,4.5566
2013/12/25,4.5666
2013/12/26,4.5579
2013/12/27,4.5437
2013/12/30,4.5437
2013/12/31,4.5518
2014/1/2,4.6018
2014/1/3,4.6415
2014/1/6,4.6569
2014/1/7,4.642
2014/1/8,4.5919
2014/1/9,4.5969
2014/1/10,4.6016
2014/1/13,4.597
2014/1/14,4.602
2014/1/15,4.5523
2014/1/16,4.5871
2014/1/17,4.5969
2014/1/20,4.5923
2014/1/21,4.5423
2014/1/22,4.5023
2014/1/23,4.4825
2014/1/24,4.5123
2014/1/26,4.4777
2014/1/27,4.4802
2014/1/28,4.5027
2014/1/29,4.5102
2014/1/30,4.5019
2014/2/7,4.4781
2014/2/8,4.468
2014/2/10,4.4831
2014/2/11,4.4881
2014/2/12,4.4783
2014/2/13,4.4783
2014/2/14,4.4781
2014/2/17,4.5135
2014/2/18,4.5385
2014/2/19,4.5535
2014/2/20,4.5336
2014/2/21,4.5234
2014/2/24,4.4836
2014/2/25,4.4336
2014/2/26,4.4496
2014/2/27,4.3896
2014/2/28,4.4276
2014/3/3,4.4576
2014/3/4,4.5026
2014/3/5,4.5176
2014/3/6,4.5145
2014/3/7,4.5142
2014/3/10,4.5043
2014/3/11,4.5125
2014/3/12,4.5024
2014/3/13,4.5024
2014/3/14,4.4924
2014/3/17,4.482
2014/3/18,4.5095
2014/3/19,4.5095
2014/3/20,4.5195
2014/3/21,4.5044
2014/3/24,4.5148
2014/3/25,4.5192
2014/3/26,4.4992
2014/3/27,4.5109
2014/3/28,4.5104
2014/3/31,4.5004
2014/4/1,4.4954
2014/4/2,4.4904
2014/4/3,4.4904
2014/4/4,4.4904
2014/4/8,4.4499
2014/4/9,4.4771
2014/4/10,4.4571
2014/4/11,4.4521
2014/4/14,4.4248
2014/4/15,4.4001
2014/4/16,4.3601
2014/4/17,4.2749
2014/4/18,4.2997
2014/4/21,4.2997
2014/4/22,4.2997
2014/4/23,4.3297
2014/4/24,4.3394
2014/4/25,4.3294
2014/4/28,4.3301
2014/4/29,4.3202
2014/4/30,4.3002
2014/5/4,4.2902
2014/5/5,4.3002
2014/5/6,4.2803
2014/5/7,4.2803
2014/5/8,4.2303
2014/5/9,4.1205
2014/5/12,4.1205
2014/5/13,4.1505
2014/5/14,4.1704
2014/5/15,4.1915
2014/5/16,4.1919
2014/5/19,4.1708
2014/5/20,4.177
2014/5/21,4.177
2014/5/22,4.177
2014/5/23,4.1574
2014/5/26,4.1674
2014/5/27,4.1574
2014/5/28,4.1457
2014/5/29,4.1159
2014/5/30,4.0714
2014/6/3,4.0214
2014/6/4,4.0114
2014/6/5,4.0314
2014/6/6,4.0614
2014/6/9,4.0714
2014/6/10,4.0614
2014/6/11,4.0614
2014/6/12,4.064
2014/6/13,4.084
2014/6/16,4.064
2014/6/17,4.054
2014/6/18,4.054
2014/6/19,4.0408
2014/6/20,4.0515
2014/6/23,4.0515
2014/6/24,4.0515
2014/6/25,4.0557
2014/6/26,4.0472
2014/6/27,4.0485
2014/6/30,4.0612
2014/7/1,4.0812
2014/7/2,4.1212
2014/7/3,4.1503
2014/7/4,4.1747
2014/7/7,4.1212
2014/7/8,4.1162
2014/7/9,4.1276
2014/7/10,4.1298
2014/7/11,4.1198
2014/7/14,4.1298
2014/7/15,4.1571
2014/7/16,4.2171
2014/7/17,4.267
2014/7/18,4.3019
2014/7/21,4.3017
2014/7/22,4.2717
2014/7/23,4.2967
2014/7/24,4.2967
2014/7/25,4.2711
2014/7/28,4.2713
2014/7/29,4.2805
2014/7/30,4.2905
2014/7/31,4.2655
2014/8/1,4.2569
2014/8/4,4.253
2014/8/5,4.2576
2014/8/6,4.2463
2014/8/7,4.2563
2014/8/8,4.2712
2014/8/11,4.2815
2014/8/12,4.2815
2014/8/13,4.255
2014/8/14,4.21
2014/8/15,4.2002
2014/8/18,4.2153
2014/8/19,4.2422
2014/8/20,4.2523
2014/8/21,4.2512
2014/8/22,4.256
2014/8/25,4.2524
2014/8/26,4.2462
2014/8/27,4.231
2014/8/28,4.2254
2014/8/29,4.2361
2014/9/1,4.2405
2014/9/2,4.249
2014/9/3,4.264
2014/9/4,4.2814
2014/9/5,4.2928
2014/9/9,4.2868
2014/9/10,4.2934
2014/9/11,4.2937
2014/9/12,4.2793
2014/9/15,4.2597
2014/9/16,4.2634
2014/9/17,4.2008
2014/9/18,4.1438
2014/9/19,4.031
2014/9/22,4.011
2014/9/23,3.9911
2014/9/24,4.0425
2014/9/25,4.0025
2014/9/26,4.0092
2014/9/28,4.0227
2014/9/29,3.9925
2014/9/30,3.9824
2014/10/8,3.993
2014/10/9,4.0014
2014/10/10,4.0131
2014/10/11,3.9965
2014/10/13,3.9953
2014/10/14,3.9015
2014/10/15,3.8215
2014/10/16,3.8116
2014/10/17,3.811
2014/10/20,3.7441
2014/10/21,3.7323
2014/10/22,3.7929
2014/10/23,3.8108
2014/10/24,3.8013
2014/10/27,3.7756
2014/10/28,3.7424
2014/10/29,3.7176
2014/10/30,3.7688
2014/10/31,3.7559
2014/11/3,3.7007
2014/11/4,3.6412
2014/11/5,3.6117
2014/11/6,3.6223
2014/11/7,3.5631
2014/11/10,3.5132
2014/11/11,3.4981
2014/11/12,3.556
2014/11/13,3.5924
2014/11/14,3.6466
2014/11/17,3.6609
2014/11/18,3.607
2014/11/19,3.6154
2014/11/20,3.6521
2014/11/21,3.6514
2014/11/24,3.4767
2014/11/25,3.5216
2014/11/26,3.5228
2014/11/27,3.5243
2014/11/28,3.5249
2014/12/1,3.5145
2014/12/2,3.5553
2014/12/3,3.6238
2014/12/4,3.6633
2014/12/5,3.7759
2014/12/8,3.7918
2014/12/9,3.7532
2014/12/10,3.7111
2014/12/11,3.7282
2014/12/12,3.7513
2014/12/15,3.7815
2014/12/16,3.7522
2014/12/17,3.7377
2014/12/18,3.7614
2014/12/19,3.7106
2014/12/22,3.703
2014/12/23,3.6604
2014/12/24,3.5975
2014/12/25,3.6305
2014/12/26,3.6339
2014/12/29,3.6213
2014/12/30,3.6213
2014/12/31,3.6219
2015/1/4,3.6285
2015/1/5,3.6251
2015/1/6,3.6353
2015/1/7,3.6408
2015/1/8,3.6415
2015/1/9,3.6348
2015/1/12,3.6371
2015/1/13,3.5836
2015/1/14,3.5411
2015/1/15,3.5464
2015/1/16,3.5017
2015/1/19,3.475
2015/1/20,3.4711
2015/1/21,3.4672
2015/1/22,3.4521
2015/1/23,3.452
2015/1/26,3.4341
2015/1/27,3.4309
2015/1/28,3.4767
2015/1/29,3.4966
2015/1/30,3.5019
2015/2/2,3.4729
2015/2/3,3.4533
2015/2/4,3.4589
