,Growth,Inflation,Rate,Credit,ExRate
2014-03-12,-4.819418487242499,-13.29715837787453,-1.3362836694201796,-1.40292428968066,-2.34262364148774
2014-03-13,-4.9967512093375905,-13.267251100137159,-1.266584338126986,-1.2735195157224348,-2.297283955865792
2014-03-14,-5.417517694860385,-12.753209461538667,-1.1851351984091707,-1.2419298071393081,-2.318622208359966
2014-03-17,-6.16678748675149,-13.302636261731296,-1.109667258174607,-1.324399109271332,-2.2542070273835035
2014-03-18,-5.747897261599578,-12.372306414556784,-1.2176619399486555,-1.2345275548725443,-2.3012859896196947
2014-03-19,-5.515213953330001,-12.458169934352194,-1.277767452269707,-1.32220519213736,-2.248336001759421
2014-03-20,-5.412860499251082,-11.17789236230542,-1.3438499259627257,-1.3950611475203434,-2.0389478029681607
2014-03-21,-5.29567167227335,-10.59217700845109,-1.2608378454898705,-1.4327789581728312,-2.0559861911679578
2014-03-24,-4.896774613241273,-11.856203410048028,-1.245496688722092,-1.4457527237986239,-2.047182426249594
2014-03-25,-2.992319981866931,-11.090508121936923,-1.2423679244190744,-1.4002661227221407,-2.1181943139533033
2014-03-26,-2.249292521251123,-10.701106192256708,-1.2296189868805207,-1.4550057567397967,-2.1224971086152733
2014-03-27,-2.895159407016923,-11.67192748961028,-1.2830772339015972,-1.477234769391897,-2.014869137889974
2014-03-28,-2.380413010464999,-11.27104758298197,-1.2915837903512362,-1.5264723502912831,-1.9981183352095755
2014-03-31,-2.003376380355437,-10.917451203960422,-1.2177511308115285,-1.575931373823944,-1.9158290906073017
2014-04-01,-2.1222663446621604,-12.320049136567718,-1.2557149710143989,-1.6412407390093364,-1.9147893681273898
2014-04-02,-2.0778582695322623,-12.729109770818297,-1.2839186480407605,-1.645502147966929,-1.9677306280494467
2014-04-03,-2.3237730742381,-12.428313625450764,-1.362372257961919,-1.6592743868286686,-1.9429651760007216
2014-04-04,-1.6267994292071597,-11.439122431294651,-1.43685699774867,-1.6374934585559386,-1.9067505004786378
2014-04-08,-1.3520633298313767,-9.921435835250932,-1.3755822563142672,-1.6935239689928105,-1.870989079152774
2014-04-09,-0.6329055464004307,-9.14015009424792,-1.6038338349977366,-1.7658136559284054,-1.9072128626601348
2014-04-10,-0.8807275263300829,-9.828764087799286,-1.6849865705315104,-1.8105918948597088,-1.734184770161229
2014-04-11,-0.5720483143474286,-9.718639833432247,-1.6892050876147202,-1.750488244952847,-1.795316704581884
2014-04-14,0.08462147063666992,-8.198277872597922,-1.5956159149769888,-1.6045623520170498,-1.8022568487062296
2014-04-15,-0.2959351321049075,-9.23555834380002,-1.5832825066828704,-1.612037155992882,-1.7197106847650412
2014-04-16,-0.3564760546050372,-8.758442264437504,-1.5197572742772891,-1.83237958948817,-1.5450978816136995
2014-04-17,-0.4146365735014146,-8.553255877460773,-1.024506863161534,-1.6767541697265935,-1.6157834631070012
2014-04-18,-0.43052818802366,-8.764906238106995,-1.106333549960592,-1.7082168307269108,-1.4827980152809284
2014-04-21,1.216135739398072,-6.874726285193128,-1.204018598545975,-1.7482742478336921,-1.391452979223029
2014-04-22,1.3373714555266925,-6.817502001614581,-1.3725012250387358,-1.844786472577145,-1.2869277259532685
2014-04-23,1.89573887045128,-5.839688764635978,-1.4250472289110583,-1.8072837305287748,-1.1989719313352465
2014-04-24,2.977287986661914,-4.614233837818351,-1.3304623929029091,-1.9288290348371928,-1.3338369599174005
2014-04-25,2.4480296598981766,-5.238941006993787,-1.2308310728133876,-2.085987790364446,-1.321295972780101
2014-04-28,3.108872800407003,-6.707237613813772,-1.1164690920764997,-2.344483305981218,-1.3712103858179336
2014-04-29,3.7820729271943576,-5.5567765724512705,-1.2025323837072222,-2.427798211352777,-1.2976714587970672
2014-04-30,2.5422427769081435,-6.332610303117117,-1.1691661837295086,-2.5009856365010936,-1.2971689743887183
2014-05-05,1.6071685641412925,-7.110338565894903,-1.1106258904261423,-2.5321316695783413,-1.1949116822729033
2014-05-06,1.3058355843365343,-7.176086486006087,-1.0116104329521924,-2.672195475562675,-1.0390081593138811
2014-05-07,1.9867213417608443,-5.49816336415931,-1.1025633683273917,-2.7138581702487423,-0.8736223297539647
2014-05-08,1.0028832019029155,-5.924516306010358,-0.8470422526871246,-2.806562804915619,-0.9619422808399447
2014-05-09,0.4375681126169484,-6.55656468222297,-0.17428336639175868,-2.7650889438342485,-0.8618024962003146
2014-05-12,0.8699149939783934,-5.38802588808848,-0.27508677924314995,-3.045530726526091,-0.7404567086774616
2014-05-13,0.38341827493764136,-5.2270879136572415,-0.2877857385102267,-3.0566302267196424,-0.5565636939995233
2014-05-14,1.004367827009589,-4.418315427625424,-0.40148075795549687,-2.932083473785432,-0.4402085148530466
2014-05-15,1.0331294327972973,-3.4380218769387025,-0.5112530028835494,-2.8660275256304684,-0.6081405816386054
2014-05-16,1.0518937003978768,-4.387149346945661,-0.5447787721822195,-2.843896157319903,-0.7178688872119698
2014-05-19,1.7553937758197469,-4.17641104891795,-0.43340496853554455,-2.736846980965632,-0.6452626475227818
2014-05-20,1.9655959241766552,-3.5208972888782566,-0.44914372949005354,-2.6704547103594045,-0.7178921013839101
2014-05-21,1.5649366830585154,-2.5314828054005445,-0.44040562162326324,-2.6467325364678995,-0.72894513060342
2014-05-22,1.1002073068760554,-2.9558306664116754,-0.4506924275505142,-2.56634714872023,-0.5483010784696596
2014-05-23,1.1396835644078784,-3.464426011774202,-0.23419094490826353,-2.5430135166249728,-0.5126184625858121
2014-05-26,1.0986121003298432,-2.662212785118842,-0.17684568905584896,-2.5932055415076425,-0.34301465555259814
2014-05-27,0.9544253132229397,-2.104953086071309,-0.17710131601571533,-2.566090828429654,-0.3511586167113112
2014-05-28,2.4048812359534932,-2.0974242040690525,-0.07867123738254378,-2.3850312500899475,-0.4092499302256858
2014-05-29,2.049754640614354,-2.1657152430741125,0.03378880124138561,-2.414907840164271,-0.26219546953634154
2014-05-30,2.2865123104149676,-2.3819832638445755,0.1810015593494363,-2.387589467367496,-0.1878451801687664
2014-06-03,1.9735002058066664,-2.87980989685791,0.5053796800212673,-2.349042491770745,-0.1748591858010462
2014-06-04,2.1912112511791593,-2.3954493225104505,0.6704026765506299,-2.199075695804187,-0.26386307387711305
2014-06-05,2.24604511381733,-1.814775971050482,0.5928821450766009,-2.2065852280130556,-0.18133545542773355
2014-06-06,1.822519851030313,-1.2621737469718508,0.495842776104638,-2.181492893391859,-0.2803459974658029
2014-06-09,1.2640948205611457,-1.622336114297676,0.514167213892236,-2.1440016905516615,-0.5207204505200735
2014-06-10,1.2431114309780833,-2.49809106242365,0.6475527779053358,-2.1271848258282655,-0.4610921747070673
2014-06-11,1.4786522461658014,-2.412121785371282,0.6955337086627544,-2.117549155334106,-0.40725983778577834
2014-06-12,1.2719748347721271,-1.2345391245100972,0.7317290672048671,-2.1617488794670123,-0.3586123450844303
2014-06-13,1.6178463528982334,-1.1803770547043042,0.7038585994416202,-2.1710480870071907,-0.1900539057974049
2014-06-16,2.9497356806593378,-1.6274477420204096,0.7249626344237647,-2.2072636422254877,-0.12180368378562623
2014-06-17,2.8591939417057954,-2.232424251324135,0.8202249188514088,-2.2097453633601494,-0.12668920613403412
2014-06-18,2.3293109931637357,-2.9215043276907644,0.8449939768552461,-2.2417280931678523,-0.06333379556766605
2014-06-19,3.1468096913088273,-2.880745838797838,0.943916616003726,-2.153099019664051,-0.1948337223947938
2014-06-20,3.8420352467189445,-3.2075583884022207,1.2957603454847089,-2.053402070303428,-0.24837473503422913
2014-06-23,5.44705733315296,-1.6789487209770089,2.0655740028819203,-1.7601046279609178,-0.2287940635388397
2014-06-24,5.8949047145364535,-1.4958634387176615,1.875095242541569,-2.0199657254869052,-0.3584436694548332
2014-06-25,6.590749138560703,-1.240581959625646,1.7904466657545193,-2.2550663703865714,-0.40855425580765825
2014-06-26,7.079102210609073,-1.0408410599991251,1.7131682320710162,-2.486803032089907,-0.37143710844516065
2014-06-27,6.836631947669458,-0.863599373420535,1.2754764716275346,-2.6990420049234967,-0.38273834043276445
2014-06-30,6.534541349441636,-2.240785665887534,1.0759987440759566,-2.7375739179654133,-0.43624638412891326
2014-07-01,6.493648231162929,-2.305459179142689,0.8488739408671009,-2.656687144888642,-0.4281897710844751
2014-07-02,6.42747837098282,-2.9782849866523584,0.5848563147321073,-2.7729330739984404,-0.4150661795003341
2014-07-03,6.43832904520496,-3.418261471314046,0.39159471397489654,-2.8486497750359634,-0.3112994390967794
2014-07-04,6.636943445169463,-5.2910898374662345,0.2517849149650253,-2.7387299156041878,-0.2608450585883437
2014-07-07,6.419016018071611,-5.941109171839895,0.4486892762875172,-2.6325440285570294,-0.15719578970503356
2014-07-08,6.367854226746983,-6.9370062818221205,0.4640881556648324,-2.6697494954185497,-0.26576796611659237
2014-07-09,6.481569582793433,-6.74564917879219,0.5156594305323559,-2.4835677347858907,-0.3923099412819875
2014-07-10,6.032884748647804,-6.5925493602258465,0.5385119619831791,-2.436697988473138,-0.4660120633441789
2014-07-11,5.943901198978951,-7.7608357319968375,0.8117003462890793,-2.4742774093672812,-0.29726875961415544
2014-07-14,4.226587929108305,-7.75462973093134,0.9024969580802455,-2.476665610460821,-0.18523940170607212
2014-07-15,5.162462700498816,-8.302133354196894,0.867192686574203,-2.478438139023112,-0.22904307411626412
2014-07-16,5.180880393278786,-8.671170617435845,0.5547709883884089,-2.5734497464210553,-0.2077956558671934
2014-07-17,4.673382945897886,-7.818804734354773,0.33504768603167534,-2.6108498006745444,-0.2076978743660307
2014-07-18,4.792348026971527,-8.579851697839041,0.34216392011794383,-2.535949778135596,-0.13634152412320688
2014-07-21,4.560371121359297,-8.61769805995554,0.4637267726089078,-2.498489879285637,-0.28069169134605776
2014-07-22,4.9993979102952,-9.012362916371726,0.6441252724984636,-2.611348949257772,-0.3357803552310079
2014-07-23,4.596579676025858,-8.495833776290176,0.7987765908030298,-2.607690215691316,-0.24170078193774813
2014-07-24,4.837476059216028,-9.161823248840642,0.9735878286586619,-2.5837491263467487,-0.1995441970998435
2014-07-25,4.861178753907625,-8.599971196160974,1.2829693554772703,-2.526908146598117,-0.15897222956708923
2014-07-28,4.85517863982603,-8.69819198457008,1.0589075176920204,-2.6391399308908383,-0.22207642393017313
2014-07-29,5.502595536982325,-8.14817274935077,0.9572751507376687,-2.686754980249273,-0.17026801048736218
2014-07-30,6.052483882054838,-8.347040303690411,0.959644965886497,-2.798078990523614,-0.09728415846306238
2014-07-31,6.152601045985106,-8.3354895599222,1.0407274978530445,-2.7339295384965046,-0.1539147292387355
2014-08-01,5.701101585680823,-9.06649835598159,1.022098446966524,-2.7180989641270332,-0.17332290175899878
2014-08-04,4.980342045480524,-9.287853618696928,1.0363865357931878,-2.581896693506194,-0.18956737341908614
2014-08-05,5.225960589312106,-9.628892619307958,0.9804214832824343,-2.57448820353014,-0.2624078219484849
2014-08-06,4.693398075429444,-9.477003137526758,1.0194982231589655,-2.5341953858312225,-0.13932994283023525
2014-08-07,4.861882053120004,-9.232502525998093,1.0118324144677615,-2.576384903638745,-0.13449683205211116
2014-08-08,5.064100842004282,-9.893590164434583,1.172298318592091,-2.475405556251209,-0.2660438919144914
2014-08-11,4.074895946469937,-9.621521702271233,1.4349721034936813,-2.5304449392750255,-0.29377176737179767
2014-08-12,3.850270765273789,-10.980604560662291,1.5244281387744252,-2.538348085208944,-0.2451598419126455
2014-08-13,2.52621488166771,-11.210562334693986,1.7199717078240084,-2.492737210820048,-0.2142892750075287
2014-08-14,2.3057853364117142,-13.236744312482578,2.2907375391633344,-2.388518389426486,-0.2596350342887854
2014-08-15,2.3429936369759763,-12.459807088583878,2.5454200068671717,-2.5189957872106596,-0.29531573166947656
2014-08-18,2.27429265138539,-13.526535109928433,2.5636113452031317,-2.735087044500867,-0.27267432333277775
2014-08-19,1.927956311763357,-13.419009543202934,2.481637168611517,-2.9253283109670543,-0.1915367345835417
2014-08-20,2.0189435917658094,-13.224470777655812,2.649413532373668,-2.8600495932289194,-0.1784700725192767
2014-08-21,3.3632734848390466,-13.180433918565548,2.937127664262551,-2.754919586289306,-0.10540911872878311
2014-08-22,3.7363902436478247,-12.982151298254177,2.7923829079829154,-2.9179700874457035,-0.0940855923799111
2014-08-25,3.790423795738318,-12.53044514502406,2.8361209808987375,-2.9436482156955823,-0.07296252482158483
2014-08-26,3.643772666294165,-13.225629630975913,2.636743107054418,-3.1401011949868494,-0.07619171500035105
2014-08-27,2.9154478318347943,-13.255910285717276,2.591135886831264,-3.195546410584049,-0.03567432621465194
2014-08-28,3.30047878850539,-14.543111758024157,2.6405697621945556,-3.1634929267459535,-0.08108590684778871
2014-08-29,3.346540120193897,-14.957243873498886,2.8036320488389777,-3.101310991938813,-0.03243751751684787
2014-09-01,3.3308418525005767,-14.226921711048677,2.852181879514326,-3.0487650263858384,-0.016211396647314302
2014-09-02,3.597698549046613,-15.043963328686957,2.8222321433045927,-3.0311076755442814,-0.04052093772266563
2014-09-03,3.1885623445785938,-14.764339197305462,2.7632394035574492,-3.06112139928508,-0.008103793390112912
2014-09-04,2.9881600733649094,-15.666563753081983,2.726551941180677,-3.015398814738801,-0.08428970219596099
2014-09-05,3.3816893787428803,-15.625131235431128,2.8287020466587265,-2.921738742548288,-0.03564600316430244
2014-09-09,3.4196896407336475,-16.799212760867007,2.862249588819399,-2.9905788434004514,-0.28567737906919355
2014-09-10,2.550388063208442,-17.787656812546526,2.7600919476734376,-3.1411988649580005,-0.4920718316075767
2014-09-11,2.2609519889806196,-17.792865709929693,2.8106439483471135,-3.087790404083382,-0.3070801389490452
2014-09-12,2.239645245054811,-17.381258613821018,2.985183102161937,-2.9371598273816693,-0.23399425691252862
2014-09-15,1.7443971275203363,-17.063126902943125,3.3161795981118125,-2.8784084500517837,-0.24217219055282513
2014-09-16,1.4875128800029724,-16.3679134672415,3.3119983546129106,-2.901971160316072,-0.18368463433253712
2014-09-17,2.0064085025675804,-16.160885008494834,3.7172062613807455,-2.9870463812183115,-0.20808278795885204
2014-09-18,1.493853602322448,-15.51404326263573,4.1054125901982985,-3.0039401317668526,-0.10402783682523786
2014-09-19,1.2978593485440504,-15.131930356401838,4.521698355278847,-3.0652373681856053,-0.18857808004208998
2014-09-22,0.6921367008828616,-17.24164775309836,4.740230395164335,-3.0062184651871355,-0.11703322153095996
2014-09-23,0.15474154912307192,-17.102799233549483,4.578216899960186,-3.0729791709567937,-0.008133718333813711
2014-09-24,0.44763465389698887,-17.08560731420337,4.422628485364477,-3.2436279197590427,-0.0374144961134526
2014-09-25,0.41762981201066696,-17.169751868155195,4.530017584029711,-3.345413793230051,0.0
2014-09-26,-0.1630340999780433,-17.271675616456356,4.318323796798307,-3.521788263988082,0.05041265301708453
2014-09-29,-0.5974799209901627,-17.326963474041303,4.472647594867674,-3.4744918154158535,0.07152494737356907
2014-09-30,-0.37816844732178057,-18.287484878935764,4.520691736205151,-3.379486642556823,0.07316776067243236
2014-10-08,-0.03312351061177665,-20.53719221029709,4.426939804083485,-3.461940407817951,0.1269242205085952
2014-10-09,0.23512161780214758,-21.128646998059665,4.462768502187409,-3.36577027145116,0.05045121393356666
2014-10-10,-0.1447645704675149,-21.67913875867795,4.371625477001029,-3.4196636895150374,0.02928686505045963
2014-10-13,-0.2794613480789909,-21.26753784226856,4.521429199858051,-3.30906813353731,-0.01952743610971197
2014-10-14,-0.7386358803094795,-22.794268197450087,5.179213401060245,-3.029471966211428,0.0032569576761121155
2014-10-15,-0.4623001183428288,-23.042976533431496,5.663218260242697,-2.983291698569454,0.06999438702914862
2014-10-16,-1.3537456287967098,-22.79737871723188,5.87785884240839,-2.9715828536979654,-0.021172121281320955
2014-10-17,-1.0026292244491808,-21.33489804743527,5.996057200397242,-3.0503229256482136,-0.03907585650269052
2014-10-20,-1.3504521060204389,-22.36790972422481,6.450056023090056,-3.038906104826347,0.10260002365753973
2014-10-21,-1.5441123789071143,-21.931712318874684,6.606292309723205,-3.0879332270414643,0.09449178787495072
2014-10-22,-0.916048249041046,-23.193220580737755,6.458257702044712,-3.0646224278710306,0.06838609098089865
2014-10-23,-0.9234654862094072,-21.8151924102161,6.429989781082224,-3.2918763953223658,0.21011661868759468
2014-10-24,-0.42824924365746364,-21.60108875530619,6.732729510272417,-3.378318744044334,0.21498029484565695
2014-10-27,-0.4554303024036255,-21.141710744540855,6.950057350244965,-3.4835224462273247,0.1840706177856699
2014-10-28,-0.15612872598105287,-21.80466003214738,7.134433336461843,-3.5509224209819115,0.13848499651258894
2014-10-29,0.15690828538178492,-20.843011345028184,7.439623951561547,-3.550753848522284,0.05212660366611388
2014-10-30,-0.5660662887874257,-21.36232378036317,7.3416316870971166,-3.6753806598985723,0.07324874787295599
2014-10-31,0.08951426726826472,-23.196675392708528,7.2376133790436725,-3.8336138915301463,0.058590890792875605
2014-11-03,-0.3866013262185941,-23.235553621309997,7.4305182372822465,-3.8958800052757896,0.11872140087059169
2014-11-04,-0.00206242224859432,-24.29736289989185,7.850227597072479,-3.8925967359201397,0.09916684413571186
2014-11-05,-0.3963871341396752,-24.134316891336383,8.197801349510492,-3.9526497970436973,0.09109394692550232
2014-11-06,-0.38657767880438954,-24.064580853987998,8.288459839890638,-3.910961379129069,0.14629391425786675
2014-11-07,-0.3323820430006341,-23.336343057602033,8.993373486159584,-3.782233007859173,0.2470501532838787
2014-11-10,-0.46718671285692626,-24.019826566250142,9.467521875126828,-3.7053703382159324,0.035850471328791045
2014-11-11,-0.8286768088933694,-24.66843688627087,10.134638276048857,-3.458839002807004,0.03745836871889008
2014-11-12,-0.11917090417259413,-25.117059697814508,9.833159545445636,-3.764583102942015,0.1107600204445669
2014-11-13,0.4642098950153217,-27.013088304668404,9.89979656307689,-3.882599536983744,0.12381884931524922
2014-11-14,-0.014344915651565149,-26.80358671751452,9.778693728622034,-4.101358876891645,0.13690371615275865
2014-11-17,-0.3584608236905318,-26.711939346092635,10.113694710510934,-4.253266814329695,0.09449332733084681
2014-11-18,-0.9074607145411306,-27.378820296378304,10.617944308158922,-4.1969541048057115,0.1596585601693068
2014-11-19,-0.866948766297948,-27.589449374636427,10.766535599353766,-4.2575257039513925,0.1303844896807238
2014-11-20,-1.3309335700344316,-27.489703184200494,10.805861742607714,-4.149767070717159,0.18252641106701883
2014-11-21,-1.2201723561159894,-27.61714580857131,10.62919330824501,-4.204494985946827,0.03421505006779846
2014-11-24,-0.6826315824712492,-28.07298111250826,11.415895619184546,-4.317601591240361,0.06514658210863278
2014-11-25,-0.8896152298671023,-28.84665690867672,11.180423416733198,-4.39830235421417,0.07821921332220594
2014-11-26,-1.1902536719856305,-29.252378703089683,11.140145758793896,-4.536052252916544,-0.004889537206276273
2014-11-27,-1.1891878073063467,-30.751049027235062,10.838861053234083,-4.891009874944069,-0.016306563427903598
2014-11-28,-1.365647688206939,-31.426400511367465,10.446333820351406,-4.994023855704077,0.003260302556373773
2014-12-01,-2.6343853702360476,-30.104761839614337,10.101989842192172,-4.983877598933176,0.07172315172088162
2014-12-02,-2.134922720045773,-31.727431148639297,10.332379083073562,-4.872019421505722,-0.006522412642739894
2014-12-03,-2.1417758864703984,-32.901815093182584,9.746700058172664,-4.782207449033423,0.03911087984147521
2014-12-04,-1.7812209452174876,-32.531319445921326,9.410160019603353,-4.626124398001899,0.18091292593944708
2014-12-05,-1.7630084226974874,-32.409525303927076,9.034846922681083,-4.460713740205232,0.10270372510896575
2014-12-08,-1.8661168396844063,-33.43315340005785,9.08915516248996,-4.231863190197779,0.08162332921297644
2014-12-09,-2.4292397172542612,-33.146530297217005,9.32290842237622,-3.070339841685396,0.16508531793313352
2014-12-10,-2.916376121707731,-33.93496258438853,9.957425577930401,-2.5262492027405212,0.13245143340521182
2014-12-11,-3.1032066455465523,-34.2667295920487,9.970291296070855,-2.7192965802343148,0.08670544415332326
2014-12-12,-2.999348856881423,-34.97604719484691,9.716547880650594,-2.895656655057341,0.11283821997098986
2014-12-15,-2.7321672896134963,-35.12454647176653,9.274348277596545,-3.1853894304578354,0.00654129190749142
2014-12-16,-3.4766750510239475,-36.479396952753426,9.484560329766634,-2.81551334760618,0.09484408671327493
2014-12-17,-4.126326524341728,-34.98232127635574,9.606328640449835,-2.643099903753099,0.047445704190773874
2014-12-18,-4.225338952179275,-36.03543855864106,9.619207900866567,-2.5952445154771575,0.1471790944338025
2014-12-19,-3.3650890740795414,-35.345415815349526,9.995233080524901,-2.6181678200995204,0.035951237436604444
2014-12-22,-2.9763355535569636,-36.241135787562094,10.056645912625761,-2.7962325927111453,0.03921056121338751
2014-12-23,-3.2418934044087133,-35.94735465403325,10.298067701416969,-2.8775963154984847,0.11275340067513628
2014-12-24,-3.6903558830643,-36.73323089605974,10.473016606710228,-2.8751782745108505,0.16667759921271674
2014-12-25,-4.118112346434611,-36.582747542681595,10.417602077095545,-3.016968084053642,0.08662042004994319
2014-12-26,-4.157792923938142,-37.027947079832096,10.375186232655231,-3.273778248861431,0.04904284808373571
2014-12-29,-4.208315417214137,-37.70642774390288,10.42265957347972,-3.240230971925759,0.25356849707620643
2014-12-30,-4.225000916452681,-36.355069847836475,10.360879097848574,-3.2271213372095655,0.327204008961135
2014-12-31,-3.963466839051699,-36.40069121298358,10.382191858453726,-3.2638632143251636,0.3618239198169615
2015-01-05,-4.4474733040661185,-38.05715715291447,10.53066309139794,-3.321511299182572,0.4221279522124144
2015-01-06,-4.065869930623345,-37.52318488963719,10.62993431331476,-3.4098035079019318,0.35487996686875967
2015-01-07,-4.1604301150136465,-37.45002209759172,10.730879259672221,-3.4088804257639187,0.3433395564278685
2015-01-08,-4.087953306652592,-37.116428293187035,10.68640143004389,-3.628714437880573,0.425031699817624
2015-01-09,-4.426422031393345,-37.20810476662692,10.480939252077626,-3.7437251914874405,0.3546479713069095
2015-01-12,-3.8246768190326073,-38.62432920135961,10.454362401391482,-3.692790561611531,0.20271050409714775
2015-01-13,-7.516532977989216,-39.91750761904965,10.708562150627632,-3.580262404283388,0.3060483719093954
2015-01-14,-5.721991954849232,-38.75222398646992,10.93126176584045,-3.686860357308147,0.41750296001952236
2015-01-15,-6.386822178887525,-38.8781235054219,10.918729495358104,-3.8688135422701246,0.4307139631123613
2015-01-16,-6.726678414012227,-37.96088616687613,11.028605093164945,-3.8033197798763907,0.29952638337213955
2015-01-19,-6.835239267937842,-38.62598017350357,11.187677875805768,-3.8894989691650146,0.2698394866811338
2015-01-20,-7.015230959644747,-38.52023356465405,11.241365565872652,-3.9572566300907304,0.3026166360194038
2015-01-21,-6.873428758793043,-38.21073479356698,11.268317419426932,-4.048132605653179,0.3024088744467024
2015-01-22,-6.652320096786929,-37.91565035035026,11.061314680452217,-4.121980406107517,0.2959622151698982
2015-01-23,-6.871693763935038,-38.04473504466252,10.804829978439745,-4.2830347329415455,0.41656857239675826
2015-01-26,-7.040529320636613,-38.26808865636651,10.889103462846705,-4.0612047226972425,0.45227889752510464
2015-01-27,-6.18861994352356,-38.19912289266407,10.955700911627186,-4.075441184258538,0.5375873860764102
2015-01-28,-5.782768049374193,-38.17210109471091,10.516317315099144,-4.307794619771912,0.4251707085107581
2015-01-29,-6.202655214913378,-37.378282983685594,10.43072960803082,-4.381650764459863,0.46083030861940877
2015-01-30,-6.700538788523636,-36.26087630226379,10.404273405294973,-4.461806956754286,0.4851246416388122
2015-02-02,-6.038094952709372,-35.476816138496,10.561184234956222,-4.327537750846353,0.5472305076089423
2015-02-03,-5.680267362714353,-34.479632972337946,10.395003481067011,-4.355666017759551,0.45730044252743074
2015-02-04,-4.897605990125308,-35.669985858926,10.390420937020473,-4.116787914710132,0.38398426278261066
2015-02-05,-4.967830577045939,-35.20456941505529,10.64656321584927,-4.007154178368514,0.4851563401919945
2015-02-06,-5.036300460184756,-34.796680286831965,10.506752322745516,-4.059331017940574,0.29916892649213267
2015-02-09,-5.443404168541144,-34.89443043848951,10.558470577198165,-3.9903754099159277,0.34474060169589205
2015-02-10,-5.716274790554793,-35.300061144123205,10.5584654525809,-3.8741999235298334,0.3677526311914203
2015-02-11,-8.002964898895499,-35.733668095320816,10.848670136264982,-3.839630914529693,0.4282171815468194
2015-02-12,-8.121776875003512,-35.94521103909106,11.01730575538582,-3.7445432957754266,0.4248164158881407
2015-02-13,-7.529990720028468,-34.17231494362949,11.182083350248018,-3.647879356857003,0.30231004059937394
2015-02-16,-6.929030012547593,-33.412155774658416,11.311300567459703,-3.4607982464360947,0.20748420679947976
2015-02-17,-7.028548105967064,-32.727434545154274,11.247789327467572,-3.4880181364973506,0.251416389596848
2015-02-25,-7.125448444237254,-31.943125706791932,11.151218984966693,-3.4092909757099137,0.31817800740863156
2015-02-26,-6.359581189795572,-32.11691230645893,10.588809149769496,-3.448635077408038,0.31820396781629956
2015-02-27,-6.73155133615716,-31.195164902688365,10.571661784081154,-3.234713926191088,0.46141260826912944
2015-03-02,-6.568024984294151,-33.043122698864,10.091185914014211,-3.4116144795750203,0.47092650806221936
2015-03-03,-7.262771360515613,-32.40118742228644,10.187989087357963,-3.1359123678244143,0.536019595993853
2015-03-04,-7.204683075396701,-33.362578565261344,10.309668223073665,-2.965171705044625,0.5459818802670213
2015-03-05,-7.861329127166094,-34.163587821298925,10.321904254134573,-3.0492010535585368,0.47571038849181235
2015-03-06,-8.235427800852346,-33.81912366520338,10.237452829134686,-3.2099224203732457,0.44954876588687576
2015-03-09,-8.77056029182987,-34.020417496024976,10.108641533730456,-3.35099893348334,0.5113517965791958
2015-03-10,-8.786645849939234,-34.9440404531011,10.03758814812521,-3.3803242821409505,0.6043692493760799
2015-03-11,-7.78319153609392,-33.319913213290356,10.23659298811399,-3.5624768348754414,0.46375857064309134
2015-03-12,-7.294989369792971,-32.974981087695774,10.317952651452877,-3.5871320606226496,0.4717603752081301
2015-03-13,-6.108946353100314,-33.076885165963944,9.991511085453553,-3.6312747635334874,0.3985981150089968
2015-03-16,-5.748293069400345,-33.303588421526,9.7227122594437,-3.782485984579942,0.47992933864731135
2015-03-17,-6.00264861775675,-33.2955004467554,9.598141826826723,-3.7890725161948,0.38883650361198896
2015-03-18,-6.135222909865395,-32.30755111224937,9.483146605527448,-3.5641284306115906,0.3824967837943838
2015-03-19,-6.295992994678401,-33.78998343910633,9.570387760014487,-3.5048858512473995,0.19380955733117045
2015-03-20,-6.101100010519966,-33.183815618933146,9.747800159913567,-3.455928903185612,0.23606611042521486
2015-03-23,-5.003240868684444,-33.510903029258834,9.805405972483872,-3.4404416921557353,-0.0195268005957816
2015-03-24,-4.917385719547301,-33.14729260358109,9.682876557676234,-3.3768796117962157,-0.12533267695828965
2015-03-25,-5.477944492765518,-32.404497499616966,9.639465670468628,-3.263039725423489,-0.06836939271057663
2015-03-26,-5.884496405809242,-32.4673701001904,9.314599786583333,-3.270296530085648,-0.0830612176320189
2015-03-27,-6.210244272323495,-33.376675741012015,9.184138124041663,-3.1794237386955886,-0.07001148148588765
2015-03-30,-5.822436543120224,-32.56752352918365,9.048116998885547,-3.167420863997683,-0.1025499206803282
2015-03-31,-6.542820838291413,-33.32439976314775,8.812827176275029,-3.000912991898816,-0.1106482799689612
2015-04-01,-6.861247406361182,-33.31407063693254,8.97733514742356,-3.041896989726717,-0.14151521210077345
2015-04-02,-6.879803960649916,-32.894973419392684,9.259773018982553,-3.026161759944518,-0.1741267659386203
2015-04-03,-7.053157205944194,-32.828105865753024,9.15429067881286,-3.0123273596012137,-0.23607764076101212
2015-04-07,-6.951347737471181,-32.30366443516386,9.121305185035489,-3.0297251472124644,-0.3500919513038214
2015-04-08,-5.951970748505825,-34.05169706113148,8.668834822429794,-3.0255471851392213,-0.34499065965740705
2015-04-09,-5.794558648016928,-34.80016391122058,8.550084262722546,-2.992819914129824,-0.3076549856773303
2015-04-10,-5.3226147896395295,-34.83842810659679,8.738517203483998,-2.877488326191963,-0.1953443564372881
