,PRE_CLOSE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMT,VWAP,PRE_SETTLE,SETTLE,OI,LTDATE_NEW
2019-12-17,97.115,97.045,97.07,96.805,96.895,169.0,163728400.0,96.8807100591716,97.11,96.87,183.0,2020-09-11
2019-12-18,96.895,96.92,96.955,96.8,96.845,103.0,99781150.0,96.87490291262137,96.87,96.85,264.0,2020-09-11
2019-12-19,96.845,96.81,96.92,96.8,96.89,115.0,111403500.0,96.87260869565218,96.85,96.88,324.0,2020-09-11
2019-12-20,96.89,96.915,97.24,96.88,97.24,221.0,214456600.0,97.039185520362,96.88,97.18,472.0,2020-09-11
2019-12-23,97.24,97.23,97.295,97.195,97.285,261.0,253803450.0,97.24270114942529,97.18,97.27,620.0,2020-09-11
2019-12-24,97.285,97.36,97.41,97.32,97.35,157.0,152873500.0,97.37165605095541,97.27,97.335,704.0,2020-09-11
2019-12-25,97.35,97.35,97.39,97.32,97.39,122.0,118771500.0,97.35368852459017,97.335,97.375,790.0,2020-09-11
2019-12-26,97.39,97.475,97.595,97.475,97.565,263.0,256495600.0,97.52684410646388,97.375,97.56,934.0,2020-09-11
2019-12-27,97.565,97.51,97.56,97.39,97.49,61.0,59441950.0,97.44581967213114,97.56,97.495,967.0,2020-09-11
2019-12-30,97.49,97.45,97.49,97.35,97.49,81.0,78915450.0,97.42648148148149,97.495,97.47,1005.0,2020-09-11
2019-12-31,97.49,97.44,97.49,97.42,97.44,47.0,45798950.00000001,97.44457446808512,97.47,97.445,1031.0,2020-09-11
2020-01-02,97.44,97.38,97.415,97.255,97.285,125.0,121648349.99999999,97.31867999999999,97.445,97.275,1040.0,2020-09-11
2020-01-03,97.285,97.25,97.33,97.185,97.27,81.0,78766350.0,97.2424074074074,97.275,97.285,1089.0,2020-09-11
2020-01-06,97.27,97.35,97.535,97.3,97.455,150.0,146220250.0,97.48016666666666,97.285,97.495,1127.0,2020-09-11
2020-01-07,97.455,97.375,97.4,97.28,97.29,149.0,145036250.0,97.33976510067114,97.495,97.305,1234.0,2020-09-11
2020-01-08,97.29,97.385,97.385,97.235,97.355,106.0,103169050.0,97.32929245283019,97.305,97.365,1272.0,2020-09-11
2020-01-09,97.355,97.265,97.61,97.195,97.49,248.0,241606450.0,97.42195564516129,97.365,97.545,1413.0,2020-09-11
2020-01-10,97.49,97.53,97.77,97.485,97.685,298.0,291124550.0,97.69280201342282,97.545,97.665,1544.0,2020-09-11
2020-01-13,97.685,97.77,97.77,97.585,97.63,236.0,230497050.00000003,97.66824152542374,97.665,97.635,1600.0,2020-09-11
2020-01-14,97.63,97.545,97.555,97.475,97.515,148.0,144314100.0,97.50952702702703,97.635,97.51,1680.0,2020-09-11
2020-01-15,97.515,97.545,97.705,97.525,97.63,155.0,151295100.0,97.60974193548387,97.51,97.645,1764.0,2020-09-11
2020-01-16,97.63,97.61,97.66,97.52,97.59,119.0,116132200.0,97.59008403361344,97.645,97.58,1791.0,2020-09-11
2020-01-17,97.59,97.555,97.74,97.505,97.74,120.0,117204100.0,97.67008333333334,97.58,97.715,1800.0,2020-09-11
2020-01-20,97.74,97.81,97.98,97.81,97.95,193.0,188926000.0,97.88911917098446,97.715,97.95,1902.0,2020-09-11
