,PRE_CLOSE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMT,VWAP,PRE_SETTLE,SETTLE,OI,LTDATE_NEW
2015-12-15,98.91,99.02,99.05,98.985,99.05,120.0,118815200.0,99.01266666666666,98.945,99.005,139.0,2016-09-09
2015-12-16,99.05,98.95,99.035,98.79,99.015,119.0,117732500.0,98.93487394957984,99.005,99.015,225.0,2016-09-09
2015-12-17,99.015,99.015,99.075,99.0,99.02,116.0,114865250.0,99.02176724137932,99.015,99.025,320.0,2016-09-09
2015-12-18,99.02,99.39,99.43,99.37,99.43,69.0,68587350.0,99.40195652173914,99.025,99.405,317.0,2016-09-09
2015-12-21,99.43,99.49,99.69,99.45,99.665,18.0,17924100.0,99.57833333333333,99.405,99.635,322.0,2016-09-09
2015-12-22,99.665,99.87,99.95,99.69,99.715,141.0,140667600.0,99.76425531914893,99.635,99.715,409.0,2016-09-09
2015-12-23,99.715,99.75,99.83,99.75,99.83,103.0,102750100.0,99.7573786407767,99.715,99.81,488.0,2016-09-09
2015-12-24,99.83,99.895,100.095,99.895,100.06,23.0,23004250.0,100.01847826086957,99.81,100.06,506.0,2016-09-09
2015-12-25,100.06,100.06,100.135,100.05,100.05,73.0,73040650.0,100.05568493150685,100.06,100.05,565.0,2016-09-09
2015-12-28,100.05,100.05,100.3,100.03,100.3,88.0,88087000.0,100.09886363636363,100.05,100.29,627.0,2016-09-09
2015-12-29,100.3,100.35,100.35,100.115,100.115,114.0,114329900.0,100.28938596491228,100.29,100.155,720.0,2016-09-09
2015-12-30,100.115,100.03,100.105,99.92,100.0,152.0,151968800.0,99.97947368421053,100.155,100.02,806.0,2016-09-09
2015-12-31,100.0,100.165,100.175,99.9,99.9,92.0,92037800.0,100.04108695652174,100.02,99.955,868.0,2016-09-09
2016-01-04,99.9,99.78,99.85,99.66,99.69,30.0,29925850.0,99.75283333333334,99.955,99.77,877.0,2016-09-09
2016-01-05,99.69,99.72,99.72,99.42,99.42,20.0,19917150.0,99.58575,99.77,99.42,884.0,2016-09-09
2016-01-06,99.42,99.61,99.86,99.61,99.86,35.0,34935700.0,99.81628571428571,99.42,99.835,910.0,2016-09-09
2016-01-07,99.86,99.91,100.1,99.61,99.61,37.0,36968000.0,99.91351351351352,99.835,99.615,911.0,2016-09-09
2016-01-08,99.61,99.795,99.97,99.79,99.97,10.0,9988000.0,99.88,99.615,99.97,911.0,2016-09-09
2016-01-11,99.97,100.055,100.075,100.025,100.025,15.0,15006550.0,100.04366666666667,99.97,100.03,913.0,2016-09-09
2016-01-12,100.025,100.1,100.26,100.1,100.26,88.0,88161650.00000001,100.1836931818182,100.03,100.2,926.0,2016-09-09
2016-01-13,100.26,100.28,100.3,100.27,100.3,14.0,14038850.0,100.2775,100.2,100.275,930.0,2016-09-09
2016-01-14,100.3,100.425,100.56,100.0,100.02,52.0,52133200.0,100.25615384615385,100.275,100.03,930.0,2016-09-09
2016-01-15,100.02,100.03,100.145,100.03,100.125,90.0,90099300.0,100.11033333333334,100.03,100.125,1005.0,2016-09-09
2016-01-18,100.125,99.8,99.8,99.8,99.8,5.0,4990000.0,99.8,100.125,99.8,1010.0,2016-09-09
2016-01-19,99.8,99.815,99.815,99.68,99.71,10.0,9976400.0,99.764,99.8,99.71,1017.0,2016-09-09
2016-01-20,99.71,99.645,99.675,99.55,99.675,7.0,6974150.0,99.63071428571429,99.71,99.64,1011.0,2016-09-09
2016-01-21,99.675,99.71,99.81,99.71,99.81,4.0,3989900.0,99.7475,99.64,99.81,1013.0,2016-09-09
2016-01-22,99.81,99.795,99.97,99.735,99.735,6.0,5990700.000000001,99.84500000000001,99.81,99.735,1019.0,2016-09-09
2016-01-25,99.735,99.665,99.665,99.335,99.335,92.0,91475000.0,99.42934782608695,99.735,99.335,1087.0,2016-09-09
2016-01-26,99.335,99.4,99.4,99.19,99.255,29.0,28787900.0,99.26862068965518,99.335,99.235,1096.0,2016-09-09
2016-01-27,99.255,99.17,99.22,98.975,99.02,49.0,48571100.0,99.12469387755102,99.235,99.005,1111.0,2016-09-09
2016-01-28,99.02,99.12,99.29,99.12,99.225,11.0,10912150.0,99.20136363636364,99.005,99.225,1111.0,2016-09-09
2016-01-29,99.225,99.49,99.55,99.49,99.51,18.0,17911750.0,99.50972222222222,99.225,99.51,1104.0,2016-09-09
2016-02-01,99.51,99.49,99.55,99.49,99.51,0.0,0.0,99.50972222222222,99.51,99.48,1104.0,2016-09-09
2016-02-02,99.51,99.075,99.185,99.075,99.145,7.0,6938049.999999999,99.115,99.48,99.105,1104.0,2016-09-09
2016-02-03,99.145,99.145,99.145,98.905,98.95,36.0,35659350.0,99.05375,99.105,99.02,1119.0,2016-09-09
2016-02-04,98.95,99.025,99.18,99.0,99.155,93.0,92128100.0,99.06247311827957,99.02,99.15,1139.0,2016-09-09
2016-02-05,99.155,99.2,99.495,99.2,99.355,12.0,11916050.0,99.30041666666666,99.15,99.32,1138.0,2016-09-09
2016-02-15,99.355,99.865,99.865,99.45,99.72,135.0,134518350.0,99.64322222222222,99.32,99.675,1255.0,2016-09-09
2016-02-16,99.72,99.675,99.675,99.43,99.43,193.0,192165800.00000003,99.5677720207254,99.675,99.51,1369.0,2016-09-09
2016-02-17,99.43,99.45,99.525,99.38,99.485,146.0,145169150.0,99.43092465753425,99.51,99.485,1434.0,2016-09-09
2016-02-18,99.485,99.385,99.62,99.3,99.6,883.0,878407899.9999999,99.47994337485842,99.485,99.59,1940.0,2016-09-09
2016-02-19,99.6,99.61,99.665,99.49,99.49,854.0,850356250.0,99.57333138173301,99.59,99.535,2477.0,2016-09-09
2016-02-22,99.49,99.39,99.425,99.27,99.345,484.0,480715750.0,99.32143595041322,99.535,99.335,2734.0,2016-09-09
2016-02-23,99.345,99.38,99.395,99.21,99.21,492.0,488535800.0,99.29589430894309,99.335,99.285,2786.0,2016-09-09
2016-02-24,99.21,99.21,99.3,99.075,99.1,639.0,633956550.0,99.21072769953052,99.285,99.155,2894.0,2016-09-09
2016-02-25,99.1,99.15,99.165,98.87,98.885,513.0,508001950.0,99.02572124756335,99.155,98.965,3030.0,2016-09-09
2016-02-26,98.885,98.95,99.02,98.72,98.905,1036.0,1024186300.0,98.85968146718147,98.965,98.855,3256.0,2016-09-09
2016-02-29,98.905,98.865,98.995,98.76,98.91,375.0,370708450.0,98.85558666666667,98.855,98.865,3308.0,2016-09-09
2016-03-01,98.91,98.95,99.075,98.65,98.73,508.0,501878550.00000006,98.79499015748033,98.865,98.72,3430.0,2016-09-09
2016-03-02,98.73,98.73,98.795,98.37,98.4,1520.0,1498428100.0,98.58079605263158,98.72,98.465,3810.0,2016-09-09
2016-03-03,98.4,98.35,98.445,98.08,98.195,3282.0,3224815850.0,98.25764320536258,98.465,98.185,4737.0,2016-09-09
2016-03-04,98.195,98.2,98.445,98.15,98.29,1885.0,1853404650.0,98.32385411140584,98.185,98.28,5103.0,2016-09-09
2016-03-07,98.29,98.2,98.2,97.975,98.025,1302.0,1276735300.0,98.05954685099847,98.28,98.035,5410.0,2016-09-09
