,PRE_CLOSE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMT,VWAP,PRE_SETTLE,SETTLE,OI,LTDATE_NEW
2016-06-15,98.055,98.655,98.655,98.01,98.11,94.0,92193150.0,98.07781914893617,98.045,98.105,150.0,2017-03-10
2016-06-16,98.11,98.295,98.495,98.24,98.45,143.0,140585750.0,98.31171328671329,98.105,98.425,219.0,2017-03-10
2016-06-17,98.45,98.405,98.585,98.32,98.555,130.0,127975150.0,98.44242307692308,98.425,98.555,295.0,2017-03-10
2016-06-20,98.555,98.745,98.745,98.495,98.57,82.0,80810600.0,98.54951219512195,98.555,98.58,335.0,2017-03-10
2016-06-21,98.57,98.545,98.695,98.505,98.695,164.0,161641000.0,98.56158536585366,98.58,98.645,440.0,2017-03-10
2016-06-22,98.695,98.695,98.88,98.695,98.845,62.0,61268900.0,98.82080645161291,98.645,98.85,473.0,2017-03-10
2016-06-23,98.845,98.83,98.965,98.8,98.945,194.0,191861800.0,98.8978350515464,98.85,98.95,579.0,2017-03-10
2016-06-24,98.945,98.985,99.535,98.985,99.24,193.0,191665050.0,99.30831606217617,98.95,99.29,659.0,2017-03-10
2016-06-27,99.24,99.3,99.68,99.3,99.585,299.0,297671450.0,99.55566889632107,99.29,99.585,847.0,2017-03-10
2016-06-28,99.585,99.695,99.76,99.3,99.32,588.0,585380550.0,99.55451530612245,99.585,99.38,1110.0,2017-03-10
2016-06-29,99.32,99.3,99.45,99.05,99.165,368.0,365064100.00000006,99.20220108695653,99.38,99.13,1306.0,2017-03-10
2016-06-30,99.165,99.2,99.4,99.11,99.305,166.0,164827850.0,99.29388554216868,99.13,99.335,1348.0,2017-03-10
2016-07-01,99.305,99.455,99.565,99.4,99.565,97.0,96494150.00000001,99.4785051546392,99.335,99.515,1337.0,2017-03-10
2016-07-04,99.565,99.435,99.435,99.165,99.175,66.0,65524200.0,99.27909090909091,99.515,99.175,1333.0,2017-03-10
2016-07-05,99.175,99.15,99.565,99.1,99.125,124.0,123055500.0,99.23830645161291,99.175,99.115,1373.0,2017-03-10
2016-07-06,99.125,99.195,99.445,99.195,99.38,63.0,62591200.0,99.35111111111111,99.115,99.39,1374.0,2017-03-10
2016-07-07,99.38,99.485,99.61,99.46,99.6,122.0,121442950.0,99.54340163934427,99.39,99.575,1388.0,2017-03-10
2016-07-08,99.6,99.62,99.685,99.46,99.6,117.0,116436550.0,99.5184188034188,99.575,99.625,1432.0,2017-03-10
2016-07-11,99.6,99.64,99.64,99.41,99.455,182.0,181072800.0,99.49054945054945,99.625,99.455,1530.0,2017-03-10
2016-07-12,99.455,99.41,99.435,99.305,99.365,153.0,152019400.0,99.35908496732026,99.455,99.355,1581.0,2017-03-10
2016-07-13,99.365,99.3,99.385,99.235,99.235,99.0,98288900.0,99.28171717171716,99.355,99.245,1606.0,2017-03-10
2016-07-14,99.235,99.295,99.4,99.295,99.3,27.0,26823050.0,99.34462962962962,99.245,99.305,1614.0,2017-03-10
2016-07-15,99.3,99.3,99.5,99.15,99.485,166.0,164825950.0,99.29274096385542,99.305,99.46,1615.0,2017-03-10
2016-07-18,99.485,99.485,99.52,99.39,99.46,115.0,114396950.0,99.47560869565217,99.46,99.415,1671.0,2017-03-10
2016-07-19,99.46,99.465,99.6,99.465,99.55,44.0,43801350.0,99.54852272727273,99.415,99.54,1669.0,2017-03-10
2016-07-20,99.55,99.615,99.89,99.6,99.89,138.0,137713600.0,99.79246376811594,99.54,99.855,1663.0,2017-03-10
2016-07-21,99.89,100.05,100.135,99.905,99.955,121.0,120999650.0,99.99971074380166,99.855,99.945,1697.0,2017-03-10
2016-07-22,99.955,99.86,100.0,99.79,99.97,76.0,75913100.0,99.88565789473684,99.945,99.96,1705.0,2017-03-10
2016-07-25,99.97,99.91,99.935,99.795,99.815,352.0,351370199.99999994,99.82107954545452,99.96,99.805,1875.0,2017-03-10
2016-07-26,99.815,99.75,100.045,99.75,100.0,133.0,132889850.0,99.91718045112782,99.805,100.02,1897.0,2017-03-10
2016-07-27,100.0,100.08,100.09,99.93,99.945,158.0,157961050.0,99.97534810126582,100.02,99.935,1942.0,2017-03-10
2016-07-28,99.945,100.055,100.17,99.925,100.165,110.0,110043300.0,100.03936363636363,99.935,100.12,1948.0,2017-03-10
2016-07-29,100.165,100.155,100.2,100.065,100.11,120.0,120168750.0,100.140625,100.12,100.115,1933.0,2017-03-10
2016-08-01,100.11,100.07,100.21,100.07,100.12,75.0,75097050.0,100.1294,100.115,100.12,1974.0,2017-03-10
2016-08-02,100.12,100.1,100.355,100.1,100.33,172.0,172405099.99999997,100.23552325581393,100.12,100.33,2076.0,2017-03-10
2016-08-03,100.33,100.33,100.49,100.31,100.415,572.0,574410750.0,100.42145979020978,100.33,100.4,2445.0,2017-03-10
2016-08-04,100.415,100.395,100.465,100.39,100.43,443.0,444860300.0,100.4199322799097,100.4,100.425,2723.0,2017-03-10
2016-08-05,100.43,100.49,100.735,100.455,100.72,128.0,128773150.0,100.6040234375,100.425,100.705,2717.0,2017-03-10
2016-08-08,100.72,100.58,100.725,100.58,100.71,194.0,195254050.0,100.64641752577319,100.705,100.63,2762.0,2017-03-10
2016-08-09,100.71,100.75,100.9,100.745,100.815,146.0,147190350.0,100.81530821917808,100.63,100.825,2798.0,2017-03-10
2016-08-10,100.815,100.98,101.145,100.77,100.785,716.0,722557050.0,100.91578910614525,100.825,100.805,2998.0,2017-03-10
2016-08-11,100.785,100.515,100.965,100.515,100.915,203.0,204780150.0,100.876921182266,100.805,100.935,3027.0,2017-03-10
2016-08-12,100.915,100.9,101.205,100.79,101.16,244.0,246433200.0,100.9972131147541,100.935,101.17,3091.0,2017-03-10
2016-08-15,101.16,101.36,101.55,101.225,101.3,833.0,844198049.9999999,101.34430372148859,101.17,101.27,3379.0,2017-03-10
2016-08-16,101.3,101.25,101.44,101.1,101.1,1036.0,1049171900.0,101.27141891891893,101.27,101.15,3865.0,2017-03-10
2016-08-17,101.1,101.055,101.12,100.96,101.02,668.0,674981350.0,101.0451122754491,101.15,101.025,4133.0,2017-03-10
2016-08-18,101.02,101.16,101.195,100.93,101.055,596.0,602066850.0,101.01792785234899,101.025,101.035,4339.0,2017-03-10
2016-08-19,101.055,100.98,100.98,100.71,100.8,850.0,857240950.0,100.85187647058824,101.035,100.76,4599.0,2017-03-10
2016-08-22,100.8,100.745,100.935,100.7,100.915,305.0,307441400.0,100.80045901639343,100.76,100.905,4640.0,2017-03-10
2016-08-23,100.915,100.92,100.92,100.47,100.6,798.0,803342100.0000001,100.66943609022557,100.905,100.54,4858.0,2017-03-10
2016-08-24,100.6,100.44,100.665,100.405,100.55,801.0,805066300.0,100.50765293383272,100.54,100.465,5076.0,2017-03-10
2016-08-25,100.55,100.7,100.715,100.435,100.505,329.0,330918800.0,100.58322188449847,100.465,100.465,5041.0,2017-03-10
2016-08-26,100.505,100.585,100.785,100.485,100.75,287.0,288827600.0,100.6367944250871,100.465,100.735,5065.0,2017-03-10
2016-08-29,100.75,100.65,100.65,100.5,100.55,356.0,357998000.0,100.56123595505618,100.735,100.58,5162.0,2017-03-10
2016-08-30,100.55,100.515,100.515,100.225,100.25,612.0,614129750.0,100.34799836601307,100.58,100.275,5483.0,2017-03-10
2016-08-31,100.25,100.28,100.385,100.25,100.32,707.0,709292200.0,100.32421499292786,100.275,100.335,5562.0,2017-03-10
