,PRE_CLOSE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMT,VWAP,PRE_SETTLE,SETTLE,OI,LTDATE_NEW
2017-12-22,92.975,93.3,93.33,93.3,93.33,2.0,1866300.0,93.315,93.105,93.33,2.0,2018-09-14
2017-12-25,93.33,93.3,93.33,93.3,93.33,0.0,0.0,93.315,93.33,93.25,2.0,2018-09-14
2017-12-26,93.33,93.3,93.33,93.3,93.33,0.0,0.0,93.315,93.25,93.15,2.0,2018-09-14
2017-12-27,93.33,93.3,93.33,93.3,93.33,0.0,0.0,93.315,93.15,93.145,2.0,2018-09-14
2017-12-28,93.33,94.08,94.08,93.115,93.395,32.0,29962000.0,93.63125,93.145,93.4,10.0,2018-09-14
2017-12-29,93.395,93.54,93.54,93.205,93.415,4.0,3735750.0,93.39375,93.4,93.415,8.0,2018-09-14
2018-01-02,93.415,93.22,93.22,93.11,93.11,5.0,4658300.0,93.166,93.415,93.165,7.0,2018-09-14
2018-01-03,93.11,93.155,93.16,93.155,93.16,2.0,1863150.0,93.1575,93.165,93.16,8.0,2018-09-14
2018-01-04,93.16,92.92,93.14,92.85,92.85,5.0,4647300.0,92.946,93.16,92.89,10.0,2018-09-14
2018-01-05,92.85,92.705,92.985,92.705,92.935,13.0,12074200.0,92.87846153846154,92.89,92.935,17.0,2018-09-14
2018-01-08,92.935,92.8,92.99,92.8,92.95,5.0,4645250.0,92.905,92.935,92.95,19.0,2018-09-14
2018-01-09,92.95,93.095,93.095,92.96,92.965,6.0,5580350.0,93.00583333333334,92.95,92.96,21.0,2018-09-14
2018-01-10,92.965,92.9,92.9,92.7,92.7,21.0,19483850.0,92.78023809523809,92.96,92.75,38.0,2018-09-14
2018-01-11,92.7,92.61,92.61,92.37,92.415,7.0,6473900.0,92.48428571428572,92.75,92.415,44.0,2018-09-14
2018-01-12,92.415,92.415,92.57,92.415,92.525,32.0,29591700.0,92.4740625,92.415,92.48,65.0,2018-09-14
2018-01-15,92.525,92.35,92.35,92.095,92.185,36.0,33191149.999999996,92.19763888888887,92.48,92.175,77.0,2018-09-14
2018-01-16,92.185,92.3,92.3,92.11,92.115,11.0,10137250.0,92.15681818181818,92.175,92.125,82.0,2018-09-14
2018-01-17,92.115,92.27,92.27,92.0,92.035,27.0,24862450.0,92.08314814814814,92.125,92.03,96.0,2018-09-14
2018-01-18,92.035,91.885,92.005,91.685,91.735,42.0,38581800.0,91.86142857142856,92.03,91.755,123.0,2018-09-14
2018-01-19,91.735,91.795,91.835,91.59,91.625,47.0,43104500.0,91.71170212765958,91.755,91.625,145.0,2018-09-14
2018-01-22,91.625,91.55,91.905,91.55,91.905,20.0,18360950.0,91.80475,91.625,91.875,151.0,2018-09-14
2018-01-23,91.905,91.945,91.95,91.855,91.88,8.0,7353450.0,91.918125,91.875,91.88,151.0,2018-09-14
2018-01-24,91.88,91.925,92.05,91.925,91.935,10.0,9198400.0,91.984,91.88,91.935,150.0,2018-09-14
2018-01-25,91.935,91.88,91.99,91.88,91.99,3.0,2758600.0,91.95333333333333,91.935,91.99,148.0,2018-09-14
2018-01-26,91.99,92.01,92.1,91.99,92.075,29.0,26692250.0,92.04224137931034,91.99,92.035,156.0,2018-09-14
