,PRE_CLOSE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMT,VWAP,PRE_SETTLE,SETTLE,OI,LTDATE_NEW
2016-12-13,95.66,95.795,95.795,95.315,95.46,178.0,169959000.0,95.48258426966292,95.895,95.395,352.0,2017-09-08
2016-12-14,95.46,95.61,95.705,95.115,95.21,180.0,171690400.0,95.38355555555555,95.395,95.185,470.0,2017-09-08
2016-12-15,95.21,94.9,94.9,93.285,93.285,1017.0,951322550.0,93.54204031465093,95.185,93.33,708.0,2017-09-08
2016-12-16,93.285,93.385,94.295,93.05,94.295,373.0,349732950.0,93.76218498659517,93.33,94.15,765.0,2017-09-08
2016-12-19,94.295,93.995,93.995,92.87,93.04,563.0,524959000.0,93.24316163410302,94.15,93.03,967.0,2017-09-08
2016-12-20,93.04,92.8,93.37,92.035,93.3,476.0,441698800.0,92.7938655462185,93.03,93.16,972.0,2017-09-08
2016-12-21,93.3,93.835,94.875,93.685,94.845,330.0,310912350.0,94.21586363636364,93.16,94.635,938.0,2017-09-08
2016-12-22,94.845,94.81,95.38,94.52,95.38,272.0,258456500.0,95.02077205882352,94.635,95.255,965.0,2017-09-08
2016-12-23,95.38,95.13,95.35,94.87,94.995,149.0,141663200.0,95.07597315436242,95.255,95.105,948.0,2017-09-08
2016-12-26,94.995,94.61,95.06,94.405,94.905,105.0,99644450.0,94.8994761904762,95.105,94.95,959.0,2017-09-08
2016-12-27,94.905,94.805,94.855,94.435,94.495,78.0,73880000.0,94.71794871794872,94.95,94.5,957.0,2017-09-08
2016-12-28,94.495,94.5,94.86,94.49,94.81,129.0,122236700.0,94.75713178294573,94.5,94.735,961.0,2017-09-08
2016-12-29,94.81,94.91,95.635,94.91,95.635,212.0,202266950.0,95.40893867924528,94.735,95.565,941.0,2017-09-08
2016-12-30,95.635,95.86,96.02,95.33,95.395,282.0,269873200.0,95.69971631205674,95.565,95.365,905.0,2017-09-08
2017-01-03,95.395,95.58,95.58,95.17,95.315,84.0,80094700.0,95.35083333333334,95.365,95.32,921.0,2017-09-08
2017-01-04,95.315,95.135,95.37,94.84,94.865,148.0,140674500.0,95.05033783783783,95.32,94.885,967.0,2017-09-08
2017-01-05,94.865,94.775,95.195,94.635,95.16,161.0,152764600.0,94.88484472049689,94.885,95.025,994.0,2017-09-08
2017-01-06,95.16,95.49,95.5,95.175,95.325,184.0,175451100.0,95.35385869565218,95.025,95.235,970.0,2017-09-08
2017-01-09,95.325,95.875,95.875,95.18,95.615,151.0,144062200.0,95.40543046357615,95.235,95.57,957.0,2017-09-08
2017-01-10,95.615,95.805,95.825,95.58,95.58,135.0,129186850.0,95.69396296296297,95.57,95.61,939.0,2017-09-08
2017-01-11,95.58,95.505,95.52,95.24,95.33,48.0,45781850.00000001,95.37885416666668,95.61,95.315,961.0,2017-09-08
2017-01-12,95.33,95.54,95.64,95.385,95.385,74.0,70676200.0,95.50837837837838,95.315,95.555,954.0,2017-09-08
2017-01-13,95.385,95.455,95.515,95.32,95.425,87.0,83003450.0,95.40626436781609,95.555,95.43,964.0,2017-09-08
2017-01-16,95.425,95.51,95.6,94.7,94.7,266.0,252711150.00000003,95.00419172932332,95.43,94.785,998.0,2017-09-08
2017-01-17,94.7,94.605,94.665,94.275,94.405,276.0,260647250.0,94.43740942028985,94.785,94.435,1102.0,2017-09-08
2017-01-18,94.405,94.5,94.715,94.4,94.41,182.0,172121150.00000003,94.57206043956046,94.435,94.495,1131.0,2017-09-08
2017-01-19,94.41,94.405,94.75,94.2,94.675,170.0,160552050.0,94.44238235294118,94.495,94.7,1162.0,2017-09-08
2017-01-20,94.675,94.725,95.015,94.565,94.92,233.0,220784300.0,94.7572103004292,94.7,94.88,1173.0,2017-09-08
2017-01-23,94.92,94.815,94.915,94.665,94.76,87.0,82430849.99999999,94.74810344827586,94.88,94.74,1179.0,2017-09-08
2017-01-24,94.76,94.815,95.0,94.005,94.005,442.0,418661449.99999994,94.71978506787329,94.74,94.385,1271.0,2017-09-08
2017-01-25,94.005,94.005,94.005,93.425,93.68,614.0,574760150.0,93.60914495114007,94.385,93.585,1548.0,2017-09-08
2017-01-26,93.68,93.765,93.955,93.24,93.405,200.0,186984700.0,93.49235,93.585,93.34,1623.0,2017-09-08
2017-02-03,93.405,93.495,93.57,92.045,92.565,1080.0,999892300.0,92.58262037037036,93.34,92.44,2131.0,2017-09-08
2017-02-06,92.565,92.5,92.8,92.345,92.345,623.0,576839100.0,92.59054574638844,92.44,92.4,2335.0,2017-09-08
2017-02-07,92.345,92.245,92.755,92.14,92.665,810.0,749437400.0,92.52313580246914,92.4,92.605,2485.0,2017-09-08
2017-02-08,92.665,92.77,93.21,92.755,93.21,645.0,599661650.0,92.9707984496124,92.605,92.955,2463.0,2017-09-08
