,PRE_CLOSE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMT,VWAP,PRE_SETTLE,SETTLE,OI,LTDATE_NEW
2022-12-13,98.61,98.625,98.635,98.36,98.56,400.0,393803800.0,98.45095,98.61,98.51,296.0,2023-09-08
2022-12-14,98.56,98.685,98.915,98.615,98.915,251.0,247898500.0,98.76434262948207,98.51,98.88,244.0,2023-09-08
2022-12-15,98.915,98.845,98.9,98.695,98.825,330.0,325992000.0,98.78545454545454,98.88,98.74,232.0,2023-09-08
2022-12-16,98.825,98.74,98.885,98.69,98.805,117.0,115570800.0,98.77846153846154,98.74,98.79,245.0,2023-09-08
2022-12-19,98.805,98.935,99.085,98.935,99.035,146.0,144588150.0,99.03297945205479,98.79,99.025,231.0,2023-09-08
2022-12-20,99.035,99.0,99.085,98.88,98.88,116.0,114819000.0,98.98189655172413,99.025,98.935,292.0,2023-09-08
2022-12-21,98.88,98.85,99.09,98.825,99.08,169.0,167324150.0,99.00837278106508,98.935,99.075,310.0,2023-09-08
2022-12-22,99.08,99.11,99.17,99.065,99.13,147.0,145712650.0,99.12425170068028,99.075,99.135,302.0,2023-09-08
2022-12-23,99.13,99.15,99.285,99.085,99.285,125.0,124005600.0,99.20448,99.135,99.245,317.0,2023-09-08
2022-12-26,99.285,99.23,99.23,99.02,99.07,480.0,475471950.0,99.05665625,99.245,99.05,357.0,2023-09-08
2022-12-27,99.07,99.08,99.08,98.8,98.86,449.0,444072450.0,98.90255011135858,99.05,98.835,451.0,2023-09-08
2022-12-28,98.86,98.89,98.935,98.84,98.89,185.0,182956800.0,98.89556756756757,98.835,98.9,448.0,2023-09-08
2022-12-29,98.89,98.935,99.07,98.935,99.05,214.0,211902400.00000003,99.01981308411217,98.9,99.06,440.0,2023-09-08
2022-12-30,99.05,99.0,99.15,98.98,99.035,556.0,550793400.0,99.06356115107914,99.06,99.065,539.0,2023-09-08
2023-01-03,99.035,99.11,99.205,99.015,99.16,336.0,332991250.0,99.10453869047619,99.065,99.1,532.0,2023-09-08
2023-01-04,99.16,99.19,99.27,99.18,99.22,440.0,436572600.0,99.22104545454546,99.1,99.225,567.0,2023-09-08
2023-01-05,99.22,99.2,99.23,99.12,99.125,292.0,289565250.0,99.16618150684931,99.225,99.135,668.0,2023-09-08
2023-01-06,99.125,99.09,99.09,98.95,98.995,397.0,392989100.00000006,98.9896977329975,99.135,98.975,760.0,2023-09-08
2023-01-09,98.995,99.02,99.035,98.88,98.92,606.0,599538500.0,98.93374587458746,98.975,98.905,962.0,2023-09-08
2023-01-10,98.92,98.875,98.91,98.65,98.65,564.0,556998300.0,98.75856382978724,98.905,98.72,1139.0,2023-09-08
2023-01-11,98.65,98.83,98.83,98.595,98.725,698.0,688899950.0,98.69626790830945,98.72,98.74,1210.0,2023-09-08
2023-01-12,98.725,98.785,98.865,98.77,98.8,825.0,815247450.0,98.81787272727273,98.74,98.82,1174.0,2023-09-08
2023-01-13,98.8,98.79,98.81,98.63,98.645,625.0,616872950.0,98.69967199999999,98.82,98.665,1284.0,2023-09-08
2023-01-16,98.645,98.55,98.64,98.375,98.4,786.0,773821150.0,98.45052798982188,98.665,98.405,1518.0,2023-09-08
2023-01-17,98.4,98.49,98.49,98.36,98.42,469.0,461598350.0,98.42182302771855,98.405,98.44,1632.0,2023-09-08
2023-01-18,98.42,98.51,98.54,98.36,98.38,394.0,387899000.0,98.45152284263959,98.44,98.39,1704.0,2023-09-08
2023-01-19,98.38,98.435,98.455,98.295,98.385,446.0,438668750.0,98.35622197309416,98.39,98.345,1719.0,2023-09-08
2023-01-20,98.385,98.39,98.41,98.255,98.295,286.0,281259150.0,98.34236013986015,98.345,98.315,1796.0,2023-09-08
2023-01-30,98.295,98.3,98.535,98.255,98.515,332.0,326799150.0,98.43347891566266,98.315,98.52,1856.0,2023-09-08
2023-01-31,98.515,98.54,98.72,98.47,98.72,634.0,625099800.0,98.59618296529969,98.52,98.69,1793.0,2023-09-08
2023-02-01,98.72,98.69,98.775,98.655,98.655,430.0,424459450.0,98.7115,98.69,98.675,1900.0,2023-09-08
