,PRE_CLOSE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMT,VWAP,PRE_SETTLE,SETTLE,OI,LTDATE_NEW
2022-09-14,100.505,100.405,100.425,100.35,100.36,277.0,278073400.0,100.38750902527076,100.51,100.38,252.0,2023-06-09
2022-09-15,100.36,100.445,100.445,100.325,100.325,53.0,53217800.0,100.41094339622641,100.38,100.335,272.0,2023-06-09
2022-09-16,100.325,100.26,100.305,100.2,100.3,79.0,79197500.0,100.25,100.335,100.295,322.0,2023-06-09
2022-09-19,100.3,100.355,100.365,100.275,100.365,124.0,124375150.0,100.30254032258064,100.295,100.34,391.0,2023-06-09
2022-09-20,100.365,100.39,100.48,100.385,100.47,161.0,161684500.0,100.42515527950312,100.34,100.445,502.0,2023-06-09
2022-09-21,100.47,100.51,100.54,100.455,100.53,256.0,257249150.0,100.48794921875,100.445,100.52,541.0,2023-06-09
2022-09-22,100.53,100.53,100.555,100.47,100.47,91.0,91465049.99999999,100.51104395604395,100.52,100.475,550.0,2023-06-09
2022-09-23,100.47,100.385,100.415,100.295,100.305,149.0,149525350.0,100.35258389261745,100.475,100.3,579.0,2023-06-09
2022-09-26,100.305,100.23,100.23,99.965,99.97,176.0,176214300.0,100.12176136363637,100.3,100.015,536.0,2023-06-09
2022-09-27,99.97,100.015,100.09,99.94,100.08,458.0,458055050.0,100.01201965065502,100.015,100.03,472.0,2023-06-09
2022-09-28,100.08,99.94,100.0,99.875,99.93,221.0,220811699.99999997,99.91479638009048,100.03,99.93,408.0,2023-06-09
2022-09-29,99.93,100.005,100.04,99.675,99.69,356.0,355488800.0,99.85640449438202,99.93,99.7,462.0,2023-06-09
2022-09-30,99.69,99.6,99.8,99.53,99.64,192.0,191385099.99999997,99.67973958333332,99.7,99.645,509.0,2023-06-09
2022-10-10,99.64,99.715,99.925,99.715,99.92,287.0,286620450.0,99.86775261324043,99.645,99.89,579.0,2023-06-09
2022-10-11,99.92,99.96,99.975,99.85,99.905,139.0,138868500.0,99.90539568345324,99.89,99.875,583.0,2023-06-09
2022-10-12,99.905,99.855,100.335,99.83,100.07,689.0,689859500.0,100.12474600870827,99.875,100.165,741.0,2023-06-09
2022-10-13,100.07,100.035,100.165,100.035,100.145,103.0,103121500.0,100.11796116504854,100.165,100.15,769.0,2023-06-09
2022-10-14,100.145,100.225,100.41,100.18,100.395,353.0,353779600.0,100.22084985835694,100.15,100.355,872.0,2023-06-09
2022-10-17,100.395,100.35,100.4,100.3,100.35,148.0,148506150.0,100.34199324324324,100.355,100.35,878.0,2023-06-09
2022-10-18,100.35,100.355,100.4,100.28,100.355,170.0,170571600.0,100.33623529411766,100.35,100.37,909.0,2023-06-09
2022-10-19,100.355,100.36,100.42,100.345,100.345,57.0,57221200.0,100.3880701754386,100.37,100.395,939.0,2023-06-09
2022-10-20,100.345,100.295,100.3,100.1,100.22,118.0,118227600.0,100.1928813559322,100.395,100.2,965.0,2023-06-09
2022-10-21,100.22,100.225,100.275,100.14,100.14,81.0,81182550.0,100.22537037037037,100.2,100.18,995.0,2023-06-09
2022-10-24,100.14,100.135,100.34,100.135,100.34,129.0,129389200.0,100.30170542635659,100.18,100.32,1015.0,2023-06-09
2022-10-25,100.34,100.335,100.395,100.19,100.24,213.0,213606900.0,100.28492957746478,100.32,100.195,1049.0,2023-06-09
2022-10-26,100.24,100.26,100.405,100.26,100.405,84.0,84288650.0,100.34363095238095,100.195,100.385,1045.0,2023-06-09
