,PRE_CLOSE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMT,VWAP,PRE_SETTLE,SETTLE,OI,LTDATE_NEW
2015-09-15,96.41,97.46,97.46,96.7,96.7,3.0,2908650.0,96.955,96.52,96.955,2.0,2016-06-13
2015-09-16,96.7,97.46,97.46,96.7,96.7,0.0,0.0,96.955,96.955,96.85,2.0,2016-06-13
2015-09-17,96.7,96.7,96.7,96.6,96.6,28.0,27053000.0,96.61785714285715,96.85,96.6,30.0,2016-06-13
2015-09-18,96.6,96.745,96.8,96.61,96.61,26.0,25140500.0,96.69423076923077,96.6,96.615,36.0,2016-06-13
2015-09-21,96.61,96.65,96.68,96.6,96.68,44.0,42521100.0,96.63886363636364,96.615,96.655,75.0,2016-06-13
2015-09-22,96.68,96.6,96.605,96.37,96.41,56.0,54046150.0,96.51098214285715,96.655,96.41,115.0,2016-06-13
2015-09-23,96.41,96.495,96.525,96.495,96.51,8.0,7720300.0,96.50375,96.41,96.51,115.0,2016-06-13
2015-09-24,96.51,96.415,96.415,96.4,96.4,14.0,13496650.0,96.40464285714285,96.51,96.4,129.0,2016-06-13
2015-09-25,96.4,96.63,96.805,96.63,96.735,20.0,19355300.0,96.7765,96.4,96.74,116.0,2016-06-13
2015-09-28,96.735,96.685,97.055,96.685,97.05,77.0,74650200.0,96.94831168831169,96.74,97.03,140.0,2016-06-13
2015-09-29,97.05,97.26,97.345,97.26,97.305,8.0,7783800.0,97.2975,97.03,97.3,137.0,2016-06-13
2015-09-30,97.305,97.225,97.255,97.215,97.255,10.0,9722600.0,97.226,97.3,97.255,144.0,2016-06-13
2015-10-08,97.255,97.23,97.355,97.2,97.355,13.0,12642750.0,97.25192307692308,97.255,97.355,143.0,2016-06-13
2015-10-09,97.355,97.72,97.8,97.72,97.8,2.0,1955200.0,97.76,97.355,97.8,144.0,2016-06-13
2015-10-12,97.8,98.415,98.415,98.1,98.25,58.0,56994350.00000001,98.26612068965518,97.8,98.27,161.0,2016-06-13
2015-10-13,98.25,98.5,98.855,98.26,98.855,30.0,29534150.0,98.44716666666666,98.27,98.69,161.0,2016-06-13
2015-10-14,98.855,98.7,99.25,98.7,98.88,15.0,14847050.0,98.98033333333333,98.69,98.88,157.0,2016-06-13
2015-10-15,98.88,98.82,98.82,98.82,98.82,5.0,4941000.0,98.82,98.88,98.82,157.0,2016-06-13
2015-10-16,98.82,98.45,98.46,98.3,98.3,122.0,120065400.00000001,98.41426229508198,98.82,98.395,268.0,2016-06-13
2015-10-19,98.3,98.315,98.55,98.16,98.31,255.0,250659000.0,98.29764705882353,98.395,98.3,409.0,2016-06-13
2015-10-20,98.31,98.56,99.105,98.56,99.105,132.0,130559050.0,98.90837121212121,98.3,98.995,454.0,2016-06-13
2015-10-21,99.105,99.37,99.395,98.895,98.895,102.0,101032549.99999999,99.05151960784312,98.995,99.005,486.0,2016-06-13
2015-10-22,98.895,99.19,99.25,99.005,99.2,78.0,77311100.0,99.11679487179488,99.005,99.155,485.0,2016-06-13
2015-10-23,99.2,99.33,99.46,99.04,99.1,120.0,119082400.0,99.23533333333334,99.155,99.175,578.0,2016-06-13
2015-10-26,99.1,99.3,99.415,98.925,99.34,151.0,149713350.0,99.14791390728476,99.175,99.25,684.0,2016-06-13
2015-10-27,99.34,99.345,99.86,99.345,99.78,372.0,370551800.0,99.61069892473118,99.25,99.785,810.0,2016-06-13
2015-10-28,99.78,99.75,99.92,99.4,99.46,226.0,225707500.0,99.87057522123894,99.785,99.45,968.0,2016-06-13
2015-10-29,99.46,99.24,99.255,98.85,98.875,62.0,61407900.0,99.045,99.45,98.905,958.0,2016-06-13
2015-10-30,98.875,98.81,99.005,98.6,99.005,85.0,84009200.0,98.83435294117648,98.905,98.83,948.0,2016-06-13
2015-11-02,99.005,99.07,99.115,98.85,98.97,137.0,135618150.0,98.9913503649635,98.83,98.905,1061.0,2016-06-13
2015-11-03,98.97,98.945,98.945,98.68,98.68,113.0,111637700.0,98.79442477876107,98.905,98.695,1098.0,2016-06-13
2015-11-04,98.68,98.595,98.815,97.8,98.305,142.0,139609350.0,98.31644366197183,98.695,98.33,1142.0,2016-06-13
2015-11-05,98.305,98.35,98.67,98.29,98.665,109.0,107437850.0,98.56683486238532,98.33,98.605,1197.0,2016-06-13
2015-11-06,98.665,98.595,98.695,98.26,98.26,227.0,223838300.00000003,98.60718061674011,98.605,98.3,1345.0,2016-06-13
2015-11-09,98.26,97.98,97.98,97.375,97.41,50.0,48794250.0,97.5885,98.3,97.455,1353.0,2016-06-13
2015-11-10,97.41,97.565,97.71,97.485,97.71,58.0,56576150.0,97.54508620689656,97.455,97.655,1355.0,2016-06-13
2015-11-11,97.71,97.8,98.18,97.7,98.18,65.0,63720400.0,98.03138461538461,97.655,98.095,1364.0,2016-06-13
2015-11-12,98.18,97.91,98.2,97.71,98.03,41.0,40183850.0,98.00939024390244,98.095,98.03,1368.0,2016-06-13
2015-11-13,98.03,98.325,98.34,98.02,98.03,29.0,28470150.0,98.17293103448276,98.03,98.03,1365.0,2016-06-13
2015-11-16,98.03,98.175,98.28,97.875,98.13,63.0,61771250.0,98.04960317460318,98.03,98.205,1373.0,2016-06-13
2015-11-17,98.13,98.035,98.16,97.92,98.13,109.0,106877650.0,98.05288990825689,98.205,98.07,1387.0,2016-06-13
2015-11-18,98.13,98.0,98.005,97.67,97.67,48.0,46965750.0,97.8453125,98.07,97.715,1398.0,2016-06-13
2015-11-19,97.67,97.72,97.95,97.675,97.8,219.0,214293950.0,97.85111872146119,97.715,97.775,1494.0,2016-06-13
2015-11-20,97.8,97.92,98.325,97.92,98.25,278.0,272616150.0,98.06336330935252,97.775,98.21,1595.0,2016-06-13
2015-11-23,98.25,98.35,98.35,97.735,97.99,173.0,169491400.0,97.97190751445086,98.21,97.965,1632.0,2016-06-13
2015-11-24,97.99,97.965,98.48,97.95,98.475,107.0,105084350.0,98.20967289719626,97.965,98.42,1628.0,2016-06-13
2015-11-25,98.475,98.54,98.64,98.38,98.55,249.0,245276900.0,98.50477911646585,98.42,98.48,1670.0,2016-06-13
2015-11-26,98.55,98.445,98.895,98.35,98.85,115.0,113449150.00000001,98.6514347826087,98.48,98.815,1698.0,2016-06-13
