,PRE_CLOSE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMT,VWAP,PRE_SETTLE,SETTLE,OI,LTDATE_NEW
2020-12-15,96.99,97.185,97.19,97.15,97.16,12.0,11660500.0,97.17083333333333,97.02,97.165,27.0,2021-09-10
2020-12-16,97.16,97.275,97.275,97.05,97.105,45.0,43718650.0,97.15255555555555,97.165,97.105,62.0,2021-09-10
2020-12-17,97.105,97.08,97.08,97.0,97.0,27.0,26199750.0,97.03611111111111,97.105,97.005,87.0,2021-09-10
2020-12-18,97.0,97.0,97.095,96.89,96.895,57.0,55270550.0,96.96587719298246,97.005,96.915,134.0,2021-09-10
2020-12-21,96.895,97.0,97.065,96.94,97.045,67.0,65003400.0,97.02,96.915,97.03,175.0,2021-09-10
2020-12-22,97.045,97.175,97.365,97.17,97.365,46.0,44737650.0,97.25576086956522,97.03,97.33,181.0,2021-09-10
2020-12-23,97.365,97.42,97.465,97.315,97.41,54.0,52590500.0,97.38981481481483,97.33,97.395,200.0,2021-09-10
2020-12-24,97.41,97.37,97.405,97.235,97.235,33.0,32107150.0,97.29439393939394,97.395,97.26,210.0,2021-09-10
2020-12-25,97.235,97.345,97.45,97.265,97.44,19.0,18504000.0,97.38947368421053,97.26,97.425,218.0,2021-09-10
2020-12-28,97.44,97.6,97.7,97.6,97.6,87.0,84967650.0,97.66396551724138,97.425,97.6,265.0,2021-09-10
2020-12-29,97.6,97.685,97.74,97.61,97.705,52.0,50789950.0,97.67298076923078,97.6,97.655,272.0,2021-09-10
2020-12-30,97.705,97.785,99.6,97.395,97.755,26.0,25433449.999999996,97.82096153846153,97.655,97.755,281.0,2021-09-10
2020-12-31,97.755,97.95,97.95,97.65,97.675,26.0,25419100.0,97.76576923076922,97.755,97.655,295.0,2021-09-10
2021-01-04,97.675,97.735,97.74,97.52,97.52,55.0,53673300.0,97.58781818181818,97.655,97.535,331.0,2021-09-10
2021-01-05,97.52,97.54,97.71,97.54,97.71,5.0,4880200.0,97.604,97.535,97.71,332.0,2021-09-10
2021-01-06,97.71,97.85,97.865,97.71,97.78,8.0,7821700.0,97.77125,97.71,97.775,332.0,2021-09-10
2021-01-07,97.78,97.865,97.925,97.79,97.79,15.0,14677000.0,97.84666666666666,97.775,97.805,336.0,2021-09-10
2021-01-08,97.79,97.715,97.715,97.545,97.6,89.0,86856600.0,97.59168539325843,97.805,97.555,389.0,2021-09-10
2021-01-11,97.6,97.5,97.655,97.395,97.45,73.0,71169900.0,97.49301369863014,97.555,97.48,417.0,2021-09-10
2021-01-12,97.45,97.535,97.59,97.45,97.57,53.0,51686300.0,97.52132075471698,97.48,97.535,428.0,2021-09-10
2021-01-13,97.57,97.6,97.75,97.6,97.75,27.0,26356800.0,97.61777777777777,97.535,97.72,446.0,2021-09-10
2021-01-14,97.75,97.785,97.985,97.705,97.845,32.0,31320350.0,97.87609375,97.72,97.84,449.0,2021-09-10
2021-01-15,97.845,97.795,97.795,97.605,97.62,33.0,32232000.0,97.67272727272727,97.84,97.625,470.0,2021-09-10
2021-01-18,97.62,97.59,97.63,97.465,97.54,68.0,66330200.00000001,97.54441176470588,97.625,97.585,515.0,2021-09-10
2021-01-19,97.54,97.625,97.645,97.5,97.58,55.0,53660900.0,97.56527272727273,97.585,97.58,550.0,2021-09-10
2021-01-20,97.58,97.565,97.65,97.54,97.65,25.0,24400500.0,97.602,97.58,97.63,560.0,2021-09-10
2021-01-21,97.65,97.725,97.82,97.63,97.78,21.0,20525850.0,97.74214285714285,97.63,97.775,561.0,2021-09-10
2021-01-22,97.78,97.8,97.92,97.8,97.915,12.0,11744600.0,97.87166666666667,97.775,97.895,556.0,2021-09-10
2021-01-25,97.915,97.88,98.05,97.875,98.0,86.0,84279950.00000001,97.99994186046513,97.895,98.03,592.0,2021-09-10
2021-01-26,98.0,97.78,97.785,97.615,97.625,91.0,88878799.99999999,97.66901098901097,98.03,97.66,649.0,2021-09-10
2021-01-27,97.625,97.64,98.555,97.56,97.65,45.0,43958400.0,97.68533333333333,97.66,97.65,671.0,2021-09-10
2021-01-28,97.65,97.58,97.6,97.38,97.38,226.0,220335150.0,97.49342920353982,97.65,97.415,787.0,2021-09-10
2021-01-29,97.38,97.38,97.5,97.14,97.455,148.0,144088950.0,97.35739864864865,97.415,97.345,856.0,2021-09-10
2021-02-01,97.455,97.5,97.555,97.455,97.46,34.0,33153300.0,97.50970588235295,97.345,97.48,859.0,2021-09-10
2021-02-02,97.46,97.545,97.545,97.41,97.41,54.0,52632650.0,97.46787037037038,97.48,97.41,887.0,2021-09-10
2021-02-03,97.41,97.385,97.385,97.005,97.065,230.0,223430250.0,97.14358695652174,97.41,97.07,1059.0,2021-09-10
2021-02-04,97.065,97.135,97.135,96.8,96.88,230.0,222951850.0,96.93558695652175,97.07,96.84,1165.0,2021-09-10
2021-02-05,96.88,96.88,96.94,96.67,96.705,318.0,307831750.0,96.80243710691825,96.84,96.69,1217.0,2021-09-10
2021-02-08,96.705,96.725,96.74,96.52,96.74,246.0,237731950.0,96.63900406504065,96.69,96.655,1253.0,2021-09-10
2021-02-09,96.74,96.795,96.84,96.73,96.815,104.0,100643100.0,96.77221153846153,96.655,96.815,1276.0,2021-09-10
2021-02-10,96.815,96.715,96.745,96.505,96.565,226.0,218328300.00000003,96.60544247787612,96.815,96.54,1386.0,2021-09-10
2021-02-18,96.565,97.84,97.84,96.24,96.28,1318.0,1274088900.0,96.6683535660091,96.54,96.34,1875.0,2021-09-10
2021-02-19,96.28,96.34,96.585,96.34,96.51,404.0,389869700.0,96.502400990099,96.34,96.48,1938.0,2021-09-10
2021-02-22,96.51,96.4,96.425,96.25,96.425,815.0,785070900.0,96.32771779141105,96.48,96.385,2184.0,2021-09-10
2021-02-23,96.425,96.36,96.54,96.32,96.445,456.0,439925050.0,96.47479166666666,96.385,96.48,2289.0,2021-09-10
2021-02-24,96.445,96.5,96.655,96.5,96.53,741.0,715757600.0,96.59346828609986,96.48,96.575,2620.0,2021-09-10
2021-02-25,96.53,96.455,96.515,96.37,96.46,1458.0,1405686600.0,96.41197530864197,96.575,96.475,3488.0,2021-09-10
2021-02-26,96.46,96.44,96.545,96.255,96.265,1091.0,1051269500.0,96.3583409715857,96.475,96.315,3705.0,2021-09-10
2021-03-01,96.265,96.34,96.61,96.34,96.59,1082.0,1044283200.0000001,96.51415896487985,96.315,96.565,3634.0,2021-09-10
2021-03-02,96.59,96.58,96.745,96.575,96.64,1508.0,1457945700.0,96.68074933687002,96.565,96.665,3741.0,2021-09-10
2021-03-03,96.64,96.665,96.78,96.555,96.615,1457.0,1407986250.0,96.63598146877145,96.665,96.585,3910.0,2021-09-10
2021-03-04,96.615,96.585,96.605,96.445,96.48,754.0,727692950.0,96.51100132625994,96.585,96.49,3968.0,2021-09-10
2021-03-05,96.48,96.43,96.83,96.405,96.8,1689.0,1631835650.0,96.61549141503848,96.49,96.765,4087.0,2021-09-10
2021-03-08,96.8,96.76,96.93,96.655,96.91,1474.0,1426220150.0000002,96.75849050203529,96.765,96.885,4206.0,2021-09-10
2021-03-09,96.91,96.84,96.91,96.66,96.78,1201.0,1162128550.0,96.76340965861782,96.885,96.765,4229.0,2021-09-10
2021-03-10,96.78,96.76,96.97,96.7,96.9,1531.0,1482609450.0,96.83928478118877,96.765,96.925,4330.0,2021-09-10
2021-03-11,96.9,96.91,96.945,96.735,96.75,1166.0,1128931000.0,96.82084048027444,96.925,96.825,4435.0,2021-09-10
2021-03-12,96.75,96.73,96.795,96.61,96.635,1260.0,1218434000.0,96.70111111111112,96.825,96.645,4655.0,2021-09-10
2021-03-15,96.635,96.62,96.62,96.405,96.5,1270.0,1225303950.0,96.48062598425196,96.645,96.43,4886.0,2021-09-10
2021-03-16,96.5,96.54,96.645,96.51,96.555,657.0,634495450.0,96.5746499238965,96.43,96.56,4917.0,2021-09-10
2021-03-17,96.555,96.61,96.73,96.605,96.635,1158.0,1119364900.0,96.66363557858377,96.56,96.65,5110.0,2021-09-10
2021-03-18,96.635,96.66,96.66,96.48,96.515,1051.0,1014595100.0,96.53616555661274,96.65,96.53,5325.0,2021-09-10
2021-03-19,96.515,96.58,96.83,96.58,96.785,1073.0,1037951700.0,96.73361602982293,96.53,96.775,5207.0,2021-09-10
2021-03-22,96.785,96.82,96.9,96.76,96.795,1534.0,1485534900.0,96.84060625814863,96.775,96.805,5379.0,2021-09-10
2021-03-23,96.795,96.76,96.955,96.725,96.92,1145.0,1109372650.0,96.88844104803493,96.805,96.91,5353.0,2021-09-10
2021-03-24,96.92,97.1,97.235,97.1,97.21,1920.0,1865699600.0,97.17185416666666,96.91,97.185,5393.0,2021-09-10
