,PRE_CLOSE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMT,VWAP,PRE_SETTLE,SETTLE,OI,LTDATE_NEW
2018-06-21,94.76,94.325,95.89,94.325,95.245,7.0,6677400.0,95.39142857142856,95.2,95.505,5.0,2019-03-08
2018-06-22,95.245,95.455,95.455,95.455,95.455,1.0,954550.0,95.455,95.505,95.455,5.0,2019-03-08
2018-06-25,95.455,95.455,95.455,95.455,95.455,0.0,0.0,95.455,95.455,95.23,5.0,2019-03-08
2018-06-26,95.455,95.115,95.115,95.115,95.115,1.0,951150.0,95.115,95.23,95.115,6.0,2019-03-08
2018-06-27,95.115,95.115,95.115,95.115,95.115,0.0,0.0,95.115,95.115,95.37,6.0,2019-03-08
2018-06-28,95.115,95.65,95.65,95.65,95.65,1.0,956500.0,95.65,95.37,95.65,6.0,2019-03-08
2018-06-29,95.65,96.095,96.095,96.095,96.095,1.0,960950.0,96.095,95.65,96.095,6.0,2019-03-08
2018-07-02,96.095,96.095,96.095,96.095,96.095,0.0,0.0,96.095,96.095,96.185,6.0,2019-03-08
2018-07-03,96.095,96.095,96.095,96.095,96.095,0.0,0.0,96.095,96.185,96.03,6.0,2019-03-08
2018-07-04,96.095,96.095,96.095,96.095,96.095,0.0,0.0,96.095,96.03,95.905,6.0,2019-03-08
2018-07-05,96.095,96.0,96.0,95.995,95.995,2.0,1919950.0,95.9975,95.905,95.995,6.0,2019-03-08
2018-07-06,95.995,96.22,96.22,95.575,95.675,5.0,4792650.0,95.853,95.995,95.675,7.0,2019-03-08
2018-07-09,95.675,96.22,96.22,95.575,95.675,0.0,0.0,95.853,95.675,95.605,7.0,2019-03-08
2018-07-10,95.675,96.22,96.22,95.575,95.675,0.0,0.0,95.853,95.605,95.565,7.0,2019-03-08
2018-07-11,95.675,96.22,96.22,95.575,95.675,0.0,0.0,95.853,95.565,95.795,7.0,2019-03-08
2018-07-12,95.675,95.55,95.85,95.55,95.85,4.0,3828000.0,95.7,95.795,95.85,9.0,2019-03-08
2018-07-13,95.85,95.86,95.95,95.86,95.95,2.0,1918100.0,95.905,95.85,95.95,9.0,2019-03-08
2018-07-16,95.95,96.83,96.83,96.15,96.23,5.0,4821850.0,96.437,95.95,96.23,9.0,2019-03-08
2018-07-17,96.23,96.83,96.83,96.15,96.23,0.0,0.0,96.437,96.23,96.24,9.0,2019-03-08
2018-07-18,96.23,96.83,96.83,96.15,96.23,0.0,0.0,96.437,96.24,96.23,9.0,2019-03-08
2018-07-19,96.23,95.675,95.675,95.675,95.675,1.0,956750.0,95.675,96.23,95.675,10.0,2019-03-08
2018-07-20,95.675,95.675,95.675,95.675,95.675,0.0,0.0,95.675,95.675,95.07,10.0,2019-03-08
2018-07-23,95.675,96.215,96.215,95.365,95.365,4.0,3830350.0000000005,95.75875,95.07,95.365,9.0,2019-03-08
2018-07-24,95.365,96.215,96.215,95.365,95.365,0.0,0.0,95.75875,95.365,95.05,9.0,2019-03-08
2018-07-25,95.365,96.215,96.215,95.365,95.365,0.0,0.0,95.75875,95.05,95.15,9.0,2019-03-08
2018-07-26,95.365,95.55,95.55,95.55,95.55,1.0,955500.0,95.55,95.15,95.55,10.0,2019-03-08
2018-07-27,95.55,95.55,95.55,95.55,95.55,0.0,0.0,95.55,95.55,95.52,10.0,2019-03-08
2018-07-30,95.55,95.55,95.55,95.55,95.55,0.0,0.0,95.55,95.52,95.575,10.0,2019-03-08
2018-07-31,95.55,95.55,95.55,95.55,95.55,0.0,0.0,95.55,95.575,95.84,10.0,2019-03-08
2018-08-01,95.55,95.97,95.97,95.97,95.97,1.0,959700.0,95.97,95.84,95.97,9.0,2019-03-08
2018-08-02,95.97,95.91,96.1,95.91,96.1,2.0,1920100.0,96.005,95.97,96.1,9.0,2019-03-08
2018-08-03,96.1,96.84,96.84,95.785,96.205,7.0,6747250.0,96.38928571428572,96.1,96.205,15.0,2019-03-08
2018-08-06,96.205,96.115,96.2,96.115,96.19,5.0,4807350.0,96.147,96.205,96.19,18.0,2019-03-08
2018-08-07,96.19,96.645,96.645,95.76,95.965,12.0,11518850.0,95.99041666666666,96.19,95.93,18.0,2019-03-08
2018-08-08,95.965,95.605,95.95,95.605,95.95,3.0,2873650.0,95.78833333333334,95.93,95.785,18.0,2019-03-08
2018-08-09,95.95,95.51,95.51,95.285,95.285,4.0,3815800.0,95.395,95.785,95.395,18.0,2019-03-08
2018-08-10,95.285,95.355,95.42,95.225,95.25,5.0,4765250.0,95.305,95.395,95.315,19.0,2019-03-08
2018-08-13,95.25,95.09,95.09,95.09,95.09,2.0,1901800.0,95.09,95.315,95.09,17.0,2019-03-08
2018-08-14,95.09,95.09,95.09,95.09,95.09,0.0,0.0,95.09,95.09,95.345,17.0,2019-03-08
2018-08-15,95.09,95.09,95.09,95.09,95.09,0.0,0.0,95.09,95.345,95.12,17.0,2019-03-08
2018-08-16,95.09,95.09,95.09,95.09,95.09,0.0,0.0,95.09,95.12,94.8,17.0,2019-03-08
2018-08-17,95.09,94.55,94.55,94.27,94.46,3.0,2832799.9999999995,94.42666666666665,94.8,94.46,18.0,2019-03-08
2018-08-20,94.46,94.26,94.6,94.26,94.6,2.0,1888600.0000000002,94.43,94.46,94.6,18.0,2019-03-08
2018-08-21,94.6,94.26,94.6,94.26,94.6,0.0,0.0,94.43,94.6,94.68,18.0,2019-03-08
2018-08-22,94.6,94.595,94.88,94.595,94.7,12.0,11369900.0,94.74916666666667,94.68,94.7,23.0,2019-03-08
2018-08-23,94.7,94.655,94.7,94.655,94.7,6.0,5681550.0,94.6925,94.7,94.69,29.0,2019-03-08
2018-08-24,94.7,94.85,94.855,94.85,94.85,6.0,5691050.0,94.85083333333334,94.69,94.85,34.0,2019-03-08
2018-08-27,94.85,94.5,94.5,94.48,94.48,6.0,5669600.0,94.49333333333334,94.85,94.49,38.0,2019-03-08
