,PRE_CLOSE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMT,VWAP,PRE_SETTLE,SETTLE,OI,LTDATE_NEW
2021-09-14,99.15,99.355,99.355,99.15,99.15,0.0,0.0,99.20818181818183,99.19,99.135,11.0,2022-06-10
2021-09-15,99.15,99.0,99.0,99.0,99.0,3.0,2970000.0,99.0,99.135,99.0,14.0,2022-06-10
2021-09-16,99.0,98.99,99.0,98.915,98.915,5.0,4949050.0,98.981,99.0,98.915,17.0,2022-06-10
2021-09-17,98.915,99.2,99.22,99.2,99.22,9.0,8928400.0,99.20444444444445,98.915,99.215,23.0,2022-06-10
2021-09-22,99.22,99.4,99.4,99.4,99.4,2.0,1988000.0,99.4,99.215,99.4,21.0,2022-06-10
2021-09-23,99.4,99.34,99.525,99.33,99.525,43.0,42745050.0,99.40709302325581,99.4,99.45,31.0,2022-06-10
2021-09-24,99.525,99.425,99.425,99.35,99.35,2.0,1987750.0,99.3875,99.45,99.35,32.0,2022-06-10
2021-09-27,99.35,99.39,99.495,99.265,99.265,29.0,28844800.0,99.4648275862069,99.35,99.265,42.0,2022-06-10
2021-09-28,99.265,99.18,99.18,99.135,99.135,3.0,2974700.0000000005,99.15666666666668,99.265,99.135,42.0,2022-06-10
2021-09-29,99.135,99.2,99.37,99.2,99.37,6.0,5956700.0,99.27833333333334,99.135,99.37,39.0,2022-06-10
2021-09-30,99.37,99.355,99.38,99.26,99.3,11.0,10925750.0,99.325,99.37,99.335,49.0,2022-06-10
2021-10-08,99.3,98.96,98.99,98.935,98.96,63.0,62344799.99999999,98.96,99.335,98.96,74.0,2022-06-10
2021-10-11,98.96,98.8,98.8,98.6,98.6,56.0,55259550.0,98.67776785714285,98.96,98.6,92.0,2022-06-10
2021-10-12,98.6,98.6,98.6,98.5,98.5,20.0,19705750.0,98.52875,98.6,98.52,97.0,2022-06-10
2021-10-13,98.5,98.62,98.62,98.6,98.6,3.0,2958250.0,98.60833333333333,98.52,98.6,98.0,2022-06-10
2021-10-14,98.6,98.755,98.755,98.66,98.665,5.0,4934750.0,98.695,98.6,98.665,100.0,2022-06-10
2021-10-15,98.665,98.41,98.72,98.395,98.7,12.0,11817250.0,98.47708333333334,98.665,98.71,100.0,2022-06-10
2021-10-18,98.7,98.16,98.3,98.16,98.19,143.0,140479500.0,98.23741258741259,98.71,98.195,194.0,2022-06-10
2021-10-19,98.19,98.065,98.425,98.065,98.425,20.0,19649050.0,98.24525,98.195,98.425,205.0,2022-06-10
2021-10-20,98.425,98.585,98.625,98.385,98.4,33.0,32523649.999999996,98.55651515151514,98.425,98.4,225.0,2022-06-10
2021-10-21,98.4,98.475,98.63,98.475,98.63,12.0,11822200.0,98.51833333333333,98.4,98.61,217.0,2022-06-10
2021-10-22,98.63,98.475,98.63,98.475,98.63,0.0,0.0,98.51833333333333,98.61,98.56,217.0,2022-06-10
2021-10-25,98.63,98.545,98.545,98.45,98.45,18.0,17730650.0,98.50361111111111,98.56,98.465,224.0,2022-06-10
2021-10-26,98.45,98.62,98.665,98.565,98.57,13.0,12817200.0,98.59384615384614,98.465,98.575,221.0,2022-06-10
2021-10-27,98.57,98.62,98.695,98.55,98.55,35.0,34520650.0,98.63042857142857,98.575,98.55,226.0,2022-06-10
2021-10-28,98.55,98.7,98.815,98.645,98.74,235.0,232090150.0,98.7617659574468,98.55,98.735,281.0,2022-06-10
2021-10-29,98.74,98.78,98.795,98.62,98.64,103.0,101642950.0,98.68247572815534,98.735,98.64,289.0,2022-06-10
2021-11-01,98.64,98.815,98.97,98.725,98.97,76.0,75155450.0,98.88875,98.64,98.955,310.0,2022-06-10
2021-11-02,98.97,98.975,99.17,98.915,99.13,59.0,58428100.00000001,99.0306779661017,98.955,99.145,318.0,2022-06-10
2021-11-03,99.13,99.02,99.3,99.02,99.145,45.0,44621200.0,99.15822222222222,99.145,99.15,311.0,2022-06-10
2021-11-04,99.145,99.155,99.23,99.14,99.22,48.0,47606250.0,99.1796875,99.15,99.195,319.0,2022-06-10
2021-11-05,99.22,99.42,99.635,99.39,99.585,57.0,56701200.0,99.47578947368422,99.195,99.525,320.0,2022-06-10
2021-11-08,99.585,99.71,99.71,99.46,99.51,28.0,27872950.0,99.54625,99.525,99.485,332.0,2022-06-10
2021-11-09,99.51,99.465,99.595,99.36,99.595,72.0,71620800.0,99.47333333333334,99.485,99.565,378.0,2022-06-10
2021-11-10,99.595,99.715,99.72,99.485,99.505,104.0,103548850.0,99.56620192307693,99.565,99.5,444.0,2022-06-10
2021-11-11,99.505,99.38,99.435,99.295,99.315,208.0,206703700.0,99.37677884615385,99.5,99.35,542.0,2022-06-10
2021-11-12,99.315,99.335,99.45,99.255,99.255,109.0,108289850.0,99.3484862385321,99.35,99.335,604.0,2022-06-10
2021-11-15,99.255,99.345,99.595,99.325,99.595,201.0,199910900.0,99.45815920398009,99.335,99.58,725.0,2022-06-10
2021-11-16,99.595,99.515,99.695,99.43,99.56,424.0,422017350.0,99.53239386792453,99.58,99.56,1078.0,2022-06-10
2021-11-17,99.56,99.545,99.55,99.45,99.465,93.0,92532700.0,99.49752688172043,99.56,99.465,1118.0,2022-06-10
2021-11-18,99.465,99.465,99.72,99.43,99.665,216.0,215182599.99999997,99.62157407407406,99.465,99.65,1186.0,2022-06-10
2021-11-19,99.665,99.67,99.81,99.355,99.36,693.0,690393550.0,99.62388888888889,99.65,99.385,1503.0,2022-06-10
2021-11-22,99.36,99.645,99.705,99.595,99.68,147.0,146493250.0,99.65527210884353,99.385,99.64,1545.0,2022-06-10
2021-11-23,99.68,99.645,99.66,99.475,99.57,285.0,283701550.0,99.54440350877194,99.64,99.58,1571.0,2022-06-10
2021-11-24,99.57,99.67,99.95,99.645,99.925,598.0,596525000.0,99.75334448160535,99.58,99.805,1776.0,2022-06-10
2021-11-25,99.925,99.925,99.925,99.84,99.845,187.0,186772599.99999997,99.87839572192512,99.805,99.89,1811.0,2022-06-10
2021-11-26,99.845,99.95,100.17,99.95,100.14,366.0,366314050.0,100.08580601092896,99.89,100.135,1838.0,2022-06-10
2021-11-29,100.14,100.135,100.135,99.985,100.07,837.0,837498600.0,100.05956989247312,100.135,100.045,2090.0,2022-06-10
2021-11-30,100.07,100.02,100.045,99.825,100.0,1068.0,1067437400.0,99.94732209737828,100.045,99.995,2369.0,2022-06-10
2021-12-01,100.0,100.0,100.0,99.815,99.88,1455.0,1453317400.0,99.88435738831615,99.995,99.865,2693.0,2022-06-10
2021-12-02,99.88,99.9,99.925,99.7,99.725,2675.0,2669926200.0,99.81032523364486,99.865,99.76,3052.0,2022-06-10
2021-12-03,99.725,99.765,99.765,99.535,99.545,2016.0,2009066850.0,99.65609375,99.76,99.56,3373.0,2022-06-10
2021-12-06,99.545,99.92,100.035,99.915,99.96,1936.0,1935297200.0,99.96369834710744,99.56,99.985,3266.0,2022-06-10
2021-12-07,99.96,99.985,99.985,99.595,99.615,4156.0,4145928200.0,99.75765640038499,99.985,99.635,4035.0,2022-06-10
2021-12-08,99.615,99.63,99.705,99.53,99.595,2774.0,2762933200.0,99.60105263157894,99.635,99.59,4962.0,2022-06-10
2021-12-09,99.595,99.585,99.74,99.49,99.66,5260.0,5239323100.0,99.60690304182509,99.59,99.665,6082.0,2022-06-10
2021-12-10,99.66,99.7,99.875,99.7,99.82,1852.0,1848409450.0,99.8061258099352,99.665,99.835,6069.0,2022-06-10
2021-12-13,99.82,99.82,99.84,99.54,99.725,3684.0,3672948350.0,99.70000950054289,99.835,99.7,6207.0,2022-06-10
2021-12-14,99.725,99.705,100.0,99.705,99.94,4335.0,4332235100.0,99.93621914648212,99.7,99.955,7091.0,2022-06-10
2021-12-15,99.94,99.93,100.0,99.8,99.965,2755.0,2751726550.0000005,99.88118148820328,99.955,99.93,7220.0,2022-06-10
2021-12-16,99.965,99.9,99.9,99.685,99.785,2803.0,2796451700.0,99.76638244737781,99.93,99.74,7406.0,2022-06-10
2021-12-17,99.785,99.795,100.045,99.735,99.905,3132.0,3129012550.0,99.90461526181353,99.74,99.92,7503.0,2022-06-10
2021-12-20,99.905,99.92,99.945,99.685,99.88,4594.0,4588016850.0,99.86976164562473,99.92,99.845,8120.0,2022-06-10
2021-12-21,99.88,99.86,99.915,99.745,99.915,3290.0,3283791800.0,99.8113009118541,99.845,99.84,8397.0,2022-06-10
2021-12-22,99.915,99.85,100.12,99.85,100.12,4007.0,4006640500.0,99.99102820064887,99.84,100.08,9354.0,2022-06-10
2021-12-23,100.12,100.14,100.29,100.095,100.25,3309.0,3315934750.0,100.20957237836204,100.08,100.255,9879.0,2022-06-10
2021-12-24,100.25,100.25,100.3,100.125,100.16,3403.0,3409593750.0,100.19376285630327,100.255,100.15,9776.0,2022-06-10
2021-12-27,100.16,100.29,100.43,100.195,100.235,4391.0,4406325500.0,100.3490207242086,100.15,100.27,9804.0,2022-06-10
2021-12-28,100.235,100.24,100.38,100.19,100.29,1792.0,1796933150.0,100.27528738839285,100.27,100.3,9703.0,2022-06-10
2021-12-29,100.29,100.395,100.45,100.34,100.41,2748.0,2758785050.0,100.39246906841339,100.3,100.385,10011.0,2022-06-10
2021-12-30,100.41,100.41,100.655,100.315,100.65,3880.0,3899351400.0,100.49874742268041,100.385,100.595,10507.0,2022-06-10
2021-12-31,100.65,100.59,100.615,100.455,100.555,3655.0,3674621200.0,100.53683173734609,100.595,100.555,10862.0,2022-06-10
2022-01-04,100.555,100.455,100.52,100.325,100.52,2234.0,2243020900.0,100.40380035810206,100.555,100.475,11032.0,2022-06-10
2022-01-05,100.52,100.5,100.515,100.305,100.365,2224.0,2233216900.0,100.41442895683453,100.475,100.35,11255.0,2022-06-10
2022-01-06,100.365,100.295,100.295,100.13,100.175,3509.0,3516039150.0,100.20060273582217,100.35,100.17,11603.0,2022-06-10
2022-01-07,100.175,100.17,100.25,100.105,100.165,1946.0,1949601600.0,100.18507708119219,100.17,100.165,11878.0,2022-06-10
2022-01-10,100.165,100.185,100.36,100.185,100.3,2046.0,2052284750.0,100.30717253176931,100.165,100.33,12276.0,2022-06-10
2022-01-11,100.3,100.295,100.425,100.22,100.415,3628.0,3639875050.0,100.32731670341786,100.33,100.405,12594.0,2022-06-10
2022-01-12,100.415,100.42,100.52,100.335,100.34,3414.0,3428020349.9999995,100.41067223198593,100.405,100.35,12310.0,2022-06-10
2022-01-13,100.34,100.31,100.43,100.31,100.34,3018.0,3029140949.9999995,100.36915009940357,100.35,100.38,13006.0,2022-06-10
2022-01-14,100.34,100.41,100.475,100.295,100.37,4815.0,4833318650.0,100.38044963655244,100.38,100.365,13684.0,2022-06-10
2022-01-17,100.37,100.48,100.65,100.355,100.38,8227.0,8263459250.0,100.44316579555122,100.365,100.395,14390.0,2022-06-10
2022-01-18,100.38,100.435,100.7,100.435,100.675,6510.0,6546778400.0,100.56495238095238,100.395,100.645,15464.0,2022-06-10
2022-01-19,100.675,100.9,101.01,100.825,100.88,10292.0,10386275050.0,100.91600320637387,100.645,100.91,17787.0,2022-06-10
2022-01-20,100.88,100.86,100.93,100.805,100.88,6213.0,6267344550.0,100.87469097054563,100.91,100.87,17941.0,2022-06-10
2022-01-21,100.88,100.9,101.075,100.86,101.055,6583.0,6645402500.0,100.94793407261128,100.87,101.0,18719.0,2022-06-10
2022-01-24,101.055,101.16,101.255,101.075,101.195,11019.0,11147381900.0,101.1650957437154,101.0,101.2,21908.0,2022-06-10
2022-01-25,101.195,101.26,101.26,101.03,101.175,11779.0,11911403300.0,101.12406231428814,101.2,101.13,24329.0,2022-06-10
2022-01-26,101.175,101.05,101.135,100.825,100.885,16509.0,16664264600.0,100.94048458416621,101.13,100.875,28112.0,2022-06-10
