,PRE_CLOSE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMT,VWAP,PRE_SETTLE,SETTLE,OI,LTDATE_NEW
2016-09-13,99.915,99.975,100.195,99.97,100.165,102.0,102066600.0,100.06529411764706,99.925,100.15,248.0,2017-06-09
2016-09-14,100.165,100.1,100.34,100.095,100.205,74.0,74147050.0,100.19871621621621,100.15,100.23,270.0,2017-06-09
2016-09-19,100.205,100.235,100.32,100.185,100.32,274.0,274732250.0,100.26724452554744,100.23,100.295,438.0,2017-06-09
2016-09-20,100.32,100.33,100.51,100.33,100.365,394.0,395631500.0,100.41408629441625,100.295,100.405,754.0,2017-06-09
2016-09-21,100.365,100.305,100.375,100.22,100.33,279.0,279865100.0,100.31007168458781,100.405,100.33,854.0,2017-06-09
2016-09-22,100.33,100.39,100.465,100.33,100.34,82.0,82327050.0,100.39884146341464,100.33,100.355,892.0,2017-06-09
2016-09-23,100.34,100.395,100.48,100.395,100.43,112.0,112478349.99999999,100.4270982142857,100.355,100.425,939.0,2017-06-09
2016-09-26,100.43,100.45,100.59,100.45,100.545,151.0,151808700.0,100.53556291390728,100.425,100.54,1017.0,2017-06-09
2016-09-27,100.545,100.58,100.59,100.45,100.52,232.0,233177550.0,100.50756465517242,100.54,100.505,1143.0,2017-06-09
2016-09-28,100.52,100.49,100.52,100.435,100.52,376.0,377795000.0,100.47739361702128,100.505,100.495,1383.0,2017-06-09
2016-09-29,100.52,100.84,100.84,100.47,100.485,266.0,267350800.00000003,100.50781954887219,100.495,100.49,1541.0,2017-06-09
2016-09-30,100.485,100.505,100.53,100.47,100.49,67.0,67332800.0,100.49671641791045,100.49,100.49,1564.0,2017-06-09
2016-10-10,100.49,100.595,100.83,100.595,100.815,95.0,95726250.0,100.76447368421053,100.49,100.82,1565.0,2017-06-09
2016-10-11,100.815,100.895,100.895,100.69,100.725,97.0,97699750.0,100.72139175257732,100.82,100.725,1592.0,2017-06-09
2016-10-12,100.725,100.69,100.69,100.555,100.63,123.0,123784050.0,100.63743902439025,100.725,100.6,1673.0,2017-06-09
2016-10-13,100.63,100.57,100.76,100.555,100.73,198.0,199278600.0,100.64575757575759,100.6,100.73,1779.0,2017-06-09
2016-10-14,100.73,100.7,100.805,100.66,100.805,246.0,247749150.0,100.71103658536585,100.73,100.79,1873.0,2017-06-09
2016-10-17,100.805,100.8,100.84,100.685,100.84,133.0,133989000.0,100.7436090225564,100.79,100.815,1915.0,2017-06-09
2016-10-18,100.84,100.8,100.84,100.74,100.79,234.0,235831950.0,100.78288461538462,100.815,100.765,2014.0,2017-06-09
2016-10-19,100.79,100.75,100.99,100.7,100.97,245.0,246969350.0,100.80381632653062,100.765,100.98,2075.0,2017-06-09
2016-10-20,100.97,101.075,101.175,101.0,101.165,182.0,183982599.99999997,101.08934065934065,100.98,101.16,2134.0,2017-06-09
2016-10-21,101.165,101.145,101.22,101.09,101.215,73.0,73854200.0,101.17013698630137,101.16,101.2,2135.0,2017-06-09
2016-10-24,101.215,101.14,101.5,100.73,100.735,648.0,654907000.0,101.0658950617284,101.2,100.855,2519.0,2017-06-09
2016-10-25,100.735,100.73,100.81,100.525,100.575,606.0,610016850.0,100.66284653465347,100.855,100.59,2833.0,2017-06-09
2016-10-26,100.575,100.495,100.54,100.215,100.315,569.0,571175600.0,100.38235500878734,100.59,100.265,3056.0,2017-06-09
2016-10-27,100.315,100.345,100.45,100.245,100.425,575.0,577013700.0,100.35020869565217,100.265,100.42,3217.0,2017-06-09
2016-10-28,100.425,100.365,100.52,100.34,100.485,275.0,276110650.0,100.40387272727273,100.42,100.47,3203.0,2017-06-09
2016-10-31,100.485,100.415,100.42,100.15,100.15,466.0,467281600.00000006,100.27502145922749,100.47,100.205,3251.0,2017-06-09
2016-11-01,100.15,100.14,100.195,100.04,100.17,461.0,461536600.00000006,100.11639913232105,100.205,100.165,3421.0,2017-06-09
2016-11-02,100.17,100.185,100.26,100.12,100.205,345.0,345672800.0,100.19501449275363,100.165,100.185,3502.0,2017-06-09
2016-11-03,100.205,100.24,100.44,100.24,100.35,518.0,519775600.0,100.34277992277991,100.185,100.335,3544.0,2017-06-09
2016-11-04,100.35,100.325,100.375,100.285,100.33,380.0,381281150.0,100.3371447368421,100.335,100.33,3573.0,2017-06-09
