,PRE_CLOSE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMT,VWAP,PRE_SETTLE,SETTLE,OI,LTDATE_NEW
2021-03-16,96.27,96.185,96.465,96.185,96.41,9.0,8674450.0,96.38277777777778,96.285,96.435,53.0,2021-12-10
2021-03-17,96.41,96.315,96.525,96.315,96.435,29.0,27973500.0,96.4603448275862,96.435,96.44,67.0,2021-12-10
2021-03-18,96.435,96.335,96.335,96.335,96.335,1.0,963349.9999999999,96.335,96.44,96.335,68.0,2021-12-10
2021-03-19,96.335,96.335,96.595,96.335,96.555,8.0,7722200.0,96.5275,96.335,96.565,71.0,2021-12-10
2021-03-22,96.555,96.65,96.7,96.59,96.605,86.0,83123250.0,96.65494186046512,96.565,96.62,108.0,2021-12-10
2021-03-23,96.605,96.6,96.69,96.6,96.675,29.0,28028649.999999996,96.65051724137929,96.62,96.675,121.0,2021-12-10
2021-03-24,96.675,96.98,97.03,96.925,97.0,27.0,26185150.0,96.98203703703703,96.675,97.005,138.0,2021-12-10
2021-03-25,97.0,97.085,97.085,96.95,96.98,6.0,5821400.0,97.02333333333334,97.005,96.965,141.0,2021-12-10
2021-03-26,96.98,96.98,96.98,96.83,96.885,49.0,47482600.0,96.90326530612245,96.965,96.885,161.0,2021-12-10
2021-03-29,96.885,96.83,96.9,96.825,96.865,13.0,12592150.0,96.86269230769231,96.885,96.865,161.0,2021-12-10
2021-03-30,96.865,96.9,97.07,96.785,96.805,49.0,47485400.0,96.90897959183674,96.865,96.865,158.0,2021-12-10
2021-03-31,96.805,96.845,96.885,96.835,96.875,9.0,8716500.0,96.85,96.865,96.85,156.0,2021-12-10
2021-04-01,96.875,96.94,96.94,96.8,96.8,23.0,22275200.0,96.84869565217392,96.85,96.835,164.0,2021-12-10
2021-04-02,96.8,96.905,97.0,96.8,96.845,11.0,10661050.0,96.91863636363637,96.835,96.895,168.0,2021-12-10
2021-04-06,96.845,96.815,96.865,96.79,96.865,17.0,16456600.0,96.80352941176471,96.895,96.865,181.0,2021-12-10
2021-04-07,96.865,96.78,96.78,96.65,96.65,50.0,48349300.0,96.6986,96.865,96.685,197.0,2021-12-10
2021-04-08,96.65,96.765,96.765,96.585,96.585,42.0,40595000.0,96.65476190476191,96.685,96.62,215.0,2021-12-10
2021-04-09,96.585,96.67,96.725,96.63,96.63,10.0,9667550.0,96.6755,96.62,96.65,220.0,2021-12-10
2021-04-12,96.63,96.785,96.89,96.78,96.855,22.0,21305400.0,96.84272727272727,96.65,96.85,220.0,2021-12-10
2021-04-13,96.855,97.09,97.22,97.05,97.22,41.0,39834750.0,97.15792682926829,96.85,97.18,232.0,2021-12-10
2021-04-14,97.22,97.22,97.24,97.15,97.205,23.0,22355600.0,97.19826086956522,97.18,97.205,233.0,2021-12-10
2021-04-15,97.205,97.205,97.215,97.145,97.165,13.0,12633300.0,97.17923076923077,97.205,97.155,239.0,2021-12-10
2021-04-16,97.165,97.205,97.235,97.1,97.16,77.0,74841600.0,97.19688311688311,97.155,97.175,277.0,2021-12-10
2021-04-19,97.16,97.18,97.405,97.105,97.18,167.0,162362950.0,97.22332335329341,97.175,97.235,321.0,2021-12-10
2021-04-20,97.18,97.325,97.36,97.25,97.25,48.0,46716750.0,97.3265625,97.235,97.275,342.0,2021-12-10
2021-04-21,97.25,97.3,97.35,97.215,97.335,105.0,102143250.0,97.27928571428572,97.275,97.285,378.0,2021-12-10
2021-04-22,97.335,97.195,97.23,97.15,97.2,35.0,34021400.0,97.204,97.285,97.2,398.0,2021-12-10
2021-04-23,97.2,97.245,97.255,97.145,97.215,37.0,35964850.0,97.2022972972973,97.2,97.205,424.0,2021-12-10
2021-04-26,97.215,97.0,97.03,96.94,96.97,85.0,82427600.0,96.97364705882353,97.205,96.96,486.0,2021-12-10
2021-04-27,96.97,96.97,97.0,96.805,96.85,118.0,114370250.0,96.9239406779661,96.96,96.855,532.0,2021-12-10
2021-04-28,96.85,96.9,96.94,96.845,96.855,27.0,26158649.999999996,96.88388888888888,96.855,96.855,547.0,2021-12-10
2021-04-29,96.855,96.945,97.01,96.85,96.85,84.0,81412300.0,96.91940476190476,96.855,96.87,596.0,2021-12-10
2021-04-30,96.85,96.86,97.19,96.86,97.175,90.0,87299850.0,96.99983333333334,96.87,97.095,641.0,2021-12-10
2021-05-06,97.175,97.185,97.28,97.175,97.22,74.0,71948500.0,97.2277027027027,97.095,97.22,664.0,2021-12-10
2021-05-07,97.22,97.28,97.28,97.07,97.13,138.0,134122950.0,97.19054347826086,97.22,97.105,717.0,2021-12-10
2021-05-10,97.13,97.15,97.15,96.98,97.085,119.0,115464950.00000001,97.02936974789917,97.105,97.045,770.0,2021-12-10
2021-05-11,97.085,97.16,97.3,97.1,97.3,198.0,192411250.0,97.17739898989899,97.045,97.205,846.0,2021-12-10
2021-05-12,97.3,97.39,97.4,97.22,97.325,126.0,122637250.0,97.33115079365079,97.205,97.34,896.0,2021-12-10
2021-05-13,97.325,97.325,97.45,97.18,97.32,159.0,154606350.0,97.23669811320754,97.34,97.275,923.0,2021-12-10
2021-05-14,97.32,97.415,97.515,97.4,97.44,138.0,134480650.0,97.4497463768116,97.275,97.465,928.0,2021-12-10
2021-05-17,97.44,97.42,97.535,97.325,97.365,174.0,169488550.0,97.40721264367816,97.465,97.375,952.0,2021-12-10
2021-05-18,97.365,97.425,97.475,97.325,97.435,82.0,79885350.0,97.42115853658537,97.375,97.44,974.0,2021-12-10
2021-05-19,97.435,97.495,97.735,97.495,97.73,156.0,152326750.0,97.64535256410257,97.44,97.715,1027.0,2021-12-10
2021-05-20,97.73,97.8,98.0,97.74,98.0,482.0,471721950.0,97.8676244813278,97.715,97.895,1279.0,2021-12-10
2021-05-21,98.0,98.005,98.29,97.96,98.27,445.0,436737850.00000006,98.1433370786517,97.895,98.21,1480.0,2021-12-10
2021-05-24,98.27,98.205,98.3,98.06,98.145,567.0,556652700.0,98.17507936507936,98.21,98.135,1686.0,2021-12-10
2021-05-25,98.145,98.065,98.1,97.975,98.09,437.0,428377699.99999994,98.02693363844392,98.135,98.055,1948.0,2021-12-10
