,PRE_CLOSE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMT,VWAP,PRE_SETTLE,SETTLE,OI,LTDATE_NEW
2015-03-25,96.92,97.02,97.03,96.76,96.85,1234.0,1195736800.0,96.89925445705025,96.91,96.84,2484.0,2015-09-11
2015-03-26,96.85,96.835,96.89,96.37,96.37,1073.0,1036144550.0,96.56519571295433,96.84,96.42,3014.0,2015-09-11
2015-03-27,96.37,96.3,96.51,95.98,96.49,1792.0,1725597200.0,96.29448660714286,96.42,96.375,3577.0,2015-09-11
2015-03-30,96.49,96.065,96.4,96.0,96.16,1153.0,1108582900.0,96.14769297484821,96.375,96.09,3869.0,2015-09-11
2015-03-31,96.16,95.8,95.9,95.565,95.65,2327.0,2226815900.0,95.69470992694457,96.09,95.71,4666.0,2015-09-11
2015-04-01,95.65,95.66,96.095,95.655,96.095,673.0,645626000.0,95.93254086181278,95.71,95.99,4551.0,2015-09-11
2015-04-02,96.095,96.3,96.425,96.2,96.32,1011.0,973665850.0000001,96.30720573689418,95.99,96.29,4613.0,2015-09-11
2015-04-03,96.32,96.315,96.375,96.005,96.01,1099.0,1057455549.9999999,96.21979526842584,96.29,96.09,5095.0,2015-09-11
2015-04-07,96.01,96.005,96.31,95.8,95.93,831.0,798144400.0,96.04625752105896,96.09,95.98,5425.0,2015-09-11
2015-04-08,95.93,96.0,96.1,95.13,95.16,2904.0,2773301050.0,95.49934745179063,95.98,95.23,6620.0,2015-09-11
2015-04-09,95.16,95.3,95.4,95.195,95.265,1389.0,1323508599.9999998,95.28499640028795,95.23,95.24,7335.0,2015-09-11
2015-04-10,95.265,95.35,95.415,95.17,95.19,1073.0,1022230950.0,95.26849487418453,95.24,95.21,7739.0,2015-09-11
2015-04-13,95.19,95.18,95.68,95.18,95.63,1895.0,1809664100.0,95.49678627968338,95.21,95.62,8872.0,2015-09-11
2015-04-14,95.63,95.7,96.0,95.53,95.57,1718.0,1646694150.0,95.8494848661234,95.62,95.73,9475.0,2015-09-11
2015-04-15,95.57,95.9,96.285,95.775,96.15,2148.0,2061548450.0,95.97525372439479,95.73,96.04,9687.0,2015-09-11
2015-04-16,96.15,96.735,96.735,95.86,96.18,1436.0,1381751300.0,96.22223537604457,96.04,96.175,10198.0,2015-09-11
2015-04-17,96.18,96.19,96.5,96.05,96.3,1613.0,1551720000.0,96.20086794792313,96.175,96.285,10810.0,2015-09-11
2015-04-20,96.3,97.1,97.275,96.67,97.25,3213.0,3115231950.0,96.95711017740429,96.285,97.205,11137.0,2015-09-11
2015-04-21,97.25,97.295,97.95,97.26,97.39,4962.0,4843118600.0,97.60416364369206,97.205,97.48,12128.0,2015-09-11
2015-04-22,97.39,97.4,97.615,97.31,97.42,2962.0,2886180300.0000005,97.44025320729239,97.48,97.46,12669.0,2015-09-11
2015-04-23,97.42,97.365,97.455,96.945,97.34,2288.0,2224390900.0,97.219881993007,97.46,97.275,13218.0,2015-09-11
2015-04-24,97.34,97.22,97.255,96.82,97.03,2110.0,2047241250.0,97.02565165876777,97.275,97.005,13506.0,2015-09-11
2015-04-27,97.03,97.08,97.85,97.08,97.76,3257.0,3177375650.0,97.55528553883943,97.005,97.765,14681.0,2015-09-11
2015-04-28,97.76,97.6,97.84,97.58,97.74,1621.0,1583900100.0,97.71129549660704,97.765,97.71,15058.0,2015-09-11
2015-04-29,97.74,97.67,97.775,97.52,97.69,2235.0,2182954800.0,97.67135570469799,97.71,97.7,16039.0,2015-09-11
2015-04-30,97.69,97.695,98.1,97.695,97.955,3925.0,3843566450.0,97.92525987261146,97.7,98.025,17454.0,2015-09-11
2015-05-04,97.955,97.91,97.91,97.54,97.6,2688.0,2625391550.0000005,97.67081659226191,98.025,97.62,17952.0,2015-09-11
2015-05-05,97.6,97.51,97.675,97.485,97.505,3812.0,3719633200.0,97.57694648478488,97.62,97.525,19543.0,2015-09-11
2015-05-06,97.505,97.42,97.47,97.065,97.155,5874.0,5713543050.000001,97.26835291113383,97.525,97.195,21544.0,2015-09-11
2015-05-07,97.155,97.145,97.37,97.095,97.2,3897.0,3789166500.0,97.23290993071593,97.195,97.195,22735.0,2015-09-11
2015-05-08,97.2,97.3,97.615,97.29,97.45,3756.0,3660400050.0,97.45474041533546,97.195,97.515,23303.0,2015-09-11
2015-05-11,97.45,97.41,97.5,96.5,97.32,4854.0,4716914800.0,97.17583024309847,97.515,97.365,23226.0,2015-09-11
2015-05-12,97.32,97.31,97.46,96.88,96.99,3199.0,3109456050.0,97.20087683651141,97.365,96.985,23315.0,2015-09-11
2015-05-13,96.99,97.02,97.35,96.965,97.225,4272.0,4151176250.0,97.17172869850188,96.985,97.275,24375.0,2015-09-11
2015-05-14,97.225,97.42,97.53,97.005,97.1,3794.0,3692951000.0,97.33661043753294,97.275,97.12,25138.0,2015-09-11
2015-05-15,97.1,97.15,97.345,97.125,97.185,2400.0,2332934750.0,97.20561458333334,97.12,97.16,25022.0,2015-09-11
2015-05-18,97.185,97.2,97.29,96.675,96.705,5051.0,4896495500.0,96.94111067115422,97.16,96.845,25123.0,2015-09-11
2015-05-19,96.705,96.695,96.84,96.475,96.56,3680.0,3555979750.0,96.62988451086957,96.845,96.555,25012.0,2015-09-11
2015-05-20,96.56,96.565,96.915,96.55,96.88,2667.0,2581422200.0,96.79123359580053,96.555,96.85,25631.0,2015-09-11
2015-05-21,96.88,96.9,96.9,96.47,96.675,2358.0,2279623300.0,96.67613655640373,96.85,96.69,25389.0,2015-09-11
2015-05-22,96.675,96.67,96.81,96.67,96.74,1866.0,1804981099.9999998,96.72996248660235,96.69,96.71,25892.0,2015-09-11
2015-05-25,96.74,96.7,96.825,96.465,96.52,1849.0,1786433550.0,96.61620064899945,96.71,96.505,26330.0,2015-09-11
2015-05-26,96.52,96.505,96.505,95.21,95.66,5483.0,5258033850.0,95.89702443917564,96.505,95.57,25666.0,2015-09-11
2015-05-27,95.66,95.67,95.965,95.58,95.8,3064.0,2933633250.0,95.74521050913837,95.57,95.77,25739.0,2015-09-11
2015-05-28,95.8,95.65,95.74,94.81,95.0,4455.0,4247004600.0,95.33119191919191,95.77,95.085,25520.0,2015-09-11
2015-05-29,95.0,95.08,95.145,94.835,94.92,3040.0,2886543250.0,94.95208059210526,95.085,94.945,24946.0,2015-09-11
2015-06-01,94.92,94.935,94.96,93.9,94.215,6745.0,6363611550.0,94.34561230541142,94.945,94.14,22577.0,2015-09-11
2015-06-02,94.215,94.58,95.1,94.415,94.99,5862.0,5554462750.0,94.75371460252474,94.14,94.76,22162.0,2015-09-11
2015-06-03,94.99,94.88,95.4,94.655,95.06,4222.0,4009878250.0,94.97579938417812,94.76,94.96,22179.0,2015-09-11
2015-06-04,95.06,95.07,95.265,94.555,94.91,3583.0,3402039550.0,94.94947111359197,94.96,94.92,22014.0,2015-09-11
2015-06-05,94.91,94.98,95.37,94.97,95.3,3191.0,3039183650.0,95.24235819492323,94.92,95.31,22584.0,2015-09-11
2015-06-08,95.3,95.205,95.62,95.19,95.56,2907.0,2775286450.0,95.46909012727897,95.31,95.565,23195.0,2015-09-11
2015-06-09,95.56,95.54,95.68,95.38,95.475,2655.0,2535820850.0,95.51114312617702,95.565,95.49,22881.0,2015-09-11
2015-06-10,95.475,95.435,95.435,94.92,94.98,3430.0,3262987600.0,95.13083381924199,95.49,95.065,22457.0,2015-09-11
2015-06-11,94.98,94.98,95.055,94.775,94.83,2901.0,2753944400.0,94.93086521889003,95.065,94.91,22492.0,2015-09-11
2015-06-12,94.83,94.845,95.05,94.515,94.62,3902.0,3695479200.0,94.70730907227063,94.91,94.635,21143.0,2015-09-11
2015-06-15,94.62,94.55,94.62,94.2,94.205,2210.0,2085940300.0,94.38643891402715,94.635,94.25,20498.0,2015-09-11
2015-06-16,94.205,94.295,95.135,94.26,95.13,5417.0,5135851950.0,94.80989385268599,94.25,95.015,21356.0,2015-09-11
2015-06-17,95.13,95.1,95.2,94.7,94.96,2832.0,2688338100.0,94.92719279661017,95.015,94.92,21289.0,2015-09-11
2015-06-18,94.96,95.0,95.41,94.915,95.25,2793.0,2660150150.0,95.24347117794487,94.92,95.25,21246.0,2015-09-11
2015-06-19,95.25,95.25,95.37,94.82,95.02,2432.0,2311368150.0,95.0398087993421,95.25,94.995,21107.0,2015-09-11
2015-06-23,95.02,94.895,95.03,94.58,94.91,2443.0,2316104350.0,94.80574498567336,94.995,94.96,21142.0,2015-09-11
2015-06-24,94.91,94.9,94.98,94.705,94.885,1428.0,1354321900.0,94.84046918767507,94.96,94.885,21010.0,2015-09-11
2015-06-25,94.885,94.78,95.305,94.7,94.8,3771.0,3581348550.0,94.97079156722354,94.885,94.775,20402.0,2015-09-11
2015-06-26,94.8,94.8,94.945,94.63,94.715,3073.0,2912077950.0,94.76335665473478,94.775,94.72,19805.0,2015-09-11
2015-06-29,94.715,95.01,95.05,94.385,94.535,4982.0,4716184500.0,94.66448213568847,94.72,94.47,18480.0,2015-09-11
2015-06-30,94.535,94.6,94.955,94.54,94.755,2107.0,1996364350.0,94.74913858566683,94.47,94.76,18209.0,2015-09-11
2015-07-01,94.755,94.82,94.865,94.595,94.645,1235.0,1169860700.0,94.72556275303643,94.76,94.675,18103.0,2015-09-11
2015-07-02,94.645,94.65,94.695,94.365,94.61,1291.0,1220829100.0,94.56460883036407,94.675,94.64,17969.0,2015-09-11
2015-07-03,94.61,94.7,95.27,94.65,95.22,3612.0,3433042849.9999995,95.04548311184938,94.64,95.195,18851.0,2015-09-11
2015-07-06,95.22,95.5,96.05,95.31,95.92,3811.0,3644766950.0,95.63807268433483,95.195,95.915,19690.0,2015-09-11
2015-07-07,95.92,96.18,96.38,95.975,96.28,3236.0,3113925400.0,96.22760815822002,95.915,96.235,19465.0,2015-09-11
2015-07-08,96.28,96.48,96.98,95.34,95.8,8839.0,8490543300.0,96.0577361692499,96.235,95.635,18139.0,2015-09-11
2015-07-09,95.8,95.86,96.58,95.72,96.15,4365.0,4200396500.0,96.22901489117984,95.635,96.21,17427.0,2015-09-11
2015-07-10,96.15,96.0,96.01,95.6,95.95,2668.0,2557484050.0,95.85772301349326,96.21,95.92,17428.0,2015-09-11
2015-07-13,95.95,95.85,96.125,95.67,95.72,2941.0,2818606400.0,95.83836790207413,95.92,95.76,17861.0,2015-09-11
2015-07-14,95.72,95.815,95.815,95.38,95.575,2819.0,2693714800.0,95.55568641362186,95.76,95.59,18158.0,2015-09-11
2015-07-15,95.575,95.38,95.58,95.28,95.445,4830.0,4607837400.0,95.40036024844721,95.59,95.43,19208.0,2015-09-11
2015-07-16,95.445,95.78,95.78,95.48,95.75,2096.0,2004929849.9999998,95.65505009541982,95.43,95.7,19842.0,2015-09-11
2015-07-17,95.75,95.75,95.91,95.615,95.8,2088.0,1999830550.0,95.77732519157088,95.7,95.775,19896.0,2015-09-11
2015-07-20,95.8,95.81,95.93,95.67,95.75,1501.0,1437676099.9999998,95.7812191872085,95.775,95.765,20025.0,2015-09-11
2015-07-21,95.75,95.7,95.75,95.525,95.54,2456.0,2348297050.0,95.61470073289902,95.765,95.58,19369.0,2015-09-11
2015-07-22,95.54,95.54,95.73,95.38,95.63,1755.0,1678338100.0,95.63180056980056,95.58,95.63,19343.0,2015-09-11
2015-07-23,95.63,95.775,95.965,95.71,95.91,2422.0,2322065650.0,95.87389141205615,95.63,95.895,19331.0,2015-09-11
2015-07-24,95.91,95.98,96.16,95.83,95.86,2769.0,2658293550.0,96.00193391115926,95.895,95.895,18927.0,2015-09-11
2015-07-27,95.86,95.895,96.04,95.58,96.04,1795.0,1720931099.9999998,95.87359888579385,95.895,95.955,18672.0,2015-09-11
2015-07-28,96.04,96.0,96.13,95.885,96.03,2517.0,2416431500.0,96.0044298768375,95.955,96.05,18066.0,2015-09-11
2015-07-29,96.03,96.045,96.175,95.955,96.11,1653.0,1588239849.9999998,96.08226557773743,96.05,96.105,18072.0,2015-09-11
2015-07-30,96.11,96.13,96.17,95.78,95.98,1750.0,1680477300.0,96.02727428571428,96.105,96.0,17760.0,2015-09-11
2015-07-31,95.98,96.1,96.1,95.45,95.545,3591.0,3436020050.0,95.6842119186856,96.0,95.545,17400.0,2015-09-11
2015-08-03,95.545,95.355,95.715,95.355,95.555,2937.0,2806877400.0,95.56954034729316,95.545,95.545,15898.0,2015-09-11
2015-08-04,95.555,95.555,95.84,95.555,95.71,2411.0,2307820200.0,95.72045624222314,95.545,95.69,15646.0,2015-09-11
2015-08-05,95.71,95.725,95.795,95.57,95.605,2097.0,2005863299.9999998,95.65394849785407,95.69,95.595,15258.0,2015-09-11
2015-08-06,95.605,95.545,95.885,95.5,95.875,1949.0,1864450700.0,95.66191380194971,95.595,95.76,14831.0,2015-09-11
2015-08-07,95.875,95.805,95.94,95.7,95.915,2397.0,2297051200.0,95.83025448477264,95.76,95.825,14093.0,2015-09-11
2015-08-10,95.915,95.93,95.98,95.6,95.675,2362.0,2261155150.0,95.73053132938189,95.825,95.655,12881.0,2015-09-11
2015-08-11,95.675,95.605,95.7,95.16,95.19,3576.0,3409822950.0,95.35299077181209,95.655,95.23,12149.0,2015-09-11
2015-08-12,95.19,95.12,95.345,94.8,95.33,3719.0,3536955650.0,95.10501882226406,95.23,95.27,10852.0,2015-09-11
2015-08-13,95.33,95.33,95.405,95.18,95.325,1660.0,1582037600.0,95.30346987951808,95.27,95.325,10465.0,2015-09-11
2015-08-14,95.325,95.325,95.48,95.25,95.475,2421.0,2309236250.0,95.38357083849648,95.325,95.405,9178.0,2015-09-11
2015-08-17,95.475,95.38,95.39,95.08,95.12,3227.0,3070728050.0,95.15736132630927,95.405,95.135,7220.0,2015-09-11
2015-08-18,95.12,95.17,95.51,95.11,95.505,3189.0,3038409300.0,95.27780809031044,95.135,95.425,5958.0,2015-09-11
2015-08-19,95.505,95.42,95.545,95.36,95.465,1823.0,1740273850.0,95.46208721887,95.425,95.45,4882.0,2015-09-11
2015-08-20,95.465,95.495,95.495,95.385,95.45,1073.0,1024140850.0000001,95.44649114631875,95.45,95.455,4066.0,2015-09-11
2015-08-21,95.45,95.46,95.78,95.415,95.49,1127.0,1076271250.0,95.49877994676132,95.455,95.495,3422.0,2015-09-11
2015-08-24,95.49,95.535,95.805,95.535,95.79,1557.0,1489934100.0,95.69262042389211,95.495,95.755,2093.0,2015-09-11
2015-08-25,95.79,95.68,96.09,95.6,96.04,523.0,501673000.0,95.92217973231358,95.755,96.025,1776.0,2015-09-11
2015-08-26,96.04,96.43,96.45,96.05,96.375,744.0,716655900.0,96.32471774193547,96.025,96.38,1214.0,2015-09-11
2015-08-27,96.375,97.75,97.795,96.41,96.8,286.0,276603650.0,96.71456293706294,96.38,96.745,1080.0,2015-09-11
2015-08-28,96.8,96.31,97.2,96.31,96.955,235.0,227608849.99999997,96.85482978723402,96.745,96.8,958.0,2015-09-11
2015-08-31,96.955,96.96,97.0,96.95,97.0,97.0,94067900.00000001,96.97721649484538,96.8,96.995,944.0,2015-09-11
2015-09-01,97.0,96.96,97.0,96.95,97.0,0.0,0.0,96.97721649484538,96.995,97.14,864.0,2015-09-11
2015-09-02,97.0,97.5,97.5,97.5,97.5,43.0,41925000.0,97.5,97.14,97.5,821.0,2015-09-11
2015-09-07,97.5,97.5,97.5,97.5,97.5,10.0,9750000.0,97.5,97.5,97.5,791.0,2015-09-11
2015-09-08,97.5,97.5,97.5,97.5,97.5,0.0,0.0,97.5,97.5,97.405,691.0,2015-09-11
2015-09-09,97.5,97.2,97.2,97.2,97.2,29.0,28188000.0,97.2,97.405,97.2,662.0,2015-09-11
2015-09-10,97.2,97.2,97.2,97.2,97.2,25.0,24300000.0,97.2,97.2,97.2,607.0,2015-09-11
2015-09-11,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-09-14,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-09-15,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-09-16,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-09-17,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-09-18,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-09-21,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-09-22,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-09-23,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-09-24,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-09-25,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-09-28,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-09-29,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-09-30,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-10-08,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-10-09,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-10-12,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-10-13,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-10-14,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-10-15,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-10-16,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-10-19,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-10-20,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-10-21,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-10-22,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-10-23,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-10-26,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-10-27,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-10-28,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-10-29,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-10-30,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-11-02,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-11-03,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-11-04,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-11-05,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-11-06,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-11-09,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-11-10,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-11-11,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-11-12,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-11-13,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-11-16,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-11-17,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-11-18,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-11-19,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-11-20,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-11-23,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-11-24,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-11-25,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-11-26,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-11-27,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-11-30,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-12-01,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-12-02,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-12-03,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-12-04,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-12-07,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-12-08,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-12-09,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
2015-12-10,97.2,97.2,97.2,97.2,97.2,0.0,0.0,97.2,97.2,97.095,0.0,2015-09-11
