,PRE_CLOSE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMT,VWAP,PRE_SETTLE,SETTLE,OI,LTDATE_NEW
2018-09-18,94.5,94.5,94.5,94.5,94.5,0.0,0.0,94.5,94.5,94.335,1.0,2019-06-14
2018-09-19,94.5,94.29,94.29,94.29,94.29,1.0,942900.0000000001,94.29,94.335,94.29,0.0,2019-06-14
2018-09-20,94.29,94.29,94.29,94.29,94.29,0.0,0.0,94.29,94.29,94.035,0.0,2019-06-14
2018-09-21,94.29,94.29,94.29,94.29,94.29,0.0,0.0,94.29,94.035,94.185,0.0,2019-06-14
2018-09-25,94.29,94.29,94.29,94.29,94.29,0.0,0.0,94.29,94.185,94.255,0.0,2019-06-14
2018-09-26,94.29,94.29,94.29,94.29,94.29,0.0,0.0,94.29,94.255,94.475,0.0,2019-06-14
2018-09-27,94.29,94.29,94.29,94.29,94.29,0.0,0.0,94.29,94.475,94.705,0.0,2019-06-14
2018-09-28,94.29,94.29,94.29,94.29,94.29,0.0,0.0,94.29,94.705,94.85,0.0,2019-06-14
2018-10-08,94.29,94.29,94.29,94.29,94.29,0.0,0.0,94.29,94.85,94.725,0.0,2019-06-14
2018-10-09,94.29,94.29,94.29,94.29,94.29,0.0,0.0,94.29,94.725,94.785,0.0,2019-06-14
2018-10-10,94.29,94.29,94.29,94.29,94.29,0.0,0.0,94.29,94.785,94.815,0.0,2019-06-14
2018-10-11,94.29,94.29,94.29,94.29,94.29,0.0,0.0,94.29,94.815,95.195,0.0,2019-06-14
2018-10-12,94.29,94.29,94.29,94.29,94.29,0.0,0.0,94.29,95.195,95.145,0.0,2019-06-14
2018-10-15,94.29,94.29,94.29,94.29,94.29,0.0,0.0,94.29,95.145,95.075,0.0,2019-06-14
2018-10-16,94.29,94.29,94.29,94.29,94.29,0.0,0.0,94.29,95.075,95.215,0.0,2019-06-14
2018-10-17,94.29,94.29,94.29,94.29,94.29,0.0,0.0,94.29,95.215,95.185,0.0,2019-06-14
2018-10-18,94.29,94.29,94.29,94.29,94.29,0.0,0.0,94.29,95.185,95.505,0.0,2019-06-14
2018-10-19,94.29,94.29,94.29,94.29,94.29,0.0,0.0,94.29,95.505,95.29,0.0,2019-06-14
2018-10-22,94.29,94.29,94.29,94.29,94.29,0.0,0.0,94.29,95.29,95.16,0.0,2019-06-14
2018-10-23,94.29,94.29,94.29,94.29,94.29,0.0,0.0,94.29,95.16,95.355,0.0,2019-06-14
2018-10-24,94.29,94.29,94.29,94.29,94.29,0.0,0.0,94.29,95.355,95.49,0.0,2019-06-14
2018-10-25,94.29,94.29,94.29,94.29,94.29,0.0,0.0,94.29,95.49,95.55,0.0,2019-06-14
2018-10-26,94.29,94.29,94.29,94.29,94.29,0.0,0.0,94.29,95.55,95.605,0.0,2019-06-14
2018-10-29,94.29,94.29,94.29,94.29,94.29,0.0,0.0,94.29,95.605,95.84,0.0,2019-06-14
2018-10-30,94.29,94.29,94.29,94.29,94.29,0.0,0.0,94.29,95.84,95.765,0.0,2019-06-14
2018-10-31,94.29,95.985,95.99,95.17,95.205,14.0,13401900.0,95.72785714285715,95.765,95.725,4.0,2019-06-14
2018-11-01,95.205,95.985,95.99,95.17,95.205,0.0,0.0,95.72785714285715,95.725,95.87,4.0,2019-06-14
2018-11-02,95.205,95.985,95.99,95.17,95.205,0.0,0.0,95.72785714285715,95.87,95.415,4.0,2019-06-14
2018-11-05,95.205,95.985,95.99,95.17,95.205,0.0,0.0,95.72785714285715,95.415,95.515,4.0,2019-06-14
2018-11-06,95.205,95.985,95.99,95.17,95.205,0.0,0.0,95.72785714285715,95.515,95.72,4.0,2019-06-14
2018-11-07,95.205,95.985,95.99,95.17,95.205,0.0,0.0,95.72785714285715,95.72,95.875,4.0,2019-06-14
2018-11-08,95.205,95.985,95.99,95.17,95.205,0.0,0.0,95.72785714285715,95.875,96.015,4.0,2019-06-14
2018-11-09,95.205,95.985,95.99,95.17,95.205,0.0,0.0,95.72785714285715,96.015,96.0,4.0,2019-06-14
2018-11-12,95.205,95.985,95.99,95.17,95.205,0.0,0.0,95.72785714285715,96.0,95.86,4.0,2019-06-14
2018-11-13,95.205,95.985,95.99,95.17,95.205,0.0,0.0,95.72785714285715,95.86,95.94,4.0,2019-06-14
2018-11-14,95.205,96.59,96.59,95.965,96.45,19.0,18321000.0,96.42631578947369,95.94,96.4,8.0,2019-06-14
2018-11-15,96.45,96.59,96.59,95.965,96.45,0.0,0.0,96.42631578947369,96.4,96.475,8.0,2019-06-14
2018-11-16,96.45,96.55,96.795,96.55,96.795,4.0,3869000.0,96.725,96.475,96.795,10.0,2019-06-14
2018-11-19,96.795,97.14,97.14,96.465,96.73,25.0,24198800.0,96.7952,96.795,96.765,31.0,2019-06-14
2018-11-20,96.73,96.825,96.825,96.82,96.82,8.0,7745800.0,96.8225,96.765,96.82,29.0,2019-06-14
2018-11-21,96.82,97.0,97.0,96.72,96.775,103.0,99661150.0,96.75839805825244,96.82,96.775,122.0,2019-06-14
2018-11-22,96.775,96.845,96.845,96.605,96.64,14.0,13535950.0,96.68535714285714,96.775,96.65,122.0,2019-06-14
2018-11-23,96.64,96.62,96.72,96.45,96.68,154.0,148819800.0,96.63623376623377,96.65,96.635,211.0,2019-06-14
2018-11-26,96.68,96.59,96.615,96.35,96.44,138.0,133103200.0,96.45159420289855,96.635,96.44,318.0,2019-06-14
2018-11-27,96.44,96.4,96.69,96.355,96.645,153.0,147594200.0,96.46679738562092,96.44,96.61,437.0,2019-06-14
2018-11-28,96.645,96.67,96.72,96.67,96.675,10.0,9668900.0,96.689,96.61,96.675,441.0,2019-06-14
